K,C,P,T,rf,S,sigmaCall,sigmaPut
1325,358.1,0,0.0849315068493151,0.005,1685.96,0.380422,0.316418
1350,333.1,0.05,0.0849315068493151,0.005,1685.96,0.347537,0.302091
1375,308.2,0.05,0.0849315068493151,0.005,1685.96,0.336154,0.282748
1400,283.3,0.05,0.0849315068493151,0.005,1685.96,0.302092,0.263006
1420,263.4,0.15,0.0849315068493151,0.005,1685.96,0.286661,0.249905
1425,258.4,0.2,0.0849315068493151,0.005,1685.96,0.288293,0.247597
1430,253.4,0.2,0.0849315068493151,0.005,1685.96,0.278668,0.25099
1440,243.5,0.25,0.0849315068493151,0.005,1685.96,0.276626,0.244992
1450,233.6,0.35,0.0849315068493151,0.005,1685.96,0.267967,0.240083
1460,223.6,0.45,0.0849315068493151,0.005,1685.96,0.255592,0.234537
1470,213.7,0.5,0.0849315068493151,0.005,1685.96,0.251904,0.22846
1475,208.8,0.55,0.0849315068493151,0.005,1685.96,0.249684,0.225806
1480,203.8,0.65,0.0849315068493151,0.005,1685.96,0.241234,0.224033
1490,193.9,0.8,0.0849315068493151,0.005,1685.96,0.237779,0.21969
1500,184.1,0.95,0.0849315068493151,0.005,1685.96,0.228209,0.21447
1505,179.2,1,0.0849315068493151,0.005,1685.96,0.224013,0.210821
1510,174.2,1,0.0849315068493151,0.005,1685.96,0.222144,0.205594
1515,169.3,1.15,0.0849315068493151,0.005,1685.96,0.216594,0.203943
1520,164.4,1.25,0.0849315068493151,0.005,1685.96,0.213278,0.201315
1525,159.5,1.3,0.0849315068493151,0.005,1685.96,0.212909,0.197857
1530,154.6,1.4,0.0849315068493151,0.005,1685.96,0.209173,0.19486
1535,149.8,1.6,0.0849315068493151,0.005,1685.96,0.205313,0.193331
1540,144.9,1.7,0.0849315068493151,0.005,1685.96,0.203099,0.190414
1545,140,1.85,0.0849315068493151,0.005,1685.96,0.198934,0.187292
1550,135.2,2,0.0849315068493151,0.005,1685.96,0.193848,0.184894
1555,130.4,2.3,0.0849315068493151,0.005,1685.96,0.193339,0.183068
1560,125.6,2.5,0.0849315068493151,0.005,1685.96,0.188013,0.180882
1565,120.8,2.75,0.0849315068493151,0.005,1685.96,0.186805,0.178372
1570,116,3,0.0849315068493151,0.005,1685.96,0.18322,0.176268
1575,111.3,3.2,0.0849315068493151,0.005,1685.96,0.178813,0.172823
1580,106.6,3.5,0.0849315068493151,0.005,1685.96,0.17605,0.171032
1585,101.9,3.8,0.0849315068493151,0.005,1685.96,0.172986,0.168246
1590,97.5,4.2,0.0849315068493151,0.005,1685.96,0.171749,0.165701
1595,92.7,4.6,0.0849315068493151,0.005,1685.96,0.168037,0.163326
1600,88.2,5,0.0849315068493151,0.005,1685.96,0.165499,0.161058
1605,83.6,5.5,0.0849315068493151,0.005,1685.96,0.162134,0.158842
1610,79.2,6,0.0849315068493151,0.005,1685.96,0.159741,0.156198
1615,74.8,6.6,0.0849315068493151,0.005,1685.96,0.157329,0.153979
1620,70.4,7.2,0.0849315068493151,0.005,1685.96,0.154478,0.151298
1625,66.1,7.8,0.0849315068493151,0.005,1685.96,0.151945,0.148554
1630,61.9,8.5,0.0849315068493151,0.005,1685.96,0.149297,0.146069
1635,57.8,9.3,0.0849315068493151,0.005,1685.96,0.14684,0.143425
1640,53.7,10.2,0.0849315068493151,0.005,1685.96,0.144187,0.140596
1645,49.7,11.2,0.0849315068493151,0.005,1685.96,0.141624,0.138492
1650,45.9,12.3,0.0849315068493151,0.005,1685.96,0.139391,0.136082
1655,42.1,13.5,0.0849315068493151,0.005,1685.96,0.136833,0.133639
1660,38.4,14.8,0.0849315068493151,0.005,1685.96,0.134209,0.131114
1665,34.9,16.2,0.0849315068493151,0.005,1685.96,0.131747,0.128736
1670,31.4,17.7,0.0849315068493151,0.005,1685.96,0.128851,0.125906
1675,28.2,19.4,0.0849315068493151,0.005,1685.96,0.126541,0.123646
1680,25,21.2,0.0849315068493151,0.005,1685.96,0.123701,0.120837
1685,22,23.1,0.0849315068493151,0.005,1685.96,0.121325,0.118213
1690,19.4,25.2,0.0849315068493151,0.005,1685.96,0.118841,0.115196
1695,16.8,27.6,0.0849315068493151,0.005,1685.96,0.116463,0.113037
1700,14.4,30.1,0.0849315068493151,0.005,1685.96,0.113613,0.11011
1705,12.2,32.9,0.0849315068493151,0.005,1685.96,0.111326,0.107705
1710,10.2,35.9,0.0849315068493151,0.005,1685.96,0.10905,0.105556
1715,8.5,38.8,0.0849315068493151,0.005,1685.96,0.107081,0.102124
1720,6.9,42.2,0.0849315068493151,0.005,1685.96,0.104821,0.099818
1725,5.6,45.7,0.0849315068493151,0.005,1685.96,0.103304,0.097093
1730,4.4,49.5,0.0849315068493151,0.005,1685.96,0.10121,0.094691
1735,3.5,53.5,0.0849315068493151,0.005,1685.96,0.099755,0.092361
1740,2.75,57.7,0.0849315068493151,0.005,1685.96,0.098554,0.089123
1745,2.1,62.3,0.0849315068493151,0.005,1685.96,0.097293,0.088881
1750,1.6,66.9,0.0849315068493151,0.005,1685.96,0.096469,0.087186
1755,1.2,71.3,0.0849315068493151,0.005,1685.96,0.095745,0.081887
1760,0.85,76.2,0.0849315068493151,0.005,1685.96,0.095427,0.080712
1765,0.65,80.8,0.0849315068493151,0.005,1685.96,0.096021,0.065912
1770,0.45,85.8,0.0849315068493151,0.005,1685.96,0.096303,0.059873
