K,C,P,T,rf,S,sigmaCall,sigmaPut
1175,373.3,0,0.0767123287671233,0.005,1551.18,0.406586,0.35268
1200,348.3,0,0.0767123287671233,0.005,1551.18,0.377977,0.336954
1225,323.3,0,0.0767123287671233,0.005,1551.18,0.356472,0.318991
1250,298.4,0.05,0.0767123287671233,0.005,1551.18,0.334074,0.299548
1270,278.7,0.1,0.0767123287671233,0.005,1551.18,0.329259,0.292237
1275,273.5,0.1,0.0767123287671233,0.005,1551.18,0.315413,0.290572
1280,268.8,0.15,0.0767123287671233,0.005,1551.18,0.321338,0.288576
1290,258.8,0.2,0.0767123287671233,0.005,1551.18,0.313097,0.283774
1300,248.8,0.2,0.0767123287671233,0.005,1551.18,0.301461,0.273119
1310,238.6,0.25,0.0767123287671233,0.005,1551.18,0.286704,0.267335
1320,228.7,0.3,0.0767123287671233,0.005,1551.18,0.278334,0.26087
1325,224,0.35,0.0767123287671233,0.005,1551.18,0.283427,0.259319
1330,219,0.35,0.0767123287671233,0.005,1551.18,0.277516,0.253844
1340,209,0.4,0.0767123287671233,0.005,1551.18,0.268064,0.246342
1345,204,0.45,0.0767123287671233,0.005,1551.18,0.26214,0.242432
1350,198.9,0.5,0.0767123287671233,0.005,1551.18,0.253957,0.239911
1355,193.9,0.5,0.0767123287671233,0.005,1551.18,0.250316,0.235749
1360,189.2,0.55,0.0767123287671233,0.005,1551.18,0.250572,0.232828
1365,184,0.6,0.0767123287671233,0.005,1551.18,0.240597,0.228449
1370,179,0.65,0.0767123287671233,0.005,1551.18,0.236647,0.225189
1375,174.1,0.65,0.0767123287671233,0.005,1551.18,0.23257,0.220622
1380,169.3,0.7,0.0767123287671233,0.005,1551.18,0.231832,0.217066
1385,164.4,0.75,0.0767123287671233,0.005,1551.18,0.227375,0.21233
1390,159.2,0.8,0.0767123287671233,0.005,1551.18,0.21965,0.208512
1395,154.4,0.85,0.0767123287671233,0.005,1551.18,0.216665,0.204547
1400,149.3,0.95,0.0767123287671233,0.005,1551.18,0.21051,0.202164
1405,144.4,1,0.0767123287671233,0.005,1551.18,0.207203,0.197845
1410,139.7,1.05,0.0767123287671233,0.005,1551.18,0.204963,0.193408
1415,134.5,1.15,0.0767123287671233,0.005,1551.18,0.197376,0.190305
1420,129.8,1.2,0.0767123287671233,0.005,1551.18,0.195939,0.185579
1425,124.7,1.3,0.0767123287671233,0.005,1551.18,0.189528,0.182042
1430,120.1,1.4,0.0767123287671233,0.005,1551.18,0.188503,0.178866
1435,114.9,1.55,0.0767123287671233,0.005,1551.18,0.180914,0.175396
1440,110.1,1.65,0.0767123287671233,0.005,1551.18,0.177316,0.171655
1445,105.2,1.8,0.0767123287671233,0.005,1551.18,0.173445,0.168154
1450,100.7,1.95,0.0767123287671233,0.005,1551.18,0.171853,0.164358
1455,95.6,2.15,0.0767123287671233,0.005,1551.18,0.165756,0.160716
1460,90.8,2.35,0.0767123287671233,0.005,1551.18,0.16187,0.157163
1465,86.1,2.6,0.0767123287671233,0.005,1551.18,0.158388,0.154014
1470,81.7,2.9,0.0767123287671233,0.005,1551.18,0.157147,0.151139
1475,76.9,3.2,0.0767123287671233,0.005,1551.18,0.152792,0.147791
1480,72.2,3.5,0.0767123287671233,0.005,1551.18,0.148692,0.144603
1485,67.4,3.9,0.0767123287671233,0.005,1551.18,0.144217,0.140933
1490,63,4.3,0.0767123287671233,0.005,1551.18,0.141411,0.137849
