K,C,P,T,rf,S,sigmaCall,sigmaPut
1445,294.7,0.55,0.0958904109589041,0.005,1744.5,0.187674,0.283092
1450,289.8,0.6,0.0958904109589041,0.005,1744.5,0.209673,0.281098
1455,284.9,0.6,0.0958904109589041,0.005,1744.5,0.218,0.277734
1460,279.8,0.65,0.0958904109589041,0.005,1744.5,0.214058,0.275493
1465,274.9,0.7,0.0958904109589041,0.005,1744.5,0.218554,0.273112
1470,270,0.7,0.0958904109589041,0.005,1744.5,0.221152,0.26954
1475,264.9,0.75,0.0958904109589041,0.005,1744.5,0.217075,0.26696
1480,260,0.8,0.0958904109589041,0.005,1744.5,0.218429,0.264266
1485,255.1,0.8,0.0958904109589041,0.005,1744.5,0.218962,0.259564
1490,250.1,0.85,0.0958904109589041,0.005,1744.5,0.218881,0.256743
1495,245.2,0.9,0.0958904109589041,0.005,1744.5,0.218323,0.253823
1500,240.2,0.95,0.0958904109589041,0.005,1744.5,0.217378,0.250811
1505,235.2,1,0.0958904109589041,0.005,1744.5,0.213073,0.24771
1510,230.3,1.05,0.0958904109589041,0.005,1744.5,0.214566,0.244526
1515,225.4,1.1,0.0958904109589041,0.005,1744.5,0.212784,0.241262
1520,220.4,1.15,0.0958904109589041,0.005,1744.5,0.210793,0.237924
1525,215.4,1.2,0.0958904109589041,0.005,1744.5,0.20635,0.234513
1530,210.6,1.25,0.0958904109589041,0.005,1744.5,0.208316,0.231032
1535,205.6,1.3,0.0958904109589041,0.005,1744.5,0.20571,0.227485
1540,200.6,1.4,0.0958904109589041,0.005,1744.5,0.202976,0.224503
1545,195.8,1.45,0.0958904109589041,0.005,1744.5,0.203435,0.220807
1550,190.8,1.55,0.0958904109589041,0.005,1744.5,0.200319,0.218214
1555,186,1.6,0.0958904109589041,0.005,1744.5,0.190894,0.214363
1560,181.1,1.65,0.0958904109589041,0.005,1744.5,0.189425,0.210456
1565,176.2,1.75,0.0958904109589041,0.005,1744.5,0.186234,0.207533
1570,171.3,1.85,0.0958904109589041,0.005,1744.5,0.184324,0.203984
1575,166.4,1.95,0.0958904109589041,0.005,1744.5,0.182176,0.200825
1580,161.5,2.05,0.0958904109589041,0.005,1744.5,0.179817,0.197546
1585,156.6,2.15,0.0958904109589041,0.005,1744.5,0.177263,0.194152
1590,151.7,2.25,0.0958904109589041,0.005,1744.5,0.174533,0.190647
1595,147,2.35,0.0958904109589041,0.005,1744.5,0.176474,0.187837
1600,141.9,2.5,0.0958904109589041,0.005,1744.5,0.169536,0.184854
1605,137.3,2.65,0.0958904109589041,0.005,1744.5,0.171458,0.181346
1610,132.3,2.8,0.0958904109589041,0.005,1744.5,0.165434,0.178411
1615,127.7,2.95,0.0958904109589041,0.005,1744.5,0.166382,0.175295
1620,122.9,3.1,0.0958904109589041,0.005,1744.5,0.163866,0.172008
1625,117.9,3.3,0.0958904109589041,0.005,1744.5,0.158443,0.168858
1630,113.1,3.5,0.0958904109589041,0.005,1744.5,0.156256,0.166097
1635,108.4,3.8,0.0958904109589041,0.005,1744.5,0.15378,0.163648
1640,104,4.1,0.0958904109589041,0.005,1744.5,0.150466,0.160928
1645,99.4,4.4,0.0958904109589041,0.005,1744.5,0.151212,0.157953
1650,94.7,4.7,0.0958904109589041,0.005,1744.5,0.145825,0.1552
1655,90.1,5.1,0.0958904109589041,0.005,1744.5,0.143752,0.152613
1660,85.5,5.5,0.0958904109589041,0.005,1744.5,0.141317,0.149722
1665,80.9,5.9,0.0958904109589041,0.005,1744.5,0.139389,0.146939
1670,76.5,6.5,0.0958904109589041,0.005,1744.5,0.137054,0.144599
1675,72,7.1,0.0958904109589041,0.005,1744.5,0.13434,0.142247
1680,67.7,7.6,0.0958904109589041,0.005,1744.5,0.132339,0.139163
1685,63.6,8.4,0.0958904109589041,0.005,1744.5,0.130902,0.137049
1690,59.4,9.1,0.0958904109589041,0.005,1744.5,0.128939,0.134175
1695,55.2,10,0.0958904109589041,0.005,1744.5,0.126486,0.132097
1700,51.2,10.9,0.0958904109589041,0.005,1744.5,0.124145,0.129527
1705,47.2,11.9,0.0958904109589041,0.005,1744.5,0.122138,0.127034
1710,43.4,13,0.0958904109589041,0.005,1744.5,0.120649,0.124565
