K,C,P,T,rf,S,sigmaCall,sigmaPut
1175,390.8,0,0.0849315068493151,0.005,1568.61,0.440896,0.346598
1200,365.9,0,0.0849315068493151,0.005,1568.61,0.415708,0.32314
1225,340.9,0,0.0849315068493151,0.005,1568.61,0.386819,0.300066
1250,316,0,0.0849315068493151,0.005,1568.61,0.365024,0.277349
1275,291.1,0.05,0.0849315068493151,0.005,1568.61,0.342368,0.268222
1300,266.2,0.15,0.0849315068493151,0.005,1568.61,0.318982,0.270589
1310,256.2,0.2,0.0849315068493151,0.005,1568.61,0.307565,0.265694
1320,246.3,0.25,0.0849315068493151,0.005,1568.61,0.30068,0.260072
1325,241.3,0.3,0.0849315068493151,0.005,1568.61,0.294948,0.257033
1330,236.3,0.3,0.0849315068493151,0.005,1568.61,0.291313,0.25386
1340,226.4,0.35,0.0849315068493151,0.005,1568.61,0.281811,0.247157
1350,216.5,0.45,0.0849315068493151,0.005,1568.61,0.273997,0.241554
1360,206.6,0.55,0.0849315068493151,0.005,1568.61,0.265824,0.236608
1370,196.7,0.65,0.0849315068493151,0.005,1568.61,0.25732,0.230817
1375,191.7,0.7,0.0849315068493151,0.005,1568.61,0.252952,0.226555
1380,186.8,0.75,0.0849315068493151,0.005,1568.61,0.24851,0.224334
1390,176.9,0.9,0.0849315068493151,0.005,1568.61,0.239412,0.218187
1400,167.1,1.05,0.0849315068493151,0.005,1568.61,0.232509,0.212161
1410,157.2,1.2,0.0849315068493151,0.005,1568.61,0.223843,0.205373
1420,147.4,1.4,0.0849315068493151,0.005,1568.61,0.215807,0.199219
1425,142.6,1.55,0.0849315068493151,0.005,1568.61,0.212561,0.197014
1430,137.7,1.65,0.0849315068493151,0.005,1568.61,0.208165,0.193357
1440,128,1.95,0.0849315068493151,0.005,1568.61,0.200708,0.187523
1450,118.4,2.3,0.0849315068493151,0.005,1568.61,0.194018,0.181518
1460,108.8,2.7,0.0849315068493151,0.005,1568.61,0.186351,0.175577
1470,99.3,3.2,0.0849315068493151,0.005,1568.61,0.179041,0.169792
1475,95,3.5,0.0849315068493151,0.005,1568.61,0.177892,0.16686
1480,90.3,3.8,0.0849315068493151,0.005,1568.61,0.174546,0.164156
1490,81.3,4.6,0.0849315068493151,0.005,1568.61,0.168328,0.158075
1500,72.3,5.5,0.0849315068493151,0.005,1568.61,0.161477,0.152316
1510,63.4,6.6,0.0849315068493151,0.005,1568.61,0.154661,0.146438
1520,54.9,8,0.0849315068493151,0.005,1568.61,0.148261,0.140839
1525,50.7,8.8,0.0849315068493151,0.005,1568.61,0.144799,0.138074
1530,46.7,9.7,0.0849315068493151,0.005,1568.61,0.142119,0.135021
1540,39,11.8,0.0849315068493151,0.005,1568.61,0.135435,0.129189
1550,31.5,14.4,0.0849315068493151,0.005,1568.61,0.128401,0.123119
1560,24.8,17.5,0.0849315068493151,0.005,1568.61,0.122184,0.116828
1570,18.7,21.3,0.0849315068493151,0.005,1568.61,0.116105,0.110798
1575,15.9,23.6,0.0849315068493151,0.005,1568.61,0.113137,0.107775
1580,13.4,26.1,0.0849315068493151,0.005,1568.61,0.110123,0.104929
1590,9.1,31.4,0.0849315068493151,0.005,1568.61,0.104602,0.09829
1600,5.8,38.1,0.0849315068493151,0.005,1568.61,0.099679,0.09264
1610,3.4,45.8,0.0849315068493151,0.005,1568.61,0.095385,0.086796
1620,2,54.2,0.0849315068493151,0.005,1568.61,0.093383,0.080414
1625,1.45,58.7,0.0849315068493151,0.005,1568.61,0.0924,0.078536
1630,1.1,63.3,0.0849315068493151,0.005,1568.61,0.092119,0.074703
