K,C,P,T,rf,S,sigmaCall,sigmaPut
1300,350.6,0,0.0657534246575342,0.005,1652.35,0.460735,0.320083
1325,325.7,0.05,0.0657534246575342,0.005,1652.35,0.431239,0.316215
1350,300.7,0.05,0.0657534246575342,0.005,1652.35,0.401758,0.298214
1375,275.8,0.15,0.0657534246575342,0.005,1652.35,0.374475,0.287674
1400,251,0.25,0.0657534246575342,0.005,1652.35,0.348671,0.272073
1410,241,0.3,0.0657534246575342,0.005,1652.35,0.332061,0.271947
1420,231.1,0.35,0.0657534246575342,0.005,1652.35,0.326686,0.261162
1425,226.1,0.4,0.0657534246575342,0.005,1652.35,0.316749,0.263975
1430,221.1,0.4,0.0657534246575342,0.005,1652.35,0.315538,0.260298
1440,211.2,0.5,0.0657534246575342,0.005,1652.35,0.305867,0.254222
1450,201.3,0.6,0.0657534246575342,0.005,1652.35,0.295922,0.248828
1460,191.4,0.7,0.0657534246575342,0.005,1652.35,0.285713,0.242528
1470,181.6,0.85,0.0657534246575342,0.005,1652.35,0.273939,0.237625
1475,176.6,0.9,0.0657534246575342,0.005,1652.35,0.268655,0.233751
1480,171.7,0.95,0.0657534246575342,0.005,1652.35,0.266968,0.230683
1485,166.8,1.05,0.0657534246575342,0.005,1652.35,0.262609,0.22826
1490,161.9,1.15,0.0657534246575342,0.005,1652.35,0.258111,0.225518
1495,157,1.25,0.0657534246575342,0.005,1652.35,0.250244,0.222491
1500,152.1,1.35,0.0657534246575342,0.005,1652.35,0.248726,0.219205
1505,147.2,1.5,0.0657534246575342,0.005,1652.35,0.241856,0.216355
1510,142.4,1.65,0.0657534246575342,0.005,1652.35,0.237889,0.213834
1515,137.5,1.8,0.0657534246575342,0.005,1652.35,0.233722,0.210381
1520,132.6,1.95,0.0657534246575342,0.005,1652.35,0.228484,0.207783
1525,127.8,2.15,0.0657534246575342,0.005,1652.35,0.224821,0.204829
1530,123,2.35,0.0657534246575342,0.005,1652.35,0.220902,0.202031
1535,118.2,2.55,0.0657534246575342,0.005,1652.35,0.216742,0.198878
1540,113.4,2.75,0.0657534246575342,0.005,1652.35,0.213797,0.195824
1545,108.7,3,0.0657534246575342,0.005,1652.35,0.210492,0.193213
1550,104,3.3,0.0657534246575342,0.005,1652.35,0.20685,0.189815
1555,99.3,3.6,0.0657534246575342,0.005,1652.35,0.201029,0.186778
1560,94.8,3.9,0.0657534246575342,0.005,1652.35,0.198039,0.184001
1565,90.1,4.3,0.0657534246575342,0.005,1652.35,0.193512,0.181397
1570,85.5,4.7,0.0657534246575342,0.005,1652.35,0.189776,0.178314
1575,81,5.1,0.0657534246575342,0.005,1652.35,0.186686,0.174786
1580,76.5,5.6,0.0657534246575342,0.005,1652.35,0.18314,0.171874
1585,72.1,6.2,0.0657534246575342,0.005,1652.35,0.17962,0.169427
1590,67.7,6.8,0.0657534246575342,0.005,1652.35,0.17608,0.166402
1595,63.3,7.5,0.0657534246575342,0.005,1652.35,0.172477,0.163705
1600,59.2,8.2,0.0657534246575342,0.005,1652.35,0.16957,0.160406
1605,55.1,9,0.0657534246575342,0.005,1652.35,0.166453,0.15732
1610,51,9.9,0.0657534246575342,0.005,1652.35,0.163097,0.154734
1615,47,10.9,0.0657534246575342,0.005,1652.35,0.159828,0.151803
1620,43.1,12,0.0657534246575342,0.005,1652.35,0.156575,0.148851
1625,39.3,13.2,0.0657534246575342,0.005,1652.35,0.153278,0.145813
1630,35.9,14.5,0.0657534246575342,0.005,1652.35,0.150839,0.142631
1635,32.3,16,0.0657534246575342,0.005,1652.35,0.147563,0.139873
1640,28.8,17.5,0.0657534246575342,0.005,1652.35,0.143746,0.136513
1645,25.7,19.3,0.0657534246575342,0.005,1652.35,0.141165,0.133725
1650,22.7,21.2,0.0657534246575342,0.005,1652.35,0.137902,0.130509
1655,19.8,23.1,0.0657534246575342,0.005,1652.35,0.1342,0.127098
1660,17.1,25.4,0.0657534246575342,0.005,1652.35,0.131201,0.124328
1665,14.6,27.8,0.0657534246575342,0.005,1652.35,0.128241,0.120905
1670,12.3,30.5,0.0657534246575342,0.005,1652.35,0.125269,0.118009
1675,10.3,33.5,0.0657534246575342,0.005,1652.35,0.122575,0.114969
1680,8.5,36.6,0.0657534246575342,0.005,1652.35,0.120174,0.111723
1685,6.9,40,0.0657534246575342,0.005,1652.35,0.117743,0.1086
1690,5.5,43.6,0.0657534246575342,0.005,1652.35,0.115298,0.105653
1695,4.3,47.4,0.0657534246575342,0.005,1652.35,0.112891,0.102511
1700,3.4,51.4,0.0657534246575342,0.005,1652.35,0.111681,0.099807
1705,2.65,55.6,0.0657534246575342,0.005,1652.35,0.10994,0.095858
1710,2,59.9,0.0657534246575342,0.005,1652.35,0.108644,0.090888
1715,1.5,64.4,0.0657534246575342,0.005,1652.35,0.10747,0.084254
1720,1.15,69,0.0657534246575342,0.005,1652.35,0.107268,0.069412
