K,C,P,T,rf,S,sigmaCall,sigmaPut
1410,253.5,0.3,0.0684931506849315,0.005,1666.29,0.236097,0.278372
1420,243.5,0.35,0.0684931506849315,0.005,1666.29,0.226606,0.272263
1425,238.5,0.35,0.0684931506849315,0.005,1666.29,0.221882,0.266957
1430,233.6,0.4,0.0684931506849315,0.005,1666.29,0.236124,0.26366
1440,223.6,0.45,0.0684931506849315,0.005,1666.29,0.226223,0.258429
1450,213.6,0.5,0.0684931506849315,0.005,1666.29,0.222655,0.250856
1455,208.7,0.5,0.0684931506849315,0.005,1666.29,0.222951,0.246929
1460,203.7,0.55,0.0684931506849315,0.005,1666.29,0.222469,0.242915
1465,198.7,0.55,0.0684931506849315,0.005,1666.29,0.217303,0.24017
1470,193.8,0.65,0.0684931506849315,0.005,1666.29,0.216159,0.237206
1475,188.8,0.7,0.0684931506849315,0.005,1666.29,0.214542,0.232855
1480,183.8,0.7,0.0684931506849315,0.005,1666.29,0.209258,0.228437
1485,178.9,0.7,0.0684931506849315,0.005,1666.29,0.210191,0.225057
1490,173.9,0.8,0.0684931506849315,0.005,1666.29,0.204798,0.221512
1495,169,0.75,0.0684931506849315,0.005,1666.29,0.204684,0.216828
1500,164,0.9,0.0684931506849315,0.005,1666.29,0.199192,0.213976
1505,159.1,0.85,0.0684931506849315,0.005,1666.29,0.198273,0.209113
1510,154.1,1,0.0684931506849315,0.005,1666.29,0.194783,0.205904
1515,149.2,1,0.0684931506849315,0.005,1666.29,0.191121,0.20248
1520,144.3,1.15,0.0684931506849315,0.005,1666.29,0.189096,0.19886
1525,139.4,1.25,0.0684931506849315,0.005,1666.29,0.186679,0.195056
1530,134.5,1.3,0.0684931506849315,0.005,1666.29,0.183923,0.191082
1535,129.5,1.3,0.0684931506849315,0.005,1666.29,0.179453,0.186945
1540,124.7,1.5,0.0684931506849315,0.005,1666.29,0.177537,0.183847
1545,119.8,1.55,0.0684931506849315,0.005,1666.29,0.173961,0.179911
1550,114.9,1.75,0.0684931506849315,0.005,1666.29,0.171293,0.176828
1555,110.1,1.85,0.0684931506849315,0.005,1666.29,0.168264,0.173438
1560,105.2,2.1,0.0684931506849315,0.005,1666.29,0.16491,0.170672
1565,100.4,2.25,0.0684931506849315,0.005,1666.29,0.162166,0.167529
1570,95.7,2.55,0.0684931506849315,0.005,1666.29,0.160687,0.164435
1575,90.9,2.8,0.0684931506849315,0.005,1666.29,0.157079,0.161339
1580,86.2,3.1,0.0684931506849315,0.005,1666.29,0.154583,0.158542
1585,81.6,3.4,0.0684931506849315,0.005,1666.29,0.152259,0.156566
1590,76.9,3.8,0.0684931506849315,0.005,1666.29,0.149403,0.153427
1595,72.4,4.1,0.0684931506849315,0.005,1666.29,0.1472,0.150393
