K,C,P,T,rf,S,sigmaCall,sigmaPut
1370,121.5,1.35,0.0821917808219178,0.005,1494.81,0.131295,0.182462
1375,116.9,1.45,0.0821917808219178,0.005,1494.81,0.149064,0.178527
1380,112,1.6,0.0821917808219178,0.005,1494.81,0.147268,0.174929
1390,102.3,1.9,0.0821917808219178,0.005,1494.81,0.145026,0.168867
1400,92.7,2.35,0.0821917808219178,0.005,1494.81,0.142442,0.162256
1410,83.2,2.85,0.0821917808219178,0.005,1494.81,0.139069,0.156055
1420,73.9,3.5,0.0821917808219178,0.005,1494.81,0.133263,0.149465
1425,69.2,3.8,0.0821917808219178,0.005,1494.81,0.132944,0.145946
1430,64.7,4.3,0.0821917808219178,0.005,1494.81,0.129257,0.143041
1440,55.8,5.3,0.0821917808219178,0.005,1494.81,0.125164,0.136986
1450,47.1,6.6,0.0821917808219178,0.005,1494.81,0.120372,0.131079
1460,39.3,8.4,0.0821917808219178,0.005,1494.81,0.117475,0.12579
1470,31.2,10.6,0.0821917808219178,0.005,1494.81,0.111778,0.119975
1475,27.8,12,0.0821917808219178,0.005,1494.81,0.110099,0.117644
1480,24.3,13.5,0.0821917808219178,0.005,1494.81,0.107597,0.114904
1490,17.9,17,0.0821917808219178,0.005,1494.81,0.102667,0.109721
1500,12.7,21.4,0.0821917808219178,0.005,1494.81,0.09866,0.104901
1510,8.4,27,0.0821917808219178,0.005,1494.81,0.094074,0.101446
1520,5.1,33.7,0.0821917808219178,0.005,1494.81,0.090274,0.099169
1525,3.8,37.4,0.0821917808219178,0.005,1494.81,0.088195,0.098458
1530,2.85,41.2,0.0821917808219178,0.005,1494.81,0.087,0.098299
1540,1.55,49.8,0.0821917808219178,0.005,1494.81,0.086025,0.100109
1550,0.75,59.1,0.0821917808219178,0.005,1494.81,0.085479,0.105244
1560,0.4,68.6,0.0821917808219178,0.005,1494.81,0.087908,0.11126
1570,0.25,78.2,0.0821917808219178,0.005,1494.81,0.091971,0.117874
1575,0.2,83.1,0.0821917808219178,0.005,1494.81,0.092232,0.1216
1580,0.15,88.3,0.0821917808219178,0.005,1494.81,0.095462,0.129191
1600,0.05,108.2,0.0821917808219178,0.005,1494.81,0.107842,0.148838
1625,0,132.9,0.0821917808219178,0.005,1494.81,0.116352,0.169441
1650,0,157.9,0.0821917808219178,0.005,1494.81,0.138927,0.193842
1675,0,182.9,0.0821917808219178,0.005,1494.81,0.146498,0.217393
