K,C,P,T,rf,S,sigmaCall,sigmaPut
1490,124.4,1.95,0.0876712328767123,0.005,1617.5,0.117438,0.177161
1500,114.8,2.3,0.0876712328767123,0.005,1617.5,0.129618,0.171824
1510,105.2,2.8,0.0876712328767123,0.005,1617.5,0.131504,0.167511
1520,95.8,3.3,0.0876712328767123,0.005,1617.5,0.135158,0.161429
1525,91.2,3.6,0.0876712328767123,0.005,1617.5,0.135136,0.159123
1530,86.6,4,0.0876712328767123,0.005,1617.5,0.134282,0.156407
1540,77.5,4.8,0.0876712328767123,0.005,1617.5,0.132403,0.151337
1550,68.6,5.9,0.0876712328767123,0.005,1617.5,0.130926,0.14679
1560,59.9,7.2,0.0876712328767123,0.005,1617.5,0.127518,0.141878
1570,51.6,8.8,0.0876712328767123,0.005,1617.5,0.124616,0.137034
1575,47.5,9.7,0.0876712328767123,0.005,1617.5,0.122629,0.134423
1580,43.5,10.8,0.0876712328767123,0.005,1617.5,0.120602,0.132479
1590,36.1,13.1,0.0876712328767123,0.005,1617.5,0.117088,0.127432
1600,29,16,0.0876712328767123,0.005,1617.5,0.11291,0.122646
1610,22.5,19.5,0.0876712328767123,0.005,1617.5,0.10847,0.118146
1620,16.9,23.8,0.0876712328767123,0.005,1617.5,0.104327,0.114258
1625,14.4,26.3,0.0876712328767123,0.005,1617.5,0.102489,0.11256
1630,12.2,29,0.0876712328767123,0.005,1617.5,0.10113,0.110898
1640,8.4,35.1,0.0876712328767123,0.005,1617.5,0.0982,0.108524
1650,5.5,42.2,0.0876712328767123,0.005,1617.5,0.095721,0.107827
1660,3.6,50.1,0.0876712328767123,0.005,1617.5,0.09452,0.108843
1670,2.3,58.7,0.0876712328767123,0.005,1617.5,0.094077,0.111478
1675,1.8,63.3,0.0876712328767123,0.005,1617.5,0.093956,0.113757
1680,1.45,67.9,0.0876712328767123,0.005,1617.5,0.094713,0.115979
1690,0.95,77.4,0.0876712328767123,0.005,1617.5,0.096762,0.122324
1700,0.65,87.1,0.0876712328767123,0.005,1617.5,0.099234,0.129882
1710,0.45,96.9,0.0876712328767123,0.005,1617.5,0.103282,0.138694
1725,0.25,111.3,0.0876712328767123,0.005,1617.5,0.108316,0.148129
1750,0.15,136.1,0.0876712328767123,0.005,1617.5,0.122296,0.168974
1775,0.05,161,0.0876712328767123,0.005,1617.5,0.12621,0.190115
