K,C,P,T,rf,S,sigmaCall,sigmaPut
1250,303,0.25,0.0958904109589041,0.005,1556.89,0.227463,0.30284
1275,278.2,0.35,0.0958904109589041,0.005,1556.89,0.204026,0.28829
1300,253.4,0.5,0.0958904109589041,0.005,1556.89,0.241037,0.272678
1310,243.4,0.6,0.0958904109589041,0.005,1556.89,0.245166,0.267821
1320,233.5,0.7,0.0958904109589041,0.005,1556.89,0.227061,0.262259
1325,228.6,0.75,0.0958904109589041,0.005,1556.89,0.2435,0.259253
1330,223.6,0.8,0.0958904109589041,0.005,1556.89,0.23844,0.256111
1340,213.8,0.95,0.0958904109589041,0.005,1556.89,0.228348,0.250399
1350,203.9,1.05,0.0958904109589041,0.005,1556.89,0.225658,0.24408
1360,194,1.2,0.0958904109589041,0.005,1556.89,0.22547,0.238004
1370,184.2,1.35,0.0958904109589041,0.005,1556.89,0.221626,0.23133
1375,179.3,1.4,0.0958904109589041,0.005,1556.89,0.212994,0.227793
1380,174.4,1.55,0.0958904109589041,0.005,1556.89,0.216698,0.225389
1390,164.7,1.75,0.0958904109589041,0.005,1556.89,0.212137,0.21932
1400,154.9,1.95,0.0958904109589041,0.005,1556.89,0.206574,0.212543
1410,145.2,2.25,0.0958904109589041,0.005,1556.89,0.196124,0.206521
1420,135.6,2.65,0.0958904109589041,0.005,1556.89,0.191237,0.201326
1425,130.8,2.85,0.0958904109589041,0.005,1556.89,0.189655,0.198332
1430,126,3,0.0958904109589041,0.005,1556.89,0.186874,0.194733
1440,116.6,3.5,0.0958904109589041,0.005,1556.89,0.184037,0.188964
1450,107.2,4.1,0.0958904109589041,0.005,1556.89,0.177671,0.18391
1460,97.9,4.8,0.0958904109589041,0.005,1556.89,0.17195,0.178105
1470,88.9,5.6,0.0958904109589041,0.005,1556.89,0.167949,0.172499
1475,84.5,6.1,0.0958904109589041,0.005,1556.89,0.166451,0.169397
1480,80,6.7,0.0958904109589041,0.005,1556.89,0.16313,0.167235
1490,71.3,7.8,0.0958904109589041,0.005,1556.89,0.158635,0.161189
1500,62.6,9.2,0.0958904109589041,0.005,1556.89,0.151929,0.155705
1510,54.5,11,0.0958904109589041,0.005,1556.89,0.14753,0.150348
1520,46.4,13,0.0958904109589041,0.005,1556.89,0.142742,0.14476
1525,42.7,14.1,0.0958904109589041,0.005,1556.89,0.14019,0.14156
1530,39,15.4,0.0958904109589041,0.005,1556.89,0.136433,0.138912
1540,31.8,18.2,0.0958904109589041,0.005,1556.89,0.130074,0.132996
1550,25.3,21.6,0.0958904109589041,0.005,1556.89,0.124525,0.127116
1560,19.3,25.5,0.0958904109589041,0.005,1556.89,0.118736,0.121072
1570,14.2,30.3,0.0958904109589041,0.005,1556.89,0.113311,0.115739
1575,11.9,33,0.0958904109589041,0.005,1556.89,0.110471,0.112986
1580,9.9,36,0.0958904109589041,0.005,1556.89,0.10787,0.110802
1590,6.4,42.3,0.0958904109589041,0.005,1556.89,0.102433,0.10546
1600,3.9,49.8,0.0958904109589041,0.005,1556.89,0.098224,0.102312
1610,2.2,58.1,0.0958904109589041,0.005,1556.89,0.094253,0.100079
1620,1.2,67.1,0.0958904109589041,0.005,1556.89,0.092159,0.100305
1625,0.85,71.6,0.0958904109589041,0.005,1556.89,0.091334,0.099365
1630,0.65,76.1,0.0958904109589041,0.005,1556.89,0.091607,0.098671
1640,0.35,85.8,0.0958904109589041,0.005,1556.89,0.092051,0.101096
1650,0.25,95.6,0.0958904109589041,0.005,1556.89,0.095887,0.104862
1660,0.2,105.5,0.0958904109589041,0.005,1556.89,0.100403,0.111968
1670,0.2,115.5,0.0958904109589041,0.005,1556.89,0.106748,0.118666
1675,0.15,120.5,0.0958904109589041,0.005,1556.89,0.108989,0.122813
1700,0,145.4,0.0958904109589041,0.005,1556.89,0.118559,0.138633
1725,0,170.4,0.0958904109589041,0.005,1556.89,0.135378,0.157854
1750,0,195.4,0.0958904109589041,0.005,1556.89,0.151722,0.176536
