K,C,P,T,rf,S,sigmaCall,sigmaPut
1320,171.9,1.2,0.0876712328767123,0.005,1495.71,0.163446,0.237234
1325,167,1.3,0.0876712328767123,0.005,1495.71,0.171887,0.233367
1330,162.1,1.4,0.0876712328767123,0.005,1495.71,0.175866,0.230038
1340,152.3,1.65,0.0876712328767123,0.005,1495.71,0.178188,0.223403
1350,142.6,1.9,0.0876712328767123,0.005,1495.71,0.178636,0.216498
1360,132.9,2.2,0.0876712328767123,0.005,1495.71,0.177609,0.209264
1370,123.3,2.6,0.0876712328767123,0.005,1495.71,0.176573,0.202958
1375,118.5,2.8,0.0876712328767123,0.005,1495.71,0.175053,0.199599
1380,113.7,3,0.0876712328767123,0.005,1495.71,0.173012,0.196741
1390,104.3,3.5,0.0876712328767123,0.005,1495.71,0.171049,0.190038
1400,94.9,4.1,0.0876712328767123,0.005,1495.71,0.166728,0.183394
1410,85.7,4.9,0.0876712328767123,0.005,1495.71,0.162452,0.177653
1420,76.9,5.8,0.0876712328767123,0.005,1495.71,0.156761,0.171291
1425,72.2,6.3,0.0876712328767123,0.005,1495.71,0.153231,0.168418
1430,68.1,7,0.0876712328767123,0.005,1495.71,0.153555,0.165944
1440,59.2,8.3,0.0876712328767123,0.005,1495.71,0.147009,0.159802
1450,50.9,10,0.0876712328767123,0.005,1495.71,0.142211,0.154151
1460,43,12.1,0.0876712328767123,0.005,1495.71,0.137537,0.148475
1470,35.8,14.6,0.0876712328767123,0.005,1495.71,0.132787,0.143281
1475,32.2,16,0.0876712328767123,0.005,1495.71,0.13042,0.140316
1480,28.8,17.6,0.0876712328767123,0.005,1495.71,0.127771,0.13774
1490,22.5,21,0.0876712328767123,0.005,1495.71,0.123153,0.132284
1500,17,25.5,0.0876712328767123,0.005,1495.71,0.118696,0.127871
1510,12.3,30.7,0.0876712328767123,0.005,1495.71,0.114585,0.124457
1520,8.5,36.8,0.0876712328767123,0.005,1495.71,0.110281,0.12137
1525,7,40.2,0.0876712328767123,0.005,1495.71,0.108727,0.120155
1530,5.5,43.8,0.0876712328767123,0.005,1495.71,0.106834,0.119131
1540,3.4,51.7,0.0876712328767123,0.005,1495.71,0.103802,0.119368
1550,2.1,60.3,0.0876712328767123,0.005,1495.71,0.102735,0.121758
1560,1.3,69.4,0.0876712328767123,0.005,1495.71,0.102361,0.130142
1570,0.75,78.9,0.0876712328767123,0.005,1495.71,0.103145,0.135906
1575,0.55,83.7,0.0876712328767123,0.005,1495.71,0.103278,0.140122
1580,0.35,88.5,0.0876712328767123,0.005,1495.71,0.103716,0.143408
1590,0.15,98.3,0.0876712328767123,0.005,1495.71,0.105293,0.152899
1600,0.05,108.2,0.0876712328767123,0.005,1495.71,0.108694,0.161853
1610,0,117.8,0.0876712328767123,0.005,1495.71,0.11164,0.171159
1625,0,132.8,0.0876712328767123,0.005,1495.71,0.121147,0.186285
1650,0,157.7,0.0876712328767123,0.005,1495.71,0.137117,0.211036
1675,0,182.7,0.0876712328767123,0.005,1495.71,0.151398,0.235766
1700,0,207.7,0.0876712328767123,0.005,1495.71,0.157331,0.25966
