K,C,P,T,rf,S,sigmaCall,sigmaPut
1450,248.5,1.1,0.0767123287671233,0.005,1703.2,0.274286,0.304834
1455,243.5,1.15,0.0767123287671233,0.005,1703.2,0.27189,0.300169
1460,238.6,1.2,0.0767123287671233,0.005,1703.2,0.27182,0.297234
1465,233.8,1.25,0.0767123287671233,0.005,1703.2,0.258771,0.293313
1470,228.9,1.3,0.0767123287671233,0.005,1703.2,0.256278,0.290124
1475,223.9,1.3,0.0767123287671233,0.005,1703.2,0.215138,0.284455
1480,219,1.45,0.0767123287671233,0.005,1703.2,0.267078,0.283352
1485,214,1.5,0.0767123287671233,0.005,1703.2,0.263341,0.279069
1490,209.1,1.6,0.0767123287671233,0.005,1703.2,0.261175,0.276103
1495,204.2,1.7,0.0767123287671233,0.005,1703.2,0.258767,0.272971
1500,199.3,1.8,0.0767123287671233,0.005,1703.2,0.22282,0.269056
1505,194.5,1.85,0.0767123287671233,0.005,1703.2,0.224543,0.265044
1510,189.5,1.95,0.0767123287671233,0.005,1703.2,0.250296,0.261523
1515,184.6,2.1,0.0767123287671233,0.005,1703.2,0.24711,0.258427
1520,179.8,2.2,0.0767123287671233,0.005,1703.2,0.22155,0.255157
1525,174.9,2.35,0.0767123287671233,0.005,1703.2,0.242543,0.252233
1530,170.3,2.5,0.0767123287671233,0.005,1703.2,0.222165,0.248625
1535,165.5,2.6,0.0767123287671233,0.005,1703.2,0.22153,0.245338
1540,160.6,2.75,0.0767123287671233,0.005,1703.2,0.238594,0.241428
1545,155.9,3,0.0767123287671233,0.005,1703.2,0.21885,0.239094
1550,151.1,3.1,0.0767123287671233,0.005,1703.2,0.216926,0.235269
1555,146.2,3.4,0.0767123287671233,0.005,1703.2,0.229188,0.232073
1560,141.5,3.6,0.0767123287671233,0.005,1703.2,0.22666,0.228668
1565,136.7,3.9,0.0767123287671233,0.005,1703.2,0.223855,0.226481
1570,131.9,4.1,0.0767123287671233,0.005,1703.2,0.220104,0.222633
1575,127.3,4.3,0.0767123287671233,0.005,1703.2,0.205809,0.219254
1580,122.6,4.6,0.0767123287671233,0.005,1703.2,0.201438,0.215652
1585,117.9,4.9,0.0767123287671233,0.005,1703.2,0.201507,0.212429
1590,113.2,5.2,0.0767123287671233,0.005,1703.2,0.197298,0.209516
1595,109.6,5.5,0.0767123287671233,0.005,1703.2,0.196415,0.205771
1600,105,5.9,0.0767123287671233,0.005,1703.2,0.194468,0.202829
1605,100.4,6.3,0.0767123287671233,0.005,1703.2,0.191593,0.199577
1610,95.9,6.8,0.0767123287671233,0.005,1703.2,0.188881,0.196972
1615,91.4,7.3,0.0767123287671233,0.005,1703.2,0.185811,0.194004
1620,86.9,7.8,0.0767123287671233,0.005,1703.2,0.183297,0.190689
1625,82.5,8.3,0.0767123287671233,0.005,1703.2,0.180806,0.187457
1630,78.1,8.9,0.0767123287671233,0.005,1703.2,0.177077,0.184268
1635,73.8,9.6,0.0767123287671233,0.005,1703.2,0.17497,0.181467
1640,69.5,10.3,0.0767123287671233,0.005,1703.2,0.171629,0.178245
1645,65.1,11,0.0767123287671233,0.005,1703.2,0.168242,0.174615
1650,61,11.8,0.0767123287671233,0.005,1703.2,0.165814,0.171604
1655,56.9,12.7,0.0767123287671233,0.005,1703.2,0.162868,0.168455
1660,52.9,13.7,0.0767123287671233,0.005,1703.2,0.159739,0.165461
1665,49.3,14.7,0.0767123287671233,0.005,1703.2,0.157952,0.161951
1670,45.6,15.9,0.0767123287671233,0.005,1703.2,0.155238,0.159123
1675,41.9,17.1,0.0767123287671233,0.005,1703.2,0.152217,0.156005
1680,38.3,18.5,0.0767123287671233,0.005,1703.2,0.149153,0.152858
1685,34.8,19.9,0.0767123287671233,0.005,1703.2,0.146278,0.149635
1690,31.9,21.5,0.0767123287671233,0.005,1703.2,0.144084,0.146292
1695,28.6,23.1,0.0767123287671233,0.005,1703.2,0.140863,0.143869
1700,25.5,25.1,0.0767123287671233,0.005,1703.2,0.13795,0.141214
1705,22.5,27.1,0.0767123287671233,0.005,1703.2,0.134745,0.138558
1710,19.6,29.1,0.0767123287671233,0.005,1703.2,0.131191,0.135036
1715,17,31.6,0.0767123287671233,0.005,1703.2,0.128329,0.132512
1720,14.6,34,0.0767123287671233,0.005,1703.2,0.125291,0.12901
1725,12.4,36.8,0.0767123287671233,0.005,1703.2,0.122606,0.126454
1730,10.4,39.8,0.0767123287671233,0.005,1703.2,0.119975,0.123997
1735,8.6,42.9,0.0767123287671233,0.005,1703.2,0.117387,0.121316
1740,7,46.3,0.0767123287671233,0.005,1703.2,0.114844,0.120078
1745,5.7,49.9,0.0767123287671233,0.005,1703.2,0.112751,0.118042
1750,4.5,53.3,0.0767123287671233,0.005,1703.2,0.110445,0.115045
1755,3.5,57.2,0.0767123287671233,0.005,1703.2,0.108393,0.113068
1760,2.75,61.8,0.0767123287671233,0.005,1703.2,0.10654,0.121131
1765,2.1,66,0.0767123287671233,0.005,1703.2,0.105126,0.120945
1770,1.6,69.9,0.0767123287671233,0.005,1703.2,0.10385,0.116855
1775,1.2,73.6,0.0767123287671233,0.005,1703.2,0.102589,0.111703
1780,0.9,79.2,0.0767123287671233,0.005,1703.2,0.10213,0.11866
1785,0.7,83.9,0.0767123287671233,0.005,1703.2,0.102649,0.117923
1790,0.5,88.7,0.0767123287671233,0.005,1703.2,0.10141,0.12231
1795,0.4,93.6,0.0767123287671233,0.005,1703.2,0.101873,0.124748
1800,0.2,98.5,0.0767123287671233,0.005,1703.2,0.103381,0.127831
1805,0.15,101.8,0.0767123287671233,0.005,1703.2,0.105459,0.132765
1810,0.1,106.4,0.0767123287671233,0.005,1703.2,0.107159,0.127126
1815,0.1,111.4,0.0767123287671233,0.005,1703.2,0.109837,0.133052
1820,0.05,116.3,0.0767123287671233,0.005,1703.2,0.112324,0.142714
1825,0,121.3,0.0767123287671233,0.005,1703.2,0.112842,0.13933
1850,0,146.2,0.0767123287671233,0.005,1703.2,0.126982,0.159576
1875,0,171.2,0.0767123287671233,0.005,1703.2,0.144602,0.180605
1900,0,196.2,0.0767123287671233,0.005,1703.2,0.158493,0.194607
