K,C,P,T,rf,S,sigmaCall,sigmaPut
1420,155.5,1.3,0.0821917808219178,0.005,1578.79,0.104637,0.212639
1425,150.7,1.45,0.0821917808219178,0.005,1578.79,0.147015,0.210633
1430,145.8,1.6,0.0821917808219178,0.005,1578.79,0.15176,0.207683
1440,136.1,1.85,0.0821917808219178,0.005,1578.79,0.159191,0.201067
1450,126.4,2.2,0.0821917808219178,0.005,1578.79,0.161498,0.195486
1460,116.8,2.6,0.0821917808219178,0.005,1578.79,0.161142,0.19001
1470,107.3,3.1,0.0821917808219178,0.005,1578.79,0.159952,0.184746
1475,102.6,3.4,0.0821917808219178,0.005,1578.79,0.159222,0.182095
1480,97.9,3.7,0.0821917808219178,0.005,1578.79,0.157812,0.179069
1490,88.6,4.5,0.0821917808219178,0.005,1578.79,0.154686,0.173703
1500,79.6,5.2,0.0821917808219178,0.005,1578.79,0.151699,0.166765
1510,70.7,6.3,0.0821917808219178,0.005,1578.79,0.147877,0.161149
1520,62,7.6,0.0821917808219178,0.005,1578.79,0.143958,0.155747
1525,57.7,8.3,0.0821917808219178,0.005,1578.79,0.141478,0.15304
1530,53.6,9.2,0.0821917808219178,0.005,1578.79,0.139541,0.150507
1540,45.5,11.1,0.0821917808219178,0.005,1578.79,0.135015,0.145331
1550,37.8,13.4,0.0821917808219178,0.005,1578.79,0.129934,0.139787
1560,30.7,16.2,0.0821917808219178,0.005,1578.79,0.125391,0.134375
1570,24.1,19.5,0.0821917808219178,0.005,1578.79,0.120215,0.128878
1575,21.1,21.5,0.0821917808219178,0.005,1578.79,0.117168,0.126615
1580,18.2,23.6,0.0821917808219178,0.005,1578.79,0.114758,0.123932
1590,13.2,27.9,0.0821917808219178,0.005,1578.79,0.109903,0.117623
1595,11,30.6,0.0821917808219178,0.005,1578.79,0.107651,0.115329
1600,9.1,33.6,0.0821917808219178,0.005,1578.79,0.105593,0.113313
1610,5.9,40.2,0.0821917808219178,0.005,1578.79,0.101467,0.110279
1620,3.5,47.8,0.0821917808219178,0.005,1578.79,0.09791,0.108552
1625,2.75,52,0.0821917808219178,0.005,1578.79,0.096882,0.108974
1630,2.2,56.3,0.0821917808219178,0.005,1578.79,0.096801,0.109278
1640,1.3,65.4,0.0821917808219178,0.005,1578.79,0.096981,0.113017
1650,0.85,74.8,0.0821917808219178,0.005,1578.79,0.098778,0.117944
1660,0.45,84.5,0.0821917808219178,0.005,1578.79,0.100078,0.125597
1675,0.25,99.3,0.0821917808219178,0.005,1578.79,0.106888,0.13849
1700,0.05,124.1,0.0821917808219178,0.005,1578.79,0.11671,0.160128
1725,0,149,0.0821917808219178,0.005,1578.79,0.128575,0.182016
