K,C,P,T,rf,S,sigmaCall,sigmaPut
1250,335.4,0.15,0.0849315068493151,0.005,1588.03,0.413846,0.336191
1275,310.6,0.3,0.0849315068493151,0.005,1588.03,0.390219,0.331288
1300,285.8,0.45,0.0849315068493151,0.005,1588.03,0.367681,0.316096
1325,261,0.7,0.0849315068493151,0.005,1588.03,0.345652,0.306003
1350,236.3,0.95,0.0849315068493151,0.005,1588.03,0.324982,0.289981
1375,211.8,1.45,0.0849315068493151,0.005,1588.03,0.305814,0.279373
1380,206.9,1.6,0.0849315068493151,0.005,1588.03,0.301652,0.278302
1390,197.1,1.85,0.0849315068493151,0.005,1588.03,0.294041,0.270793
1400,187.3,2.15,0.0849315068493151,0.005,1588.03,0.285928,0.265087
1405,182.4,2.35,0.0849315068493151,0.005,1588.03,0.282144,0.26166
1410,177.6,2.55,0.0849315068493151,0.005,1588.03,0.27908,0.260113
1415,172.8,2.75,0.0849315068493151,0.005,1588.03,0.275813,0.257255
1420,168,2.95,0.0849315068493151,0.005,1588.03,0.272355,0.255544
1425,163.3,3.1,0.0849315068493151,0.005,1588.03,0.269475,0.252196
1430,158.5,3.4,0.0849315068493151,0.005,1588.03,0.266363,0.250716
1435,153.8,3.6,0.0849315068493151,0.005,1588.03,0.263726,0.248085
1440,149.1,3.9,0.0849315068493151,0.005,1588.03,0.260825,0.245188
1445,144.4,4.2,0.0849315068493151,0.005,1588.03,0.257676,0.243451
1450,139.7,4.6,0.0849315068493151,0.005,1588.03,0.254293,0.241349
1455,135.1,4.9,0.0849315068493151,0.005,1588.03,0.251274,0.238912
1460,130.5,5.2,0.0849315068493151,0.005,1588.03,0.24856,0.235559
1465,125.9,5.6,0.0849315068493151,0.005,1588.03,0.245556,0.233127
1470,121.3,6.1,0.0849315068493151,0.005,1588.03,0.242796,0.230922
1475,116.8,6.5,0.0849315068493151,0.005,1588.03,0.239734,0.228363
1480,113,7,0.0849315068493151,0.005,1588.03,0.240188,0.225977
1485,108.7,7.5,0.0849315068493151,0.005,1588.03,0.237793,0.223237
1490,104.1,8.1,0.0849315068493151,0.005,1588.03,0.234172,0.221085
1495,99.6,8.7,0.0849315068493151,0.005,1588.03,0.230697,0.218542
1500,95.3,9.4,0.0849315068493151,0.005,1588.03,0.228148,0.216477
1505,91.1,10.1,0.0849315068493151,0.005,1588.03,0.225229,0.213994
1510,86.6,10.8,0.0849315068493151,0.005,1588.03,0.221573,0.211506
1515,82.9,11.7,0.0849315068493151,0.005,1588.03,0.220534,0.209365
1520,78.8,12.5,0.0849315068493151,0.005,1588.03,0.217574,0.206781
1525,74.2,13.5,0.0849315068493151,0.005,1588.03,0.213191,0.204473
1530,70.7,14.5,0.0849315068493151,0.005,1588.03,0.211495,0.202049
1535,66.6,15.6,0.0849315068493151,0.005,1588.03,0.208659,0.19982
1540,62.9,16.7,0.0849315068493151,0.005,1588.03,0.20633,0.197103
1545,59.1,17.9,0.0849315068493151,0.005,1588.03,0.203519,0.19453
1550,55.3,19.1,0.0849315068493151,0.005,1588.03,0.199931,0.191759
1555,51.5,20.5,0.0849315068493151,0.005,1588.03,0.197064,0.189368
1560,48.1,21.9,0.0849315068493151,0.005,1588.03,0.193976,0.18672
1565,44.6,23.4,0.0849315068493151,0.005,1588.03,0.190933,0.183801
1570,41.3,25,0.0849315068493151,0.005,1588.03,0.187903,0.180873
1575,38,26.7,0.0849315068493151,0.005,1588.03,0.184854,0.177626
1580,34.8,28.5,0.0849315068493151,0.005,1588.03,0.181756,0.174863
1585,31.8,30.4,0.0849315068493151,0.005,1588.03,0.179129,0.171441
1590,28.9,31.6,0.0849315068493151,0.005,1588.03,0.175561,0.166499
1595,26.3,33.7,0.0849315068493151,0.005,1588.03,0.171846,0.163303
1600,23.7,36,0.0849315068493151,0.005,1588.03,0.169059,0.160442
1605,21.1,38.4,0.0849315068493151,0.005,1588.03,0.166066,0.156475
1610,18.7,40.9,0.0849315068493151,0.005,1588.03,0.16283,0.153916
1615,16.4,43.5,0.0849315068493151,0.005,1588.03,0.159603,0.149848
1620,14.3,46.4,0.0849315068493151,0.005,1588.03,0.156664,0.147192
1625,12.4,49.4,0.0849315068493151,0.005,1588.03,0.153705,0.143827
1630,10.6,52.5,0.0849315068493151,0.005,1588.03,0.150712,0.139968
1635,9,55.9,0.0849315068493151,0.005,1588.03,0.147672,0.136604
1640,7.5,59.4,0.0849315068493151,0.005,1588.03,0.144953,0.136618
1645,6.2,63,0.0849315068493151,0.005,1588.03,0.142237,0.128816
1650,5.1,66.9,0.0849315068493151,0.005,1588.03,0.138665,0.125185
1655,4.2,70.8,0.0849315068493151,0.005,1588.03,0.137937,0.125269
1660,3.4,75,0.0849315068493151,0.005,1588.03,0.135649,0.12188
1665,2.8,79.3,0.0849315068493151,0.005,1588.03,0.13435,0.117838
1670,2.2,83.7,0.0849315068493151,0.005,1588.03,0.131813,0.112902
1675,1.75,88.2,0.0849315068493151,0.005,1588.03,0.130368,0.107891
1680,1.3,92.8,0.0849315068493151,0.005,1588.03,0.129354,0.099659
1685,0.95,97.5,0.0849315068493151,0.005,1588.03,0.127576,0.083967
