K,C,P,T,rf,S,sigmaCall,sigmaPut
1300,535.5,0,0.0986301369863014,0.005,1842.02,0.509881,0.407336
1325,511.1,0,0.0986301369863014,0.005,1842.02,0.528534,0.391993
1350,485.6,0.05,0.0986301369863014,0.005,1842.02,0.465295,0.380255
1375,460.7,0.1,0.0986301369863014,0.005,1842.02,0.450133,0.359669
1400,435.7,0.15,0.0986301369863014,0.005,1842.02,0.401017,0.331434
1430,405.8,0.25,0.0986301369863014,0.005,1842.02,0.398402,0.335131
1440,395.8,0.3,0.0986301369863014,0.005,1842.02,0.388755,0.324448
1450,385.9,0.3,0.0986301369863014,0.005,1842.02,0.390068,0.322879
1455,380.9,0.35,0.0986301369863014,0.005,1842.02,0.385182,0.322708
1460,375.9,0.35,0.0986301369863014,0.005,1842.02,0.378604,0.318503
1465,370.9,0.4,0.0986301369863014,0.005,1842.02,0.373756,0.316169
1470,365.9,0.4,0.0986301369863014,0.005,1842.02,0.368919,0.313748
1475,360.9,0.4,0.0986301369863014,0.005,1842.02,0.367373,0.305947
1480,356,0.45,0.0986301369863014,0.005,1842.02,0.364109,0.30702
1485,351,0.45,0.0986301369863014,0.005,1842.02,0.352818,0.304433
1490,346,0.45,0.0986301369863014,0.005,1842.02,0.354409,0.300207
1495,341,0.5,0.0986301369863014,0.005,1842.02,0.349574,0.299049
1500,336.1,0.5,0.0986301369863014,0.005,1842.02,0.347721,0.294806
1505,331.1,0.55,0.0986301369863014,0.005,1842.02,0.342873,0.293415
1510,326.1,0.55,0.0986301369863014,0.005,1842.02,0.335125,0.289156
1515,321.2,0.6,0.0986301369863014,0.005,1842.02,0.336,0.287557
1520,316.2,0.6,0.0986301369863014,0.005,1842.02,0.331149,0.281986
1525,311.2,0.65,0.0986301369863014,0.005,1842.02,0.322174,0.280269
1530,306.2,0.65,0.0986301369863014,0.005,1842.02,0.320129,0.274756
1535,301.3,0.7,0.0986301369863014,0.005,1842.02,0.31397,0.2741
1540,296.3,0.7,0.0986301369863014,0.005,1842.02,0.311825,0.272065
1545,291.9,0.7,0.0986301369863014,0.005,1842.02,0.325716,0.265528
1550,286.4,0.7,0.0986301369863014,0.005,1842.02,0.307169,0.26345
1555,281.4,0.75,0.0986301369863014,0.005,1842.02,0.301112,0.258078
1560,276.5,0.75,0.0986301369863014,0.005,1842.02,0.298637,0.257936
1565,271.5,0.75,0.0986301369863014,0.005,1842.02,0.294924,0.25361
1570,266.6,0.8,0.0986301369863014,0.005,1842.02,0.292281,0.251205
1575,261.6,0.8,0.0986301369863014,0.005,1842.02,0.287395,0.247788
1580,256.7,0.9,0.0986301369863014,0.005,1842.02,0.283579,0.242531
1585,251.7,0.9,0.0986301369863014,0.005,1842.02,0.278689,0.241713
1590,246.7,0.95,0.0986301369863014,0.005,1842.02,0.274831,0.238998
1595,241.8,0.95,0.0986301369863014,0.005,1842.02,0.272916,0.234605
1600,241.4,1,0.0986301369863014,0.005,1842.02,0.28402,0.232557
1605,236.5,1.1,0.0986301369863014,0.005,1842.02,0.279702,0.229629
1610,231.5,1.15,0.0986301369863014,0.005,1842.02,0.275361,0.226627
1615,226.6,1.15,0.0986301369863014,0.005,1842.02,0.270995,0.223554
1620,221.6,1.25,0.0986301369863014,0.005,1842.02,0.266604,0.220412
1625,216.7,1.3,0.0986301369863014,0.005,1842.02,0.262935,0.217839
