K,C,P,T,rf,S,sigmaCall,sigmaPut
1325,312.2,0.35,0.0876712328767123,0.005,1640.42,0.256271,0.314459
1350,287.4,0.5,0.0876712328767123,0.005,1640.42,0.270135,0.300646
1370,267.5,0.65,0.0876712328767123,0.005,1640.42,0.265614,0.289251
1375,262.6,0.75,0.0876712328767123,0.005,1640.42,0.264656,0.288016
1380,257.6,0.75,0.0876712328767123,0.005,1640.42,0.263336,0.284075
1390,247.8,0.9,0.0876712328767123,0.005,1640.42,0.26271,0.279391
1400,237.9,1.05,0.0876712328767123,0.005,1640.42,0.260344,0.274963
1410,228,1.15,0.0876712328767123,0.005,1640.42,0.254577,0.26887
1420,218.2,1.3,0.0876712328767123,0.005,1640.42,0.252109,0.263072
1425,213.3,1.4,0.0876712328767123,0.005,1640.42,0.250376,0.259949
1430,208.4,1.5,0.0876712328767123,0.005,1640.42,0.248363,0.257418
1440,198.6,1.7,0.0876712328767123,0.005,1640.42,0.243613,0.251786
1450,188.8,1.9,0.0876712328767123,0.005,1640.42,0.238041,0.246081
1460,179.1,2.15,0.0876712328767123,0.005,1640.42,0.234107,0.240227
1470,169.4,2.45,0.0876712328767123,0.005,1640.42,0.228078,0.234652
1475,164.5,2.7,0.0876712328767123,0.005,1640.42,0.225293,0.23294
1480,159.7,2.9,0.0876712328767123,0.005,1640.42,0.223235,0.230475
1490,150.1,3.3,0.0876712328767123,0.005,1640.42,0.218272,0.224821
1500,140.5,3.7,0.0876712328767123,0.005,1640.42,0.213078,0.218306
1510,131,4.2,0.0876712328767123,0.005,1640.42,0.207569,0.212327
1520,121.6,4.8,0.0876712328767123,0.005,1640.42,0.202895,0.206614
1525,117,5.2,0.0876712328767123,0.005,1640.42,0.200381,0.204486
1530,112.3,5.5,0.0876712328767123,0.005,1640.42,0.197558,0.201481
1540,103.2,6.3,0.0876712328767123,0.005,1640.42,0.192051,0.195637
1550,94.2,7.3,0.0876712328767123,0.005,1640.42,0.187135,0.189966
1560,85.4,8.4,0.0876712328767123,0.005,1640.42,0.182451,0.18464
1570,76.8,9.8,0.0876712328767123,0.005,1640.42,0.177344,0.179737
1575,72.6,10.6,0.0876712328767123,0.005,1640.42,0.175084,0.177385
1580,68.5,11.4,0.0876712328767123,0.005,1640.42,0.172715,0.174933
1590,60.4,13.3,0.0876712328767123,0.005,1640.42,0.167893,0.169965
1600,52.8,15.5,0.0876712328767123,0.005,1640.42,0.162656,0.164609
1610,45.3,18.1,0.0876712328767123,0.005,1640.42,0.157651,0.160078
1620,38.3,21,0.0876712328767123,0.005,1640.42,0.152283,0.15462
1625,35,22.7,0.0876712328767123,0.005,1640.42,0.150016,0.152321
1630,31.8,24.5,0.0876712328767123,0.005,1640.42,0.147607,0.149891
1640,25.8,28.2,0.0876712328767123,0.005,1640.42,0.141969,0.144506
1650,20.3,32.7,0.0876712328767123,0.005,1640.42,0.136917,0.13923
1660,15.5,37.8,0.0876712328767123,0.005,1640.42,0.131914,0.134055
1670,11.5,43.6,0.0876712328767123,0.005,1640.42,0.127329,0.129343
1675,9.8,46.9,0.0876712328767123,0.005,1640.42,0.125148,0.12758
1680,8.3,50.3,0.0876712328767123,0.005,1640.42,0.123168,0.125423
1690,5.7,57.7,0.0876712328767123,0.005,1640.42,0.119319,0.122329
1700,3.7,65.5,0.0876712328767123,0.005,1640.42,0.115419,0.118633
1710,2.35,74,0.0876712328767123,0.005,1640.42,0.112833,0.115746
1720,1.45,83.1,0.0876712328767123,0.005,1640.42,0.111051,0.114123
1725,1.1,87.9,0.0876712328767123,0.005,1640.42,0.110862,0.115238
1730,0.85,92.4,0.0876712328767123,0.005,1640.42,0.110648,0.112726
1740,0.45,102.1,0.0876712328767123,0.005,1640.42,0.109416,0.113749
1750,0.2,111.8,0.0876712328767123,0.005,1640.42,0.109526,0.114587
1760,0.15,121.9,0.0876712328767123,0.005,1640.42,0.112377,0.122852
1770,0.05,131.6,0.0876712328767123,0.005,1640.42,0.114995,0.121713
1775,0.05,136.6,0.0876712328767123,0.005,1640.42,0.11664,0.125543
1780,0.05,141.5,0.0876712328767123,0.005,1640.42,0.117955,0.122812
1800,0.05,161.5,0.0876712328767123,0.005,1640.42,0.131723,0.137309
1825,0,186.4,0.0876712328767123,0.005,1640.42,0.141981,0.144277
1850,0,211.5,0.0876712328767123,0.005,1640.42,0.138378,0.167216
1875,0,236.5,0.0876712328767123,0.005,1640.42,0.15219,0.183857
