K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,276.8,0.5,0.0958904109589041,0.005,1555.25,0.245002,0.295516
1300,252,0.75,0.0958904109589041,0.005,1555.25,0.246974,0.284296
1310,242.1,0.85,0.0958904109589041,0.005,1555.25,0.24915,0.278108
1320,232.3,1,0.0958904109589041,0.005,1555.25,0.248476,0.272408
1325,227.4,1,0.0958904109589041,0.005,1555.25,0.246104,0.267943
1330,222.4,1.1,0.0958904109589041,0.005,1555.25,0.243533,0.265241
1340,212.6,1.25,0.0958904109589041,0.005,1555.25,0.242161,0.259329
1350,202.7,1.35,0.0958904109589041,0.005,1555.25,0.235492,0.251345
1360,192.9,1.6,0.0958904109589041,0.005,1555.25,0.231718,0.246463
1370,183.2,1.85,0.0958904109589041,0.005,1555.25,0.228294,0.241335
1375,178.3,1.95,0.0958904109589041,0.005,1555.25,0.226777,0.237884
1380,173.4,2.05,0.0958904109589041,0.005,1555.25,0.223679,0.234836
1390,163.7,2.35,0.0958904109589041,0.005,1555.25,0.219206,0.229191
1400,154,2.65,0.0958904109589041,0.005,1555.25,0.213698,0.222734
1410,144.3,3,0.0958904109589041,0.005,1555.25,0.208198,0.216369
1420,134.8,3.4,0.0958904109589041,0.005,1555.25,0.203338,0.210682
1425,130,3.6,0.0958904109589041,0.005,1555.25,0.200112,0.207126
1430,125.3,3.9,0.0958904109589041,0.005,1555.25,0.198064,0.204694
1440,115.9,4.5,0.0958904109589041,0.005,1555.25,0.192321,0.198334
1450,106.6,5.2,0.0958904109589041,0.005,1555.25,0.187186,0.19262
1460,97.4,5.9,0.0958904109589041,0.005,1555.25,0.181785,0.186227
1470,88.4,6.9,0.0958904109589041,0.005,1555.25,0.176885,0.180916
1475,83.9,7.4,0.0958904109589041,0.005,1555.25,0.173857,0.177713
1480,79.5,8,0.0958904109589041,0.005,1555.25,0.171295,0.17498
1490,70.9,9.2,0.0958904109589041,0.005,1555.25,0.166069,0.168707
1500,62.5,10.8,0.0958904109589041,0.005,1555.25,0.160506,0.163287
1510,54.2,12.5,0.0958904109589041,0.005,1555.25,0.154393,0.157302
1520,46.5,14.6,0.0958904109589041,0.005,1555.25,0.149014,0.151152
1525,42.8,15.9,0.0958904109589041,0.005,1555.25,0.14634,0.148422
1530,39.1,17.2,0.0958904109589041,0.005,1555.25,0.143333,0.145649
1540,32.2,20.1,0.0958904109589041,0.005,1555.25,0.137838,0.139532
1550,25.9,23.7,0.0958904109589041,0.005,1555.25,0.132386,0.133791
1560,20.1,27.8,0.0958904109589041,0.005,1555.25,0.126577,0.127998
1570,14.9,32.7,0.0958904109589041,0.005,1555.25,0.120529,0.122562
1575,12.6,35.4,0.0958904109589041,0.005,1555.25,0.117596,0.120268
1580,10.6,38.3,0.0958904109589041,0.005,1555.25,0.115268,0.117763
1590,7.2,44.8,0.0958904109589041,0.005,1555.25,0.110083,0.113245
1595,5.3,47.2,0.0958904109589041,0.005,1555.25,0.110059,0.112736
1600,4.7,52,0.0958904109589041,0.005,1555.25,0.106209,0.109186
1610,2.85,60.2,0.0958904109589041,0.005,1555.25,0.102859,0.106845
1620,1.7,68.8,0.0958904109589041,0.005,1555.25,0.100093,0.104413
1625,1.3,73.4,0.0958904109589041,0.005,1555.25,0.099876,0.104481
1630,0.95,78,0.0958904109589041,0.005,1555.25,0.099785,0.104279
1640,0.55,87.6,0.0958904109589041,0.005,1555.25,0.100643,0.105529
1650,0.3,97.3,0.0958904109589041,0.005,1555.25,0.102038,0.108529
1660,0.15,107.2,0.0958904109589041,0.005,1555.25,0.10421,0.112599
1675,0.05,121.8,0.0958904109589041,0.005,1555.25,0.10858,0.111191
1700,0,146.7,0.0958904109589041,0.005,1555.25,0.119749,0.121773
1725,0,171.6,0.0958904109589041,0.005,1555.25,0.13323,0.133107
