K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,380.6,0.15,0.0821917808219178,0.005,1658.78,0.373414,0.358941
1300,355.6,0.1,0.0821917808219178,0.005,1658.78,0.353976,0.330486
1325,330.7,0.15,0.0821917808219178,0.005,1658.78,0.333784,0.310896
1350,305.7,0.2,0.0821917808219178,0.005,1658.78,0.312977,0.297064
1370,285.8,0.25,0.0821917808219178,0.005,1658.78,0.300483,0.287922
1375,280.8,0.3,0.0821917808219178,0.005,1658.78,0.295353,0.285215
1380,275.8,0.3,0.0821917808219178,0.005,1658.78,0.293673,0.280293
1390,265.9,0.35,0.0821917808219178,0.005,1658.78,0.28655,0.274442
1400,255.9,0.4,0.0821917808219178,0.005,1658.78,0.279148,0.268132
1410,246,0.4,0.0821917808219178,0.005,1658.78,0.271493,0.259823
1420,236,0.5,0.0821917808219178,0.005,1658.78,0.263607,0.254382
1425,231.1,0.5,0.0821917808219178,0.005,1658.78,0.260769,0.250741
1430,226.1,0.55,0.0821917808219178,0.005,1658.78,0.257779,0.247028
1440,216.2,0.6,0.0821917808219178,0.005,1658.78,0.249336,0.2394
1450,206.3,0.7,0.0821917808219178,0.005,1658.78,0.242648,0.233764
1460,196.3,0.75,0.0821917808219178,0.005,1658.78,0.233744,0.226507
1470,186.4,0.85,0.0821917808219178,0.005,1658.78,0.226345,0.219811
1475,181.5,0.9,0.0821917808219178,0.005,1658.78,0.22405,0.216279
1480,176.6,0.95,0.0821917808219178,0.005,1658.78,0.221507,0.212635
1490,166.7,1.1,0.0821917808219178,0.005,1658.78,0.213146,0.206522
1500,156.8,1.25,0.0821917808219178,0.005,1658.78,0.205705,0.199745
1510,147,1.4,0.0821917808219178,0.005,1658.78,0.198881,0.192387
1520,137.3,1.65,0.0821917808219178,0.005,1658.78,0.192402,0.186128
1525,132.4,1.75,0.0821917808219178,0.005,1658.78,0.188403,0.182443
1530,127.5,1.9,0.0821917808219178,0.005,1658.78,0.18516,0.179558
1540,117.9,2.2,0.0821917808219178,0.005,1658.78,0.178826,0.17347
1550,108.3,2.6,0.0821917808219178,0.005,1658.78,0.172267,0.167535
1560,98.8,3,0.0821917808219178,0.005,1658.78,0.165994,0.161169
1570,89.5,3.7,0.0821917808219178,0.005,1658.78,0.16082,0.156608
1575,84.9,4.1,0.0821917808219178,0.005,1658.78,0.157666,0.153704
1580,80.3,4.5,0.0821917808219178,0.005,1658.78,0.154659,0.150935
1590,71.3,5.4,0.0821917808219178,0.005,1658.78,0.148408,0.145553
1600,62.6,6.6,0.0821917808219178,0.005,1658.78,0.143364,0.140836
1610,54.3,8.1,0.0821917808219178,0.005,1658.78,0.138821,0.13585
1620,46.2,10,0.0821917808219178,0.005,1658.78,0.133927,0.131236
1625,42.4,11.1,0.0821917808219178,0.005,1658.78,0.130855,0.128899
1630,38.6,12.4,0.0821917808219178,0.005,1658.78,0.128642,0.127064
1640,31.5,15.2,0.0821917808219178,0.005,1658.78,0.123989,0.122513
1650,25.1,18.8,0.0821917808219178,0.005,1658.78,0.119399,0.118527
1660,19.4,22.9,0.0821917808219178,0.005,1658.78,0.115479,0.114084
1670,14.5,28.1,0.0821917808219178,0.005,1658.78,0.112122,0.111247
1675,12.4,30.8,0.0821917808219178,0.005,1658.78,0.110772,0.109305
1680,10.5,33.4,0.0821917808219178,0.005,1658.78,0.109461,0.106448
1690,7.5,40.4,0.0821917808219178,0.005,1658.78,0.107708,0.105343
1700,5.2,48.1,0.0821917808219178,0.005,1658.78,0.106852,0.104494
1710,3.6,56.2,0.0821917808219178,0.005,1658.78,0.106788,0.103464
1720,2.45,65.1,0.0821917808219178,0.005,1658.78,0.107445,0.103302
1725,2,69.6,0.0821917808219178,0.005,1658.78,0.107775,0.103084
1730,1.65,74.3,0.0821917808219178,0.005,1658.78,0.108905,0.104027
1740,1.2,83.7,0.0821917808219178,0.005,1658.78,0.111394,0.103009
1750,0.85,93.4,0.0821917808219178,0.005,1658.78,0.114173,0.104647
1775,0.45,118,0.0821917808219178,0.005,1658.78,0.125453,0.104465
