K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,473,0.1,0.0794520547945206,0.005,1752.07,0.388632,0.414259
1300,448,0.15,0.0794520547945206,0.005,1752.07,0.383238,0.402484
1325,423,0.15,0.0794520547945206,0.005,1752.07,0.359661,0.383652
1350,398.1,0.2,0.0794520547945206,0.005,1752.07,0.358561,0.36432
1375,373.2,0.25,0.0794520547945206,0.005,1752.07,0.349642,0.348012
1380,368.2,0.25,0.0794520547945206,0.005,1752.07,0.344819,0.346479
1390,358.2,0.3,0.0794520547945206,0.005,1752.07,0.335214,0.339953
1400,348.2,0.3,0.0794520547945206,0.005,1752.07,0.325663,0.333195
1410,338.3,0.35,0.0794520547945206,0.005,1752.07,0.327004,0.326232
1420,328.3,0.35,0.0794520547945206,0.005,1752.07,0.317324,0.319084
1425,323.3,0.35,0.0794520547945206,0.005,1752.07,0.312503,0.314305
1430,318.4,0.4,0.0794520547945206,0.005,1752.07,0.312217,0.311769
1435,313.4,0.4,0.0794520547945206,0.005,1752.07,0.311509,0.309105
1440,308.4,0.4,0.0794520547945206,0.005,1752.07,0.306623,0.304302
1445,303.4,0.45,0.0794520547945206,0.005,1752.07,0.301747,0.301504
1450,298.4,0.45,0.0794520547945206,0.005,1752.07,0.296883,0.298598
1455,293.5,0.45,0.0794520547945206,0.005,1752.07,0.279174,0.293773
1460,288.5,0.5,0.0794520547945206,0.005,1752.07,0.294258,0.292493
1465,283.5,0.5,0.0794520547945206,0.005,1752.07,0.269815,0.287639
1470,278.5,0.55,0.0794520547945206,0.005,1752.07,0.284425,0.284439
1475,273.6,0.55,0.0794520547945206,0.005,1752.07,0.285605,0.281159
1480,268.6,0.6,0.0794520547945206,0.005,1752.07,0.280633,0.277802
1485,263.6,0.6,0.0794520547945206,0.005,1752.07,0.275669,0.274373
1490,258.7,0.65,0.0794520547945206,0.005,1752.07,0.27343,0.270875
1495,253.7,0.65,0.0794520547945206,0.005,1752.07,0.27101,0.267313
1500,248.7,0.7,0.0794520547945206,0.005,1752.07,0.265998,0.264962
1505,243.7,0.7,0.0794520547945206,0.005,1752.07,0.260994,0.260006
1510,238.8,0.75,0.0794520547945206,0.005,1752.07,0.260629,0.257452
1515,233.8,0.75,0.0794520547945206,0.005,1752.07,0.255572,0.253618
1520,228.9,0.8,0.0794520547945206,0.005,1752.07,0.25265,0.249733
1525,223.9,0.85,0.0794520547945206,0.005,1752.07,0.249601,0.246851
1530,218.9,0.9,0.0794520547945206,0.005,1752.07,0.233761,0.243837
1535,214.2,0.9,0.0794520547945206,0.005,1752.07,0.244954,0.239746
1540,209,0.95,0.0794520547945206,0.005,1752.07,0.238004,0.235612
1545,204,1,0.0794520547945206,0.005,1752.07,0.223308,0.232334
1550,199.1,1.05,0.0794520547945206,0.005,1752.07,0.231093,0.228948
1555,194.1,1.1,0.0794520547945206,0.005,1752.07,0.225896,0.22546
1560,189.2,1.15,0.0794520547945206,0.005,1752.07,0.223807,0.221876
1565,184.2,1.2,0.0794520547945206,0.005,1752.07,0.218559,0.218945
1570,179.3,1.25,0.0794520547945206,0.005,1752.07,0.216178,0.215151
1575,174.3,1.3,0.0794520547945206,0.005,1752.07,0.210881,0.211274
1580,169.4,1.4,0.0794520547945206,0.005,1752.07,0.208232,0.208619
1585,164.5,1.45,0.0794520547945206,0.005,1752.07,0.205385,0.204536
1590,159.6,1.5,0.0794520547945206,0.005,1752.07,0.201181,0.200378
1595,154.6,1.6,0.0794520547945206,0.005,1752.07,0.196908,0.197294
1600,149.7,1.7,0.0794520547945206,0.005,1752.07,0.193658,0.194039
1605,144.8,1.8,0.0794520547945206,0.005,1752.07,0.190249,0.190626
1610,140,1.9,0.0794520547945206,0.005,1752.07,0.187665,0.187061
1615,135.3,2,0.0794520547945206,0.005,1752.07,0.185745,0.183818
1620,130.2,2.15,0.0794520547945206,0.005,1752.07,0.180914,0.180393
1625,125.4,2.25,0.0794520547945206,0.005,1752.07,0.177696,0.176797
1630,120.5,2.45,0.0794520547945206,0.005,1752.07,0.174277,0.174224
1635,115.7,2.6,0.0794520547945206,0.005,1752.07,0.171411,0.170628
1640,110.9,2.8,0.0794520547945206,0.005,1752.07,0.168287,0.167908
1645,106.2,3,0.0794520547945206,0.005,1752.07,0.165581,0.164571
1650,101.6,3.2,0.0794520547945206,0.005,1752.07,0.163195,0.161632
1655,96.7,3.5,0.0794520547945206,0.005,1752.07,0.159292,0.158407
1660,92,3.8,0.0794520547945206,0.005,1752.07,0.152918,0.155473
1665,87.3,4.1,0.0794520547945206,0.005,1752.07,0.149804,0.152751
1670,82.9,4.5,0.0794520547945206,0.005,1752.07,0.148406,0.149675
1675,78.2,4.9,0.0794520547945206,0.005,1752.07,0.145056,0.147204
1680,73.8,5.3,0.0794520547945206,0.005,1752.07,0.143176,0.144315
1685,69.2,5.9,0.0794520547945206,0.005,1752.07,0.139102,0.141868
1690,64.9,6.4,0.0794520547945206,0.005,1752.07,0.136739,0.13896
1695,60.4,7.1,0.0794520547945206,0.005,1752.07,0.13388,0.136365
1700,56.2,7.8,0.0794520547945206,0.005,1752.07,0.131628,0.133985
1705,52.1,8.6,0.0794520547945206,0.005,1752.07,0.129497,0.131402
1710,48,9.4,0.0794520547945206,0.005,1752.07,0.127092,0.12859
1715,44,10.4,0.0794520547945206,0.005,1752.07,0.124702,0.126138
1720,40.2,11.6,0.0794520547945206,0.005,1752.07,0.122563,0.123944
1725,36.3,12.8,0.0794520547945206,0.005,1752.07,0.119447,0.121638
1730,33.4,14.2,0.0794520547945206,0.005,1752.07,0.119252,0.119445
1735,29.9,15.7,0.0794520547945206,0.005,1752.07,0.11657,0.117298
1740,26.5,17.4,0.0794520547945206,0.005,1752.07,0.114418,0.115136
1745,23.2,19.3,0.0794520547945206,0.005,1752.07,0.111409,0.113161
1750,21,21.2,0.0794520547945206,0.005,1752.07,0.11112,0.110798
1755,18.3,23.4,0.0794520547945206,0.005,1752.07,0.109093,0.108772
1760,15.8,25.8,0.0794520547945206,0.005,1752.07,0.107364,0.10678
1765,13.5,28.6,0.0794520547945206,0.005,1752.07,0.105377,0.105591
1770,11.4,31.3,0.0794520547945206,0.005,1752.07,0.10364,0.104981
1775,9.6,34.4,0.0794520547945206,0.005,1752.07,0.102464,0.10358
1780,7.9,37.8,0.0794520547945206,0.005,1752.07,0.101022,0.102518
1785,6.5,41.3,0.0794520547945206,0.005,1752.07,0.099625,0.101235
1790,5.3,45.1,0.0794520547945206,0.005,1752.07,0.098696,0.100449
1795,4.3,49.1,0.0794520547945206,0.005,1752.07,0.098053,0.099981
1800,3.5,52.9,0.0794520547945206,0.005,1752.07,0.097897,0.098289
1805,2.9,57.3,0.0794520547945206,0.005,1752.07,0.098038,0.098481
1810,2.3,61.7,0.0794520547945206,0.005,1752.07,0.097618,0.098128
1815,1.85,65.7,0.0794520547945206,0.005,1752.07,0.097829,0.095169
1820,1.45,70.3,0.0794520547945206,0.005,1752.07,0.097673,0.094581
1825,1.2,75,0.0794520547945206,0.005,1752.07,0.098842,0.094403
1830,0.95,79.8,0.0794520547945206,0.005,1752.07,0.099247,0.094028
1835,0.6,84.8,0.0794520547945206,0.005,1752.07,0.098639,0.096208
1840,0.5,89.4,0.0794520547945206,0.005,1752.07,0.100027,0.091592
1845,0.35,94.5,0.0794520547945206,0.005,1752.07,0.100796,0.095732
1850,0.3,99.4,0.0794520547945206,0.005,1752.07,0.102542,0.095615
1855,0.2,104.3,0.0794520547945206,0.005,1752.07,0.103838,0.094136
1860,0.2,109.2,0.0794520547945206,0.005,1752.07,0.106801,0.089927
