K,C,P,T,rf,S,sigmaCall,sigmaPut
1400,246.8,0.4,0.0849315068493151,0.005,1650.34,0.187191,0.256706
1410,236.9,0.45,0.0849315068493151,0.005,1650.34,0.207658,0.250017
1420,226.9,0.5,0.0849315068493151,0.005,1650.34,0.198869,0.24299
1425,221.9,0.5,0.0849315068493151,0.005,1650.34,0.201957,0.236612
1430,217,0.55,0.0849315068493151,0.005,1650.34,0.203441,0.234361
1440,207.1,0.55,0.0849315068493151,0.005,1650.34,0.203588,0.226864
1450,197.1,0.65,0.0849315068493151,0.005,1650.34,0.197986,0.220217
1460,187.2,0.75,0.0849315068493151,0.005,1650.34,0.194881,0.21414
1470,177.4,0.9,0.0849315068493151,0.005,1650.34,0.192949,0.209247
1475,172.4,0.9,0.0849315068493151,0.005,1650.34,0.190237,0.204835
1480,167.5,1,0.0849315068493151,0.005,1650.34,0.189358,0.201964
1490,157.6,1.15,0.0849315068493151,0.005,1650.34,0.182834,0.196371
1500,147.8,1.3,0.0849315068493151,0.005,1650.34,0.178836,0.189378
1510,138.1,1.55,0.0849315068493151,0.005,1650.34,0.176164,0.184047
1520,128.4,1.8,0.0849315068493151,0.005,1650.34,0.171863,0.177766
1525,123.5,1.95,0.0849315068493151,0.005,1650.34,0.168233,0.175223
1530,118.7,2.15,0.0849315068493151,0.005,1650.34,0.166308,0.172385
1540,109.1,2.55,0.0849315068493151,0.005,1650.34,0.161335,0.167044
1550,99.7,3.1,0.0849315068493151,0.005,1650.34,0.157874,0.161834
1560,90.4,3.7,0.0849315068493151,0.005,1650.34,0.153275,0.156754
1570,81.2,4.5,0.0849315068493151,0.005,1650.34,0.148671,0.152241
1575,76.7,5,0.0849315068493151,0.005,1650.34,0.146687,0.150037
1580,72.2,5.5,0.0849315068493151,0.005,1650.34,0.144197,0.146912
1590,63.5,6.8,0.0849315068493151,0.005,1650.34,0.139058,0.142679
1600,55,8.3,0.0849315068493151,0.005,1650.34,0.13453,0.137787
1610,47.2,10.2,0.0849315068493151,0.005,1650.34,0.131014,0.133325
1620,39.6,12.5,0.0849315068493151,0.005,1650.34,0.126938,0.128777
1625,35.9,13.9,0.0849315068493151,0.005,1650.34,0.125134,0.126915
1630,32.5,15.3,0.0849315068493151,0.005,1650.34,0.123114,0.124848
1640,26,18.7,0.0849315068493151,0.005,1650.34,0.118269,0.120751
1650,20.2,22.9,0.0849315068493151,0.005,1650.34,0.114423,0.116884
1660,15.2,27.8,0.0849315068493151,0.005,1650.34,0.111168,0.113695
1670,11.2,33.6,0.0849315068493151,0.005,1650.34,0.108905,0.111887
1675,9.4,36.8,0.0849315068493151,0.005,1650.34,0.107412,0.110843
1680,8,40.3,0.0849315068493151,0.005,1650.34,0.107259,0.110249
1690,5.6,47.9,0.0849315068493151,0.005,1650.34,0.106451,0.109892
1700,3.8,56.1,0.0849315068493151,0.005,1650.34,0.105863,0.109969
1710,2.6,64.8,0.0849315068493151,0.005,1650.34,0.106655,0.112148
1720,1.75,74,0.0849315068493151,0.005,1650.34,0.107762,0.115135
1725,1.45,78.7,0.0849315068493151,0.005,1650.34,0.108787,0.11694
1730,1.25,83.5,0.0849315068493151,0.005,1650.34,0.109901,0.118915
1740,0.85,93.1,0.0849315068493151,0.005,1650.34,0.112525,0.123042
1750,0.65,102.9,0.0849315068493151,0.005,1650.34,0.116425,0.129313
1775,0.25,127.5,0.0849315068493151,0.005,1650.34,0.125095,0.143553
1800,0.05,152.1,0.0849315068493151,0.005,1650.34,0.134607,0.155723
