K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,499.2,0,0.0767123287671233,0.005,1775.32,0.615529,0.450366
1300,474.3,0,0.0767123287671233,0.005,1775.32,0.585957,0.426061
1325,449.3,0.05,0.0767123287671233,0.005,1775.32,0.556655,0.416026
1350,424.4,0.1,0.0767123287671233,0.005,1775.32,0.527598,0.405796
1375,399.5,0.2,0.0767123287671233,0.005,1775.32,0.500461,0.389566
1400,374.5,0.2,0.0767123287671233,0.005,1775.32,0.471717,0.369618
1410,364.6,0.3,0.0767123287671233,0.005,1775.32,0.461201,0.366169
1420,354.6,0.35,0.0767123287671233,0.005,1775.32,0.449148,0.358135
1425,349.6,0.4,0.0767123287671233,0.005,1775.32,0.444634,0.356881
1430,344.7,0.4,0.0767123287671233,0.005,1775.32,0.440087,0.350002
1440,334.7,0.55,0.0767123287671233,0.005,1775.32,0.428071,0.346887
1450,324.8,0.6,0.0767123287671233,0.005,1775.32,0.418865,0.341407
1455,319.8,0.6,0.0767123287671233,0.005,1775.32,0.412867,0.336299
1460,314.8,0.65,0.0767123287671233,0.005,1775.32,0.406879,0.335473
1465,309.8,0.65,0.0767123287671233,0.005,1775.32,0.40222,0.328954
1470,304.9,0.7,0.0767123287671233,0.005,1775.32,0.397529,0.327853
1475,299.9,0.7,0.0767123287671233,0.005,1775.32,0.391541,0.321402
1480,294.9,0.75,0.0767123287671233,0.005,1775.32,0.385563,0.317554
1485,290,0.8,0.0767123287671233,0.005,1775.32,0.382054,0.316083
1490,285,0.9,0.0767123287671233,0.005,1775.32,0.376065,0.309722
1495,280,0.9,0.0767123287671233,0.005,1775.32,0.37127,0.30457
1500,275.1,0.95,0.0767123287671233,0.005,1775.32,0.366444,0.301719
1505,270.1,1,0.0767123287671233,0.005,1775.32,0.36045,0.298745
1510,265.2,1.05,0.0767123287671233,0.005,1775.32,0.356701,0.295657
1515,260.2,1.1,0.0767123287671233,0.005,1775.32,0.350693,0.292462
1520,255.2,1.15,0.0767123287671233,0.005,1775.32,0.345769,0.289166
1525,250.3,1.2,0.0767123287671233,0.005,1775.32,0.340815,0.285774
1530,245.3,1.25,0.0767123287671233,0.005,1775.32,0.335831,0.282292
1535,240.4,1.3,0.0767123287671233,0.005,1775.32,0.330818,0.278724
1540,235.5,1.35,0.0767123287671233,0.005,1775.32,0.32676,0.275074
1545,230.5,1.4,0.0767123287671233,0.005,1775.32,0.320701,0.272136
1550,225.6,1.45,0.0767123287671233,0.005,1775.32,0.316543,0.268305
1555,220.6,1.5,0.0767123287671233,0.005,1775.32,0.31139,0.264404
1560,215.7,1.6,0.0767123287671233,0.005,1775.32,0.306207,0.261841
1565,210.8,1.7,0.0767123287671233,0.005,1775.32,0.301876,0.258431
1570,205.9,1.75,0.0767123287671233,0.005,1775.32,0.297473,0.254912
1575,201,1.8,0.0767123287671233,0.005,1775.32,0.292999,0.250666
1580,196,1.9,0.0767123287671233,0.005,1775.32,0.287641,0.247563
1585,191.1,2,0.0767123287671233,0.005,1775.32,0.28305,0.244315
1590,186.2,2.1,0.0767123287671233,0.005,1775.32,0.278389,0.240931
1595,181.3,2.2,0.0767123287671233,0.005,1775.32,0.273661,0.237416
1600,176.5,2.35,0.0767123287671233,0.005,1775.32,0.269597,0.234781
1605,171.6,2.45,0.0767123287671233,0.005,1775.32,0.264715,0.230985
1610,166.7,2.55,0.0767123287671233,0.005,1775.32,0.259766,0.227539
1615,161.8,2.7,0.0767123287671233,0.005,1775.32,0.255425,0.223949
1620,157,2.85,0.0767123287671233,0.005,1775.32,0.25098,0.221065
1625,152.2,3,0.0767123287671233,0.005,1775.32,0.246433,0.217172
1630,147.3,3.1,0.0767123287671233,0.005,1775.32,0.241169,0.213542
1635,142.5,3.3,0.0767123287671233,0.005,1775.32,0.237036,0.2105
1640,137.7,3.5,0.0767123287671233,0.005,1775.32,0.232766,0.207249
1645,132.9,3.7,0.0767123287671233,0.005,1775.32,0.228921,0.203799
1650,128.1,3.9,0.0767123287671233,0.005,1775.32,0.224906,0.200161
1655,123.4,4.2,0.0767123287671233,0.005,1775.32,0.220725,0.197571
1660,118.7,4.4,0.0767123287671233,0.005,1775.32,0.216382,0.193527
1665,114,4.7,0.0767123287671233,0.005,1775.32,0.212366,0.191
1670,109.3,5,0.0767123287671233,0.005,1775.32,0.208626,0.18763
1675,104.7,5.4,0.0767123287671233,0.005,1775.32,0.204668,0.184526
1680,100,5.8,0.0767123287671233,0.005,1775.32,0.200494,0.181629
1685,95.5,6.2,0.0767123287671233,0.005,1775.32,0.196528,0.178883
1690,90.9,6.6,0.0767123287671233,0.005,1775.32,0.192324,0.175359
1695,86.4,7.1,0.0767123287671233,0.005,1775.32,0.189057,0.172397
1700,82,7.7,0.0767123287671233,0.005,1775.32,0.186226,0.169893
1705,77.7,8.3,0.0767123287671233,0.005,1775.32,0.183032,0.166986
1710,73.3,8.9,0.0767123287671233,0.005,1775.32,0.179487,0.164062
1715,69.2,9.7,0.0767123287671233,0.005,1775.32,0.175933,0.161442
1720,65.1,10.4,0.0767123287671233,0.005,1775.32,0.172666,0.158375
1725,60.9,11.3,0.0767123287671233,0.005,1775.32,0.169311,0.155852
1730,56.9,12.1,0.0767123287671233,0.005,1775.32,0.166452,0.152518
1735,52.9,13.2,0.0767123287671233,0.005,1775.32,0.163121,0.150234
1740,49,14.3,0.0767123287671233,0.005,1775.32,0.159896,0.14739
1745,45.3,15.6,0.0767123287671233,0.005,1775.32,0.15729,0.144845
1750,41.7,16.8,0.0767123287671233,0.005,1775.32,0.154398,0.1417
