K,C,P,T,rf,S,sigmaCall,sigmaPut
1340,142.1,1.25,0.0958904109589041,0.005,1485.98,0.126036,0.191307
1350,132.3,1.5,0.0958904109589041,0.005,1485.98,0.13816,0.185749
1360,122.6,1.7,0.0958904109589041,0.005,1485.98,0.143721,0.178644
1370,112.9,2.1,0.0958904109589041,0.005,1485.98,0.146246,0.173019
1375,108.1,2.3,0.0958904109589041,0.005,1485.98,0.145806,0.170167
1380,103.3,2.4,0.0958904109589041,0.005,1485.98,0.142392,0.166211
1390,93.8,3,0.0958904109589041,0.005,1485.98,0.140491,0.161826
1400,84.4,3.5,0.0958904109589041,0.005,1485.98,0.137571,0.155156
1410,75.2,4.4,0.0958904109589041,0.005,1485.98,0.134814,0.150346
1420,66.5,5.3,0.0958904109589041,0.005,1485.98,0.132646,0.144589
1425,62.1,5.9,0.0958904109589041,0.005,1485.98,0.130945,0.142091
1430,57.7,6.5,0.0958904109589041,0.005,1485.98,0.128567,0.139039
1440,49.3,8,0.0958904109589041,0.005,1485.98,0.124672,0.133584
1450,41,9.9,0.0958904109589041,0.005,1485.98,0.119359,0.128729
1460,33.7,12.2,0.0958904109589041,0.005,1485.98,0.116161,0.123217
1470,26.8,15.1,0.0958904109589041,0.005,1485.98,0.112014,0.118646
1475,23.5,16.7,0.0958904109589041,0.005,1485.98,0.109639,0.11614
1480,20.4,18.6,0.0958904109589041,0.005,1485.98,0.107347,0.114053
1490,15,23,0.0958904109589041,0.005,1485.98,0.103275,0.110027
1500,10.5,28.4,0.0958904109589041,0.005,1485.98,0.099338,0.10617
1510,7,34.7,0.0958904109589041,0.005,1485.98,0.095949,0.10356
1520,4.4,41.9,0.0958904109589041,0.005,1485.98,0.093514,0.100969
1525,3.4,45.8,0.0958904109589041,0.005,1485.98,0.092404,0.101908
1530,2.55,50,0.0958904109589041,0.005,1485.98,0.091094,0.102686
1540,1.4,59,0.0958904109589041,0.005,1485.98,0.089438,0.103023
1550,0.75,68.3,0.0958904109589041,0.005,1485.98,0.089029,0.107126
1560,0.4,77.9,0.0958904109589041,0.005,1485.98,0.090431,0.11561
1570,0.3,87.7,0.0958904109589041,0.005,1485.98,0.094581,0.123271
1575,0.25,92.7,0.0958904109589041,0.005,1485.98,0.096935,0.127682
1580,0.2,97.4,0.0958904109589041,0.005,1485.98,0.098912,0.129123
1600,0.05,117.3,0.0958904109589041,0.005,1485.98,0.107313,0.146863
1625,0.05,142.2,0.0958904109589041,0.005,1485.98,0.118101,0.168029
1650,0,167.2,0.0958904109589041,0.005,1485.98,0.131299,0.190602
1675,0,192.2,0.0958904109589041,0.005,1485.98,0.147673,0.212417
