K,C,P,T,rf,S,sigmaCall,sigmaPut
1375,310.8,0.15,0.0876712328767123,0.005,1689.47,0.215881,0.277238
1400,285.9,0.25,0.0876712328767123,0.005,1689.47,0.245728,0.266469
1410,276,0.3,0.0876712328767123,0.005,1689.47,0.24425,0.262002
1420,266,0.35,0.0876712328767123,0.005,1689.47,0.241344,0.256913
1425,261.1,0.35,0.0876712328767123,0.005,1689.47,0.241986,0.254172
1430,256.1,0.4,0.0876712328767123,0.005,1689.47,0.241955,0.251314
1440,246.2,0.45,0.0876712328767123,0.005,1689.47,0.240413,0.246856
1450,236.3,0.6,0.0876712328767123,0.005,1689.47,0.234341,0.243079
1460,226.4,0.65,0.0876712328767123,0.005,1689.47,0.230726,0.237247
1470,216.5,0.75,0.0876712328767123,0.005,1689.47,0.228555,0.233122
1475,211.5,0.8,0.0876712328767123,0.005,1689.47,0.223654,0.230238
1480,206.6,0.85,0.0876712328767123,0.005,1689.47,0.223044,0.227222
1490,196.7,1,0.0876712328767123,0.005,1689.47,0.216976,0.222541
1500,186.9,1.15,0.0876712328767123,0.005,1689.47,0.213708,0.217094
1505,182,1.25,0.0876712328767123,0.005,1689.47,0.211637,0.214836
1510,177.1,1.35,0.0876712328767123,0.005,1689.47,0.20932,0.212353
1515,172.2,1.45,0.0876712328767123,0.005,1689.47,0.206779,0.209664
1520,167.3,1.6,0.0876712328767123,0.005,1689.47,0.204035,0.207972
1525,162.4,1.7,0.0876712328767123,0.005,1689.47,0.201105,0.204862
1530,157.6,1.8,0.0876712328767123,0.005,1689.47,0.200203,0.202123
1535,152.7,1.95,0.0876712328767123,0.005,1689.47,0.196832,0.199683
1540,147.9,2.1,0.0876712328767123,0.005,1689.47,0.190303,0.197003
1545,143,2.3,0.0876712328767123,0.005,1689.47,0.187763,0.194546
1550,138.2,2.45,0.0876712328767123,0.005,1689.47,0.189404,0.191838
1555,133.4,2.65,0.0876712328767123,0.005,1689.47,0.184521,0.189293
1560,128.6,2.85,0.0876712328767123,0.005,1689.47,0.185056,0.186491
1565,123.9,3.1,0.0876712328767123,0.005,1689.47,0.182076,0.184505
1570,119.1,3.3,0.0876712328767123,0.005,1689.47,0.179547,0.18119
1575,114.4,3.6,0.0876712328767123,0.005,1689.47,0.17737,0.178928
