K,C,P,T,rf,S,sigmaCall,sigmaPut
1440,224.2,0.6,0.0767123287671233,0.005,1667.47,0.194631,0.251969
1450,214.2,0.65,0.0767123287671233,0.005,1667.47,0.185837,0.244213
1455,209.3,0.65,0.0767123287671233,0.005,1667.47,0.16323,0.241466
1460,204.3,0.7,0.0767123287671233,0.005,1667.47,0.194398,0.237373
1465,199.3,0.75,0.0767123287671233,0.005,1667.47,0.18979,0.235441
1470,194.4,0.8,0.0767123287671233,0.005,1667.47,0.195805,0.230091
1475,189.4,0.8,0.0767123287671233,0.005,1667.47,0.191031,0.225785
1480,184.4,0.85,0.0767123287671233,0.005,1667.47,0.190403,0.222415
1485,179.5,0.9,0.0767123287671233,0.005,1667.47,0.189218,0.219832
1490,174.5,0.95,0.0767123287671233,0.005,1667.47,0.176747,0.215276
1495,169.6,1,0.0767123287671233,0.005,1667.47,0.185586,0.213189
1500,164.6,1.05,0.0767123287671233,0.005,1667.47,0.183274,0.207658
1505,159.7,1.1,0.0767123287671233,0.005,1667.47,0.183044,0.205205
1510,154.8,1.2,0.0767123287671233,0.005,1667.47,0.180063,0.201063
1515,149.8,1.25,0.0767123287671233,0.005,1667.47,0.176889,0.198188
1520,144.9,1.35,0.0767123287671233,0.005,1667.47,0.175376,0.193803
1525,140,1.45,0.0767123287671233,0.005,1667.47,0.17343,0.190561
1530,135.1,1.5,0.0767123287671233,0.005,1667.47,0.171114,0.186538
1535,130.2,1.6,0.0767123287671233,0.005,1667.47,0.168476,0.183482
1540,125.3,1.75,0.0767123287671233,0.005,1667.47,0.165554,0.17967
1545,120.5,1.85,0.0767123287671233,0.005,1667.47,0.163571,0.176663
1550,115.6,2.05,0.0767123287671233,0.005,1667.47,0.161183,0.172932
1555,110.8,2.15,0.0767123287671233,0.005,1667.47,0.158438,0.169867
1560,106,2.4,0.0767123287671233,0.005,1667.47,0.156308,0.166919
1565,101.2,2.5,0.0767123287671233,0.005,1667.47,0.153757,0.163282
1570,96.4,2.8,0.0767123287671233,0.005,1667.47,0.151622,0.160111
1575,91.6,3,0.0767123287671233,0.005,1667.47,0.148303,0.157291
1580,87,3.3,0.0767123287671233,0.005,1667.47,0.146723,0.153786
1585,82.3,3.6,0.0767123287671233,0.005,1667.47,0.14395,0.151142
1590,77.7,4.1,0.0767123287671233,0.005,1667.47,0.141923,0.14861
1595,73.1,4.4,0.0767123287671233,0.005,1667.47,0.139356,0.145612
1600,68.6,4.9,0.0767123287671233,0.005,1667.47,0.137302,0.14266
1605,64.1,5.4,0.0767123287671233,0.005,1667.47,0.134668,0.140593
1610,59.7,6.1,0.0767123287671233,0.005,1667.47,0.131937,0.137933
1615,55.5,6.7,0.0767123287671233,0.005,1667.47,0.130293,0.135517
1620,51.2,7.6,0.0767123287671233,0.005,1667.47,0.127555,0.133243
1625,47.7,8.4,0.0767123287671233,0.005,1667.47,0.12745,0.130671
1630,43.7,9.4,0.0767123287671233,0.005,1667.47,0.125052,0.128453
1635,39.8,10.3,0.0767123287671233,0.005,1667.47,0.122905,0.125509
1640,36,11.7,0.0767123287671233,0.005,1667.47,0.120595,0.123714
1645,32.4,12.9,0.0767123287671233,0.005,1667.47,0.118367,0.12108
1650,28.9,14.6,0.0767123287671233,0.005,1667.47,0.115561,0.119356
1655,25.5,16.1,0.0767123287671233,0.005,1667.47,0.113844,0.116989
1660,22.4,18.2,0.0767123287671233,0.005,1667.47,0.111687,0.115623
1665,19.5,20.1,0.0767123287671233,0.005,1667.47,0.109595,0.113233
1670,16.9,22.4,0.0767123287671233,0.005,1667.47,0.107784,0.111716
1675,14.4,24.9,0.0767123287671233,0.005,1667.47,0.105928,0.10992
1680,12.4,27.7,0.0767123287671233,0.005,1667.47,0.105144,0.109529
1685,10.3,30.6,0.0767123287671233,0.005,1667.47,0.103728,0.108282
1690,8.6,33.8,0.0767123287671233,0.005,1667.47,0.102557,0.107656
1695,7.2,37.3,0.0767123287671233,0.005,1667.47,0.102378,0.106792
1700,6,41,0.0767123287671233,0.005,1667.47,0.101661,0.106762
1705,4.8,44.9,0.0767123287671233,0.005,1667.47,0.101148,0.10707
1710,4.1,49,0.0767123287671233,0.005,1667.47,0.101882,0.107906
1715,3.2,53.1,0.0767123287671233,0.005,1667.47,0.101515,0.107725
1720,2.75,57.5,0.0767123287671233,0.005,1667.47,0.102223,0.108828
1725,2.25,62,0.0767123287671233,0.005,1667.47,0.102765,0.110111
1730,1.85,66.5,0.0767123287671233,0.005,1667.47,0.103578,0.110545
1735,1.45,71.2,0.0767123287671233,0.005,1667.47,0.104166,0.111993
1740,1.3,75.9,0.0767123287671233,0.005,1667.47,0.10592,0.113443
1745,0.95,80.7,0.0767123287671233,0.005,1667.47,0.106507,0.115836
1750,0.9,85.5,0.0767123287671233,0.005,1667.47,0.108387,0.117759
1755,0.75,90.4,0.0767123287671233,0.005,1667.47,0.110952,0.120138
1760,0.65,95.3,0.0767123287671233,0.005,1667.47,0.113149,0.123176
1765,0.55,98.7,0.0767123287671233,0.005,1667.47,0.117849,0.1236
1770,0.45,103.6,0.0767123287671233,0.005,1667.47,0.119497,0.125875
1775,0.4,110,0.0767123287671233,0.005,1667.47,0.116838,0.13447
1800,0.2,134.8,0.0767123287671233,0.005,1667.47,0.127041,0.148828
1825,0,159.7,0.0767123287671233,0.005,1667.47,0.134473,0.170543
1850,0,184.6,0.0767123287671233,0.005,1667.47,0.148274,0.187337
