K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,412.1,0.1,0.0767123287671233,0.005,1690.5,0.418112,0.40841
1300,387.2,0.2,0.0767123287671233,0.005,1690.5,0.40314,0.392857
1325,362.3,0.3,0.0767123287671233,0.005,1690.5,0.385905,0.377838
1350,337.9,0.45,0.0767123287671233,0.005,1690.5,0.386776,0.362572
1375,313,0.6,0.0767123287671233,0.005,1690.5,0.36415,0.348233
1380,308.1,0.65,0.0767123287671233,0.005,1690.5,0.363502,0.344392
1390,298.2,0.7,0.0767123287671233,0.005,1690.5,0.356779,0.337957
1400,288.2,0.8,0.0767123287671233,0.005,1690.5,0.345398,0.329803
1410,278.3,0.9,0.0767123287671233,0.005,1690.5,0.33822,0.323912
1420,268.5,1.05,0.0767123287671233,0.005,1690.5,0.332564,0.318602
1425,263.5,1.1,0.0767123287671233,0.005,1690.5,0.328616,0.31518
1430,258.6,1.15,0.0767123287671233,0.005,1690.5,0.324596,0.311655
1440,248.7,1.3,0.0767123287671233,0.005,1690.5,0.317965,0.306168
1445,243.8,1.35,0.0767123287671233,0.005,1690.5,0.313693,0.302299
1450,238.9,1.45,0.0767123287671233,0.005,1690.5,0.313786,0.300041
1455,234,1.55,0.0767123287671233,0.005,1690.5,0.306423,0.296764
1460,229,1.6,0.0767123287671233,0.005,1690.5,0.301932,0.293358
1465,224.1,1.7,0.0767123287671233,0.005,1690.5,0.301392,0.290565
1470,219.2,1.8,0.0767123287671233,0.005,1690.5,0.297949,0.287594
1475,214.3,1.9,0.0767123287671233,0.005,1690.5,0.294376,0.284459
1480,209.4,2,0.0767123287671233,0.005,1690.5,0.291838,0.281169
1485,204.5,2.1,0.0767123287671233,0.005,1690.5,0.287981,0.277734
1490,199.7,2.2,0.0767123287671233,0.005,1690.5,0.285082,0.27475
1495,194.8,2.3,0.0767123287671233,0.005,1690.5,0.278897,0.271026
1500,189.9,2.4,0.0767123287671233,0.005,1690.5,0.274756,0.26772
1505,185.1,2.6,0.0767123287671233,0.005,1690.5,0.274359,0.265287
1510,180.2,2.7,0.0767123287671233,0.005,1690.5,0.268048,0.26163
1515,175.7,2.85,0.0767123287671233,0.005,1690.5,0.266224,0.258777
1520,170.8,3,0.0767123287671233,0.005,1690.5,0.262407,0.25481
1525,166,3.2,0.0767123287671233,0.005,1690.5,0.259261,0.252016
1530,161.2,3.4,0.0767123287671233,0.005,1690.5,0.255135,0.248994
1535,156.4,3.6,0.0767123287671233,0.005,1690.5,0.251633,0.245759
1540,151.6,3.8,0.0767123287671233,0.005,1690.5,0.248669,0.242321
1545,146.9,4,0.0767123287671233,0.005,1690.5,0.245474,0.239415
1550,142.1,4.3,0.0767123287671233,0.005,1690.5,0.24206,0.236266
1555,137.4,4.5,0.0767123287671233,0.005,1690.5,0.238437,0.232887
1560,132.7,4.8,0.0767123287671233,0.005,1690.5,0.235223,0.229923
1565,128,5.1,0.0767123287671233,0.005,1690.5,0.230009,0.226699
1570,123.3,5.4,0.0767123287671233,0.005,1690.5,0.227527,0.223229
1575,118.7,5.8,0.0767123287671233,0.005,1690.5,0.223647,0.22063
1580,114.1,6.2,0.0767123287671233,0.005,1690.5,0.220593,0.217185
1585,109.5,6.6,0.0767123287671233,0.005,1690.5,0.217749,0.213991
1590,105.1,7,0.0767123287671233,0.005,1690.5,0.215066,0.210996
1595,100.6,7.5,0.0767123287671233,0.005,1690.5,0.211588,0.207686
1600,96.1,8,0.0767123287671233,0.005,1690.5,0.208701,0.204968
1605,91.7,8.5,0.0767123287671233,0.005,1690.5,0.205469,0.201461
1610,87.3,9.1,0.0767123287671233,0.005,1690.5,0.202715,0.198465
1615,82.8,9.7,0.0767123287671233,0.005,1690.5,0.199192,0.1955
1620,78.6,10.4,0.0767123287671233,0.005,1690.5,0.195328,0.192532
1625,74.2,11.1,0.0767123287671233,0.005,1690.5,0.192222,0.189166
1630,70,11.9,0.0767123287671233,0.005,1690.5,0.188362,0.186121
1635,66,12.8,0.0767123287671233,0.005,1690.5,0.185828,0.182988
1640,61.9,13.7,0.0767123287671233,0.005,1690.5,0.182489,0.180075
1645,57.9,14.7,0.0767123287671233,0.005,1690.5,0.179341,0.177005
1650,53.9,15.8,0.0767123287671233,0.005,1690.5,0.175713,0.173757
1655,50.1,16.9,0.0767123287671233,0.005,1690.5,0.17281,0.170609
1660,46.4,18.2,0.0767123287671233,0.005,1690.5,0.169659,0.16781
1665,42.7,19.5,0.0767123287671233,0.005,1690.5,0.166525,0.164431
1670,39.1,20.9,0.0767123287671233,0.005,1690.5,0.163082,0.161031
1675,35.8,22.4,0.0767123287671233,0.005,1690.5,0.160139,0.157844
1680,32.4,24,0.0767123287671233,0.005,1690.5,0.156807,0.154266
1685,29.3,25.8,0.0767123287671233,0.005,1690.5,0.153871,0.151078
1690,26.3,27.7,0.0767123287671233,0.005,1690.5,0.150464,0.147681
1695,23.4,29.7,0.0767123287671233,0.005,1690.5,0.147087,0.145394
1700,20.6,32,0.0767123287671233,0.005,1690.5,0.14369,0.142261
1705,18.1,34.4,0.0767123287671233,0.005,1690.5,0.140785,0.139337
1710,15.7,37,0.0767123287671233,0.005,1690.5,0.138073,0.136305
1715,13.6,39.8,0.0767123287671233,0.005,1690.5,0.135537,0.133717
1720,11.5,42.7,0.0767123287671233,0.005,1690.5,0.132248,0.130353
1725,9.8,45.9,0.0767123287671233,0.005,1690.5,0.130028,0.128038
1730,8.2,49.3,0.0767123287671233,0.005,1690.5,0.127675,0.125562
1735,6.8,52.8,0.0767123287671233,0.005,1690.5,0.125545,0.122525
1740,5.5,56.6,0.0767123287671233,0.005,1690.5,0.12292,0.120859
1745,4.5,60.5,0.0767123287671233,0.005,1690.5,0.12059,0.118314
1750,3.6,64.6,0.0767123287671233,0.005,1690.5,0.119722,0.116698
1755,2.85,68.8,0.0767123287671233,0.005,1690.5,0.117902,0.114183
1760,2.25,72.6,0.0767123287671233,0.005,1690.5,0.11676,0.110448
1765,1.8,77.1,0.0767123287671233,0.005,1690.5,0.115307,0.108298
1770,1.45,81.7,0.0767123287671233,0.005,1690.5,0.114841,0.106095
1775,1.05,86.4,0.0767123287671233,0.005,1690.5,0.114106,0.104153
