K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,525.4,0,0.0849315068493151,0.005,1802.62,0.559921,0.432009
1300,500.5,0.05,0.0849315068493151,0.005,1802.62,0.534571,0.415889
1325,475.5,0.05,0.0849315068493151,0.005,1802.62,0.509378,0.398937
1350,450.6,0.05,0.0849315068493151,0.005,1802.62,0.484328,0.371545
1375,425.6,0.05,0.0849315068493151,0.005,1802.62,0.459409,0.359192
1400,400.7,0.15,0.0849315068493151,0.005,1802.62,0.434604,0.351416
1410,390.7,0.15,0.0849315068493151,0.005,1802.62,0.425936,0.345407
1420,380.7,0.2,0.0849315068493151,0.005,1802.62,0.415228,0.341795
1425,375.7,0.2,0.0849315068493151,0.005,1802.62,0.409894,0.337262
1430,370.8,0.2,0.0849315068493151,0.005,1802.62,0.406508,0.332741
1440,360.8,0.25,0.0849315068493151,0.005,1802.62,0.395862,0.328431
1450,350.8,0.3,0.0849315068493151,0.005,1802.62,0.387089,0.321519
1455,345.8,0.3,0.0849315068493151,0.005,1802.62,0.381787,0.316971
1460,340.9,0.3,0.0849315068493151,0.005,1802.62,0.378254,0.314473
1465,335.9,0.35,0.0849315068493151,0.005,1802.62,0.372956,0.311868
1470,330.9,0.4,0.0849315068493151,0.005,1802.62,0.36936,0.310971
1475,325.9,0.4,0.0849315068493151,0.005,1802.62,0.364065,0.306371
1480,320.9,0.45,0.0849315068493151,0.005,1802.62,0.358779,0.303491
1485,316,0.45,0.0849315068493151,0.005,1802.62,0.355114,0.300532
1490,311,0.5,0.0849315068493151,0.005,1802.62,0.351397,0.297498
1495,306,0.5,0.0849315068493151,0.005,1802.62,0.346104,0.294394
1500,301,0.55,0.0849315068493151,0.005,1802.62,0.34082,0.288256
1505,296.1,0.6,0.0849315068493151,0.005,1802.62,0.337037,0.286576
1510,291.1,0.6,0.0849315068493151,0.005,1802.62,0.333206,0.281938
1515,286.1,0.65,0.0849315068493151,0.005,1802.62,0.327912,0.280029
1520,281.2,0.7,0.0849315068493151,0.005,1802.62,0.324026,0.277941
1525,276.2,0.7,0.0849315068493151,0.005,1802.62,0.320092,0.273255
1530,271.2,0.75,0.0849315068493151,0.005,1802.62,0.314788,0.270978
1535,266.3,0.8,0.0849315068493151,0.005,1802.62,0.310801,0.268554
1540,261.3,0.85,0.0849315068493151,0.005,1802.62,0.30677,0.265995
1545,256.4,0.85,0.0849315068493151,0.005,1802.62,0.302697,0.261241
1550,251.4,0.9,0.0849315068493151,0.005,1802.62,0.298583,0.258534
1555,246.4,0.95,0.0849315068493151,0.005,1802.62,0.293244,0.255711
1560,241.5,1,0.0849315068493151,0.005,1802.62,0.289078,0.25278
1565,236.5,1.05,0.0849315068493151,0.005,1802.62,0.284872,0.249749
1570,231.6,1.1,0.0849315068493151,0.005,1802.62,0.281724,0.246622
1575,226.6,1.15,0.0849315068493151,0.005,1802.62,0.27634,0.243405
1580,221.7,1.2,0.0849315068493151,0.005,1802.62,0.273061,0.240102
1585,216.8,1.25,0.0849315068493151,0.005,1802.62,0.268672,0.236718
1590,211.8,1.4,0.0849315068493151,0.005,1802.62,0.264247,0.235394
1595,206.9,1.45,0.0849315068493151,0.005,1802.62,0.260744,0.231781
