K,C,P,T,rf,S,sigmaCall,sigmaPut
1175,409.5,0,0.0821917808219178,0.005,1587.73,0.408802,0.365838
1200,384.5,0,0.0821917808219178,0.005,1587.73,0.35952,0.342056
1225,359.5,0,0.0821917808219178,0.005,1587.73,0.334037,0.327451
1250,334.6,0,0.0821917808219178,0.005,1587.73,0.320448,0.310696
1275,309.7,0,0.0821917808219178,0.005,1587.73,0.311402,0.292517
1300,284.7,0.05,0.0821917808219178,0.005,1587.73,0.29193,0.277386
1310,274.7,0.1,0.0821917808219178,0.005,1587.73,0.281687,0.274675
1320,264.8,0.15,0.0821917808219178,0.005,1587.73,0.281246,0.267877
1325,259.8,0.15,0.0821917808219178,0.005,1587.73,0.276042,0.265725
1330,254.8,0.15,0.0821917808219178,0.005,1587.73,0.270851,0.260759
1340,244.9,0.2,0.0821917808219178,0.005,1587.73,0.268275,0.255737
1350,234.9,0.25,0.0821917808219178,0.005,1587.73,0.257751,0.247906
1360,225,0.35,0.0821917808219178,0.005,1587.73,0.253667,0.243676
1370,215.1,0.4,0.0821917808219178,0.005,1587.73,0.248577,0.238487
1375,210.1,0.4,0.0821917808219178,0.005,1587.73,0.24318,0.234845
1380,205.2,0.45,0.0821917808219178,0.005,1587.73,0.242687,0.231111
1390,195.2,0.55,0.0821917808219178,0.005,1587.73,0.231765,0.22722
1400,185.4,0.7,0.0821917808219178,0.005,1587.73,0.229025,0.222185
1410,175.6,0.75,0.0821917808219178,0.005,1587.73,0.223131,0.214331
1420,165.5,0.9,0.0821917808219178,0.005,1587.73,0.211772,0.207867
1425,160.6,0.95,0.0821917808219178,0.005,1587.73,0.209203,0.204787
1430,155.8,1.05,0.0821917808219178,0.005,1587.73,0.207775,0.201507
1440,145.9,1.2,0.0821917808219178,0.005,1587.73,0.200007,0.19509
1450,136.1,1.4,0.0821917808219178,0.005,1587.73,0.192834,0.188493
1460,126.5,1.65,0.0821917808219178,0.005,1587.73,0.186961,0.182153
1470,116.8,1.95,0.0821917808219178,0.005,1587.73,0.180914,0.175813
1475,111.8,2.15,0.0821917808219178,0.005,1587.73,0.17539,0.172689
1480,107.2,2.35,0.0821917808219178,0.005,1587.73,0.173772,0.170092
1490,97.5,2.8,0.0821917808219178,0.005,1587.73,0.166362,0.163829
1500,88.1,3.4,0.0821917808219178,0.005,1587.73,0.160402,0.158202
1510,79.2,4.1,0.0821917808219178,0.005,1587.73,0.156208,0.152151
1520,70.1,4.9,0.0821917808219178,0.005,1587.73,0.150026,0.145973
1525,65.6,5.4,0.0821917808219178,0.005,1587.73,0.146719,0.143358
1530,61.2,6,0.0821917808219178,0.005,1587.73,0.143372,0.140204
1540,52.6,7.4,0.0821917808219178,0.005,1587.73,0.137505,0.134685
1550,44.3,9.1,0.0821917808219178,0.005,1587.73,0.131419,0.12888
1560,36.5,11.2,0.0821917808219178,0.005,1587.73,0.125294,0.122974
1570,29.2,13.8,0.0821917808219178,0.005,1587.73,0.119161,0.117293
1575,25.6,15.3,0.0821917808219178,0.005,1587.73,0.11539,0.114433
1580,22.6,17.1,0.0821917808219178,0.005,1587.73,0.113232,0.111729
1590,16.7,20.9,0.0821917808219178,0.005,1587.73,0.10765,0.105599
1600,11.6,25.9,0.0821917808219178,0.005,1587.73,0.102043,0.100497
1610,7.7,31.8,0.0821917808219178,0.005,1587.73,0.097755,0.096048
1620,4.8,38.7,0.0821917808219178,0.005,1587.73,0.094023,0.091603
1625,3.7,42.6,0.0821917808219178,0.005,1587.73,0.092607,0.089889
1630,2.9,46.6,0.0821917808219178,0.005,1587.73,0.091823,0.088211
1640,1.65,55.4,0.0821917808219178,0.005,1587.73,0.090763,0.086148
1650,0.95,64.8,0.0821917808219178,0.005,1587.73,0.091296,0.08573
1660,0.55,74.3,0.0821917808219178,0.005,1587.73,0.092971,0.0864
1670,0.4,84.1,0.0821917808219178,0.005,1587.73,0.097447,0.084578
1675,0.3,88.8,0.0821917808219178,0.005,1587.73,0.098414,0.074924
