K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,415.4,0.15,0.0821917808219178,0.005,1693.87,0.42397,0.399997
1300,390.5,0.25,0.0821917808219178,0.005,1693.87,0.406414,0.384379
1325,365.6,0.3,0.0821917808219178,0.005,1693.87,0.387509,0.367025
1350,340.8,0.45,0.0821917808219178,0.005,1693.87,0.370631,0.352372
1375,315.9,0.65,0.0821917808219178,0.005,1693.87,0.349441,0.340145
1380,311,0.6,0.0821917808219178,0.005,1693.87,0.349169,0.333433
1390,301,0.75,0.0821917808219178,0.005,1693.87,0.340729,0.330114
1400,291.1,0.8,0.0821917808219178,0.005,1693.87,0.334348,0.318305
1410,281.2,0.95,0.0821917808219178,0.005,1693.87,0.327575,0.315279
1420,271.3,1.05,0.0821917808219178,0.005,1693.87,0.320449,0.309135
1425,266.4,1.1,0.0821917808219178,0.005,1693.87,0.316765,0.305896
1430,261.4,1.15,0.0821917808219178,0.005,1693.87,0.313005,0.302554
1440,251.6,1.3,0.0821917808219178,0.005,1693.87,0.306894,0.297405
1445,246.7,1.35,0.0821917808219178,0.005,1693.87,0.304419,0.293724
1450,241.7,1.45,0.0821917808219178,0.005,1693.87,0.300292,0.290796
1455,236.8,1.5,0.0821917808219178,0.005,1693.87,0.296106,0.28773
1460,231.9,1.6,0.0821917808219178,0.005,1693.87,0.293254,0.284532
1465,227,1.7,0.0821917808219178,0.005,1693.87,0.290247,0.28194
1470,222.1,1.75,0.0821917808219178,0.005,1693.87,0.287096,0.278476
1475,217.2,1.85,0.0821917808219178,0.005,1693.87,0.283809,0.275572
1480,212.3,1.95,0.0821917808219178,0.005,1693.87,0.280395,0.272511
1485,207.4,2.05,0.0821917808219178,0.005,1693.87,0.276859,0.269304
1490,202.5,2.15,0.0821917808219178,0.005,1693.87,0.273207,0.26596
1495,197.6,2.25,0.0821917808219178,0.005,1693.87,0.270486,0.263046
1500,192.8,2.4,0.0821917808219178,0.005,1693.87,0.267577,0.259962
1505,187.9,2.5,0.0821917808219178,0.005,1693.87,0.263538,0.256719
1510,183,2.7,0.0821917808219178,0.005,1693.87,0.260327,0.254304
1515,178.8,2.8,0.0821917808219178,0.005,1693.87,0.260433,0.25073
1520,174,2.95,0.0821917808219178,0.005,1693.87,0.256779,0.247919
1525,169.1,3.1,0.0821917808219178,0.005,1693.87,0.252989,0.244908
1530,164.3,3.3,0.0821917808219178,0.005,1693.87,0.249833,0.242115
1535,159.5,3.4,0.0821917808219178,0.005,1693.87,0.246492,0.23833
1540,154.7,3.7,0.0821917808219178,0.005,1693.87,0.242977,0.235905
1545,149.9,3.9,0.0821917808219178,0.005,1693.87,0.239294,0.232511
1550,145.2,4.1,0.0821917808219178,0.005,1693.87,0.236102,0.229621
1555,140.4,4.4,0.0821917808219178,0.005,1693.87,0.232705,0.226502
1560,135.7,4.6,0.0821917808219178,0.005,1693.87,0.229712,0.223167
1565,131,4.9,0.0821917808219178,0.005,1693.87,0.226484,0.220226
1570,126.3,5.3,0.0821917808219178,0.005,1693.87,0.223034,0.21761
1575,121.7,5.6,0.0821917808219178,0.005,1693.87,0.219898,0.214713
1580,117.4,6,0.0821917808219178,0.005,1693.87,0.218533,0.211549
1585,112.8,6.4,0.0821917808219178,0.005,1693.87,0.215321,0.208633
1590,108.3,6.8,0.0821917808219178,0.005,1693.87,0.212313,0.205433
1595,103.6,7.2,0.0821917808219178,0.005,1693.87,0.20813,0.202423
1600,99.2,7.7,0.0821917808219178,0.005,1693.87,0.205455,0.199557
1605,94.6,8.2,0.0821917808219178,0.005,1693.87,0.201624,0.196372
1610,90.2,8.8,0.0821917808219178,0.005,1693.87,0.198727,0.193691
1615,85.9,9.4,0.0821917808219178,0.005,1693.87,0.195874,0.190652
1620,81.5,10,0.0821917808219178,0.005,1693.87,0.191558,0.187268
1625,77.2,10.7,0.0821917808219178,0.005,1693.87,0.1884,0.184271
1630,73,11.4,0.0821917808219178,0.005,1693.87,0.185565,0.181244
1635,68.8,12.2,0.0821917808219178,0.005,1693.87,0.182328,0.178158
1640,64.7,13.1,0.0821917808219178,0.005,1693.87,0.179019,0.175314
1645,60.7,14,0.0821917808219178,0.005,1693.87,0.175925,0.172341
1650,56.7,15.1,0.0821917808219178,0.005,1693.87,0.17269,0.169521
1655,52.8,16.1,0.0821917808219178,0.005,1693.87,0.169882,0.166214
1660,49,17.3,0.0821917808219178,0.005,1693.87,0.16657,0.163288
1665,45.3,18.6,0.0821917808219178,0.005,1693.87,0.163877,0.160394
1670,41.7,20,0.0821917808219178,0.005,1693.87,0.160073,0.157491
1675,38.2,21.4,0.0821917808219178,0.005,1693.87,0.157615,0.154269
1680,34.8,23.1,0.0821917808219178,0.005,1693.87,0.154532,0.151503
1685,31.6,24.8,0.0821917808219178,0.005,1693.87,0.150806,0.148339
1690,28.5,26.6,0.0821917808219178,0.005,1693.87,0.14772,0.145271
1695,25.5,28.5,0.0821917808219178,0.005,1693.87,0.144696,0.142251
1700,22.7,30.6,0.0821917808219178,0.005,1693.87,0.141689,0.139235
1705,20,33,0.0821917808219178,0.005,1693.87,0.138659,0.136715
1710,17.5,35.5,0.0821917808219178,0.005,1693.87,0.135834,0.133859
1715,15.2,38.1,0.0821917808219178,0.005,1693.87,0.133193,0.130888
1720,13.1,41,0.0821917808219178,0.005,1693.87,0.130721,0.12834
1725,11.2,44,0.0821917808219178,0.005,1693.87,0.128421,0.125634
1730,9.5,47.2,0.0821917808219178,0.005,1693.87,0.12631,0.123054
1735,7.9,50.7,0.0821917808219178,0.005,1693.87,0.123751,0.120964
1740,6.5,54.3,0.0821917808219178,0.005,1693.87,0.121754,0.118382
1745,5.4,57.8,0.0821917808219178,0.005,1693.87,0.119701,0.1152
1750,4.4,61.8,0.0821917808219178,0.005,1693.87,0.118067,0.114006
1755,3.5,66.1,0.0821917808219178,0.005,1693.87,0.116583,0.113063
1760,2.85,69.8,0.0821917808219178,0.005,1693.87,0.115133,0.110279
1765,2.3,74,0.0821917808219178,0.005,1693.87,0.114164,0.108274
1770,1.8,78.5,0.0821917808219178,0.005,1693.87,0.113328,0.106086
1775,1.4,83.5,0.0821917808219178,0.005,1693.87,0.112028,0.1058
1780,1.1,87.8,0.0821917808219178,0.005,1693.87,0.111169,0.099266
1785,0.9,93,0.0821917808219178,0.005,1693.87,0.111221,0.102295
1790,0.7,97.8,0.0821917808219178,0.005,1693.87,0.111561,0.099863
1795,0.45,102.7,0.0821917808219178,0.005,1693.87,0.111754,0.099637
1800,0.35,107.6,0.0821917808219178,0.005,1693.87,0.112764,0.09801
