K,C,P,T,rf,S,sigmaCall,sigmaPut
1380,287.7,0.45,0.0876712328767123,0.005,1671.71,0.224524,0.288706
1390,277.7,0.5,0.0876712328767123,0.005,1671.71,0.215977,0.282481
1400,267.8,0.55,0.0876712328767123,0.005,1671.71,0.231576,0.277429
1410,257.9,0.65,0.0876712328767123,0.005,1671.71,0.236232,0.271814
1420,248,0.7,0.0876712328767123,0.005,1671.71,0.236878,0.265723
1425,243,0.75,0.0876712328767123,0.005,1671.71,0.222669,0.263106
1430,238.1,0.75,0.0876712328767123,0.005,1671.71,0.235293,0.25808
1440,228.2,0.9,0.0876712328767123,0.005,1671.71,0.240498,0.253384
1450,218.4,1.1,0.0876712328767123,0.005,1671.71,0.243784,0.249793
1460,209.3,1.2,0.0876712328767123,0.005,1671.71,0.237234,0.243626
1465,204.4,1.3,0.0876712328767123,0.005,1671.71,0.235495,0.241512
1470,199.5,1.4,0.0876712328767123,0.005,1671.71,0.228605,0.239167
1475,194.6,1.5,0.0876712328767123,0.005,1671.71,0.231222,0.236613
1480,189.7,1.6,0.0876712328767123,0.005,1671.71,0.228741,0.233869
1485,184.8,1.7,0.0876712328767123,0.005,1671.71,0.223377,0.230947
1490,179.9,1.8,0.0876712328767123,0.005,1671.71,0.22443,0.228447
1495,175.1,1.95,0.0876712328767123,0.005,1671.71,0.222492,0.226288
1500,170.2,2.1,0.0876712328767123,0.005,1671.71,0.220276,0.223876
1505,165.4,2.25,0.0876712328767123,0.005,1671.71,0.21781,0.221235
1510,160.5,2.4,0.0876712328767123,0.005,1671.71,0.215115,0.218848
1515,155.7,2.6,0.0876712328767123,0.005,1671.71,0.213125,0.216657
1520,150.9,2.8,0.0876712328767123,0.005,1671.71,0.210842,0.21461
1525,146.1,3,0.0876712328767123,0.005,1671.71,0.208293,0.21188
1530,141.4,3.2,0.0876712328767123,0.005,1671.71,0.206268,0.208921
1535,136.6,3.4,0.0876712328767123,0.005,1671.71,0.203935,0.206459
1540,131.9,3.7,0.0876712328767123,0.005,1671.71,0.201319,0.203728
1545,127.2,4,0.0876712328767123,0.005,1671.71,0.199094,0.20202
1550,122.5,4.3,0.0876712328767123,0.005,1671.71,0.197175,0.19935
1555,117.9,4.6,0.0876712328767123,0.005,1671.71,0.193153,0.196407
1560,113.2,5,0.0876712328767123,0.005,1671.71,0.192317,0.194839
1565,108.6,5.5,0.0876712328767123,0.005,1671.71,0.189952,0.192871
1570,104.1,5.8,0.0876712328767123,0.005,1671.71,0.187256,0.189558
1575,99.6,6.3,0.0876712328767123,0.005,1671.71,0.18567,0.187392
1580,95.1,6.8,0.0876712328767123,0.005,1671.71,0.182308,0.184858
1585,90.7,7.4,0.0876712328767123,0.005,1671.71,0.179963,0.182825
1590,86.3,8,0.0876712328767123,0.005,1671.71,0.17765,0.180389
1595,82,8.7,0.0876712328767123,0.005,1671.71,0.176505,0.178345
1600,77.9,9.4,0.0876712328767123,0.005,1671.71,0.174107,0.175876
1605,73.5,10.2,0.0876712328767123,0.005,1671.71,0.171296,0.173356
1610,69.5,11,0.0876712328767123,0.005,1671.71,0.170145,0.171103
1615,65.4,11.9,0.0876712328767123,0.005,1671.71,0.167797,0.168725
1620,61.4,12.9,0.0876712328767123,0.005,1671.71,0.164669,0.166203
1625,57.5,13.7,0.0876712328767123,0.005,1671.71,0.16295,0.163214
1630,53.6,15.1,0.0876712328767123,0.005,1671.71,0.160097,0.161839
1635,49.8,16.3,0.0876712328767123,0.005,1671.71,0.157616,0.159313
1640,46.1,17.5,0.0876712328767123,0.005,1671.71,0.155159,0.156538
1645,42.6,19,0.0876712328767123,0.005,1671.71,0.152962,0.154313
1650,39.1,20.5,0.0876712328767123,0.005,1671.71,0.150703,0.151765
1655,35.7,21.9,0.0876712328767123,0.005,1671.71,0.147823,0.148872
1660,32.5,23.8,0.0876712328767123,0.005,1671.71,0.145873,0.146914
1665,29.4,25.7,0.0876712328767123,0.005,1671.71,0.142979,0.144533
1670,26.4,27.7,0.0876712328767123,0.005,1671.71,0.140407,0.141961
1675,23.5,29.8,0.0876712328767123,0.005,1671.71,0.137342,0.139164
1680,20.9,32.1,0.0876712328767123,0.005,1671.71,0.135038,0.136879
1685,18.4,34.5,0.0876712328767123,0.005,1671.71,0.13269,0.134035
1690,16,37.2,0.0876712328767123,0.005,1671.71,0.130269,0.131919
1695,13.9,39.8,0.0876712328767123,0.005,1671.71,0.128022,0.128893
1700,11.9,42.9,0.0876712328767123,0.005,1671.71,0.12595,0.127148
1705,10.1,46.1,0.0876712328767123,0.005,1671.71,0.12346,0.125631
1710,8.5,49.4,0.0876712328767123,0.005,1671.71,0.121447,0.12311
1715,7.1,52.9,0.0876712328767123,0.005,1671.71,0.119672,0.121114
1720,5.9,56.6,0.0876712328767123,0.005,1671.71,0.11785,0.119045
1725,4.8,60.6,0.0876712328767123,0.005,1671.71,0.115606,0.118536
1730,3.9,64.6,0.0876712328767123,0.005,1671.71,0.114681,0.117022
1735,3.1,68.9,0.0876712328767123,0.005,1671.71,0.113102,0.116214
1740,2.55,73.2,0.0876712328767123,0.005,1671.71,0.112434,0.115371
1745,2.05,76.9,0.0876712328767123,0.005,1671.71,0.111252,0.11398
1750,1.5,81.7,0.0876712328767123,0.005,1671.71,0.109453,0.114738
1755,1.2,86.4,0.0876712328767123,0.005,1671.71,0.109544,0.115519
1760,0.9,90.8,0.0876712328767123,0.005,1671.71,0.109156,0.112887
1765,0.7,95.8,0.0876712328767123,0.005,1671.71,0.109381,0.114692
1770,0.5,100.7,0.0876712328767123,0.005,1671.71,0.108664,0.117171
1775,0.4,105.4,0.0876712328767123,0.005,1671.71,0.109917,0.115592
1780,0.25,110.4,0.0876712328767123,0.005,1671.71,0.109683,0.118531
1790,0.15,120.2,0.0876712328767123,0.005,1671.71,0.112122,0.120468
1800,0.05,129.6,0.0876712328767123,0.005,1671.71,0.115457,0.113917
1825,0,154.5,0.0876712328767123,0.005,1671.71,0.125271,0.116849
1850,0,179.5,0.0876712328767123,0.005,1671.71,0.138971,0.133339
1875,0,204.5,0.0876712328767123,0.005,1671.71,0.151206,0.149538
