K,C,P,T,rf,S,sigmaCall,sigmaPut
1400,386.3,0.25,0.0794520547945206,0.005,1790.62,0.33018,0.35204
1410,376.3,0.2,0.0794520547945206,0.005,1790.62,0.321172,0.342809
1420,363.9,0.2,0.0794520547945206,0.005,1790.62,0.284911,0.333626
1425,358.9,0.25,0.0794520547945206,0.005,1790.62,0.280647,0.332116
1430,353.9,0.25,0.0794520547945206,0.005,1790.62,0.276399,0.330385
1440,344,0.25,0.0794520547945206,0.005,1790.62,0.283555,0.321153
1450,334,0.3,0.0794520547945206,0.005,1790.62,0.274956,0.317048
1460,324,0.3,0.0794520547945206,0.005,1790.62,0.276949,0.307777
1465,319,0.35,0.0794520547945206,0.005,1790.62,0.272597,0.307647
1470,316.5,0.35,0.0794520547945206,0.005,1790.62,0.294395,0.302981
1475,309.1,0.35,0.0794520547945206,0.005,1790.62,0.271978,0.298324
1480,306.5,0.4,0.0794520547945206,0.005,1790.62,0.28518,0.295715
1490,296.6,0.4,0.0794520547945206,0.005,1790.62,0.280567,0.28831
1500,284.2,0.45,0.0794520547945206,0.005,1790.62,0.261965,0.282524
1505,281.6,0.5,0.0794520547945206,0.005,1790.62,0.281261,0.279492
1510,276.7,0.5,0.0794520547945206,0.005,1790.62,0.269786,0.276375
1515,271.7,0.6,0.0794520547945206,0.005,1790.62,0.268502,0.274674
1520,266.8,0.55,0.0794520547945206,0.005,1790.62,0.266937,0.269908
1525,261.8,0.6,0.0794520547945206,0.005,1790.62,0.26218,0.266566
1530,256.8,0.6,0.0794520547945206,0.005,1790.62,0.257431,0.263158
1535,251.8,0.65,0.0794520547945206,0.005,1790.62,0.27029,0.259686
1540,246.9,0.65,0.0794520547945206,0.005,1790.62,0.26743,0.256153
1545,241.9,0.7,0.0794520547945206,0.005,1790.62,0.262428,0.252562
1550,236.9,0.75,0.0794520547945206,0.005,1790.62,0.251038,0.250069
1555,231.9,0.75,0.0794520547945206,0.005,1790.62,0.246141,0.245215
1560,226.8,0.8,0.0794520547945206,0.005,1790.62,0.239026,0.242541
1565,222,0.85,0.0794520547945206,0.005,1790.62,0.236363,0.239727
1570,217,0.85,0.0794520547945206,0.005,1790.62,0.242983,0.23482
1575,211.9,0.9,0.0794520547945206,0.005,1790.62,0.236181,0.23185
1580,207.1,0.9,0.0794520547945206,0.005,1790.62,0.225689,0.227846
1585,202.1,0.95,0.0794520547945206,0.005,1790.62,0.220756,0.224685
1590,197.1,1,0.0794520547945206,0.005,1790.62,0.217645,0.221416
1595,192.2,1.05,0.0794520547945206,0.005,1790.62,0.210899,0.218044
1600,187.2,1.1,0.0794520547945206,0.005,1790.62,0.225577,0.214576
1605,182.3,1.15,0.0794520547945206,0.005,1790.62,0.210696,0.211015
1610,177.3,1.2,0.0794520547945206,0.005,1790.62,0.204128,0.207366
1615,172.4,1.25,0.0794520547945206,0.005,1790.62,0.207273,0.203632
1620,167.5,1.3,0.0794520547945206,0.005,1790.62,0.1968,0.199816
1625,162.5,1.4,0.0794520547945206,0.005,1790.62,0.194309,0.196546
1630,157.6,1.45,0.0794520547945206,0.005,1790.62,0.190383,0.193146
1635,152.7,1.55,0.0794520547945206,0.005,1790.62,0.193153,0.189622
1640,147.8,1.6,0.0794520547945206,0.005,1790.62,0.188831,0.185981
1645,142.9,1.7,0.0794520547945206,0.005,1790.62,0.181374,0.182743
1650,138,1.8,0.0794520547945206,0.005,1790.62,0.177032,0.179348
1655,133.1,1.9,0.0794520547945206,0.005,1790.62,0.176411,0.175806
1660,128.2,2.05,0.0794520547945206,0.005,1790.62,0.175278,0.172564
1665,123.4,2.15,0.0794520547945206,0.005,1790.62,0.168832,0.169144
1670,118.5,2.3,0.0794520547945206,0.005,1790.62,0.164849,0.165952
1675,113.7,2.45,0.0794520547945206,0.005,1790.62,0.16375,0.162559
1680,108.9,2.65,0.0794520547945206,0.005,1790.62,0.162177,0.159684
1685,104.1,2.85,0.0794520547945206,0.005,1790.62,0.156269,0.156885
1690,99.3,3,0.0794520547945206,0.005,1790.62,0.152904,0.153181
1695,94.6,3.3,0.0794520547945206,0.005,1790.62,0.152839,0.150768
1700,90.2,3.6,0.0794520547945206,0.005,1790.62,0.146065,0.147449
1705,85.7,3.9,0.0794520547945206,0.005,1790.62,0.144144,0.14492
1710,81.1,4.2,0.0794520547945206,0.005,1790.62,0.141781,0.141529
1715,76.6,4.6,0.0794520547945206,0.005,1790.62,0.13808,0.138782
1720,72,5,0.0794520547945206,0.005,1790.62,0.134987,0.136096
1725,67.5,5.5,0.0794520547945206,0.005,1790.62,0.132782,0.133416
1730,63.2,6,0.0794520547945206,0.005,1790.62,0.130484,0.130305
1735,58.8,6.7,0.0794520547945206,0.005,1790.62,0.128058,0.128263
1740,54.6,7.4,0.0794520547945206,0.005,1790.62,0.125822,0.125672
1745,50.4,8.2,0.0794520547945206,0.005,1790.62,0.123361,0.123223
1750,46.3,9,0.0794520547945206,0.005,1790.62,0.120966,0.120524
1755,42.3,10,0.0794520547945206,0.005,1790.62,0.11827,0.118152
1760,38.4,11.1,0.0794520547945206,0.005,1790.62,0.115825,0.115716
1765,34.7,12.3,0.0794520547945206,0.005,1790.62,0.113538,0.113158
1770,31.5,13.7,0.0794520547945206,0.005,1790.62,0.111059,0.110964
1775,28,15.2,0.0794520547945206,0.005,1790.62,0.109908,0.108511
1780,24.8,16.9,0.0794520547945206,0.005,1790.62,0.106348,0.106264
1785,22.1,18.7,0.0794520547945206,0.005,1790.62,0.10524,0.105414
1790,19.2,20.8,0.0794520547945206,0.005,1790.62,0.10318,0.10361
1795,16.5,23,0.0794520547945206,0.005,1790.62,0.100882,0.101319
1800,14,25.5,0.0794520547945206,0.005,1790.62,0.098804,0.099771
1805,11.8,28.3,0.0794520547945206,0.005,1790.62,0.097182,0.097647
1810,9.8,31.1,0.0794520547945206,0.005,1790.62,0.095485,0.096812
1815,8.1,34.3,0.0794520547945206,0.005,1790.62,0.093992,0.095105
1820,6.6,37.8,0.0794520547945206,0.005,1790.62,0.092763,0.09396
1825,5.3,41.5,0.0794520547945206,0.005,1790.62,0.091909,0.093214
1830,4.3,45.4,0.0794520547945206,0.005,1790.62,0.090861,0.092305
1835,3.4,48.3,0.0794520547945206,0.005,1790.62,0.090512,0.087834
1840,2.7,52.1,0.0794520547945206,0.005,1790.62,0.089827,0.08365
1845,2.15,56.6,0.0794520547945206,0.005,1790.62,0.090202,0.083407
1850,1.7,61.8,0.0794520547945206,0.005,1790.62,0.090099,0.089372
1855,1.35,66,0.0794520547945206,0.005,1790.62,0.090198,0.087446
1860,1.1,71.2,0.0794520547945206,0.005,1790.62,0.091238,0.089856
1865,0.9,75.5,0.0794520547945206,0.005,1790.62,0.092413,0.087662
1870,0.7,80.9,0.0794520547945206,0.005,1790.62,0.092827,0.092151
1875,0.6,85.8,0.0794520547945206,0.005,1790.62,0.094849,0.094108
1880,0.5,90.7,0.0794520547945206,0.005,1790.62,0.09644,0.095614
1890,0.35,100,0.0794520547945206,0.005,1790.62,0.098856,0.081767
