K,C,P,T,rf,S,sigmaCall,sigmaPut
1470,203.4,0.5,0.0657534246575342,0.005,1676.26,0.17027,0.24368
1475,198.4,0.55,0.0657534246575342,0.005,1676.26,0.165798,0.241098
1480,193.5,0.6,0.0657534246575342,0.005,1676.26,0.180629,0.23827
1485,188.5,0.65,0.0657534246575342,0.005,1676.26,0.186263,0.235223
1490,183.5,0.7,0.0657534246575342,0.005,1676.26,0.181482,0.231977
1495,178.6,0.75,0.0657534246575342,0.005,1676.26,0.189756,0.228549
1500,173.7,0.8,0.0657534246575342,0.005,1676.26,0.193887,0.225994
1505,168.7,0.85,0.0657534246575342,0.005,1676.26,0.1887,0.222191
1510,163.8,0.95,0.0657534246575342,0.005,1676.26,0.190576,0.21917
1515,158.9,1,0.0657534246575342,0.005,1676.26,0.191136,0.215916
1520,153.9,1.1,0.0657534246575342,0.005,1676.26,0.188299,0.21245
1525,149,1.2,0.0657534246575342,0.005,1676.26,0.185207,0.209548
1530,144.1,1.3,0.0657534246575342,0.005,1676.26,0.18403,0.206376
1535,139.2,1.4,0.0657534246575342,0.005,1676.26,0.184149,0.202957
1540,134.4,1.5,0.0657534246575342,0.005,1676.26,0.183433,0.199938
1545,129.5,1.65,0.0657534246575342,0.005,1676.26,0.180581,0.196635
1550,124.7,1.8,0.0657534246575342,0.005,1676.26,0.180138,0.19362
1555,119.8,1.95,0.0657534246575342,0.005,1676.26,0.177758,0.19081
1560,115,2.1,0.0657534246575342,0.005,1676.26,0.174977,0.187657
1565,110.2,2.3,0.0657534246575342,0.005,1676.26,0.173909,0.184637
1570,105.5,2.55,0.0657534246575342,0.005,1676.26,0.172202,0.182107
1575,100.7,2.8,0.0657534246575342,0.005,1676.26,0.16995,0.179543
1580,96.1,3.1,0.0657534246575342,0.005,1676.26,0.1688,0.176911
1585,91.4,3.4,0.0657534246575342,0.005,1676.26,0.166269,0.173841
1590,86.8,3.8,0.0657534246575342,0.005,1676.26,0.163941,0.171633
1595,82.6,4.2,0.0657534246575342,0.005,1676.26,0.164193,0.168899
1600,77.7,4.6,0.0657534246575342,0.005,1676.26,0.160112,0.166238
1605,73.6,5.1,0.0657534246575342,0.005,1676.26,0.159987,0.164104
1610,69.3,5.7,0.0657534246575342,0.005,1676.26,0.158496,0.161378
1615,65,6.3,0.0657534246575342,0.005,1676.26,0.156307,0.15902
1620,60.7,7,0.0657534246575342,0.005,1676.26,0.153918,0.156482
1625,56.5,7.8,0.0657534246575342,0.005,1676.26,0.151715,0.15455
1630,52.4,8.7,0.0657534246575342,0.005,1676.26,0.149606,0.152298
1635,48.4,9.7,0.0657534246575342,0.005,1676.26,0.147144,0.150081
1640,44.5,10.8,0.0657534246575342,0.005,1676.26,0.145023,0.147833
1645,40.8,12,0.0657534246575342,0.005,1676.26,0.143137,0.145498
1650,37.1,13.4,0.0657534246575342,0.005,1676.26,0.140741,0.143675
1655,33.7,14.9,0.0657534246575342,0.005,1676.26,0.138775,0.141623
1660,30.3,16.5,0.0657534246575342,0.005,1676.26,0.136833,0.139305
1665,27.2,18.3,0.0657534246575342,0.005,1676.26,0.134856,0.137285
1670,24.2,20.2,0.0657534246575342,0.005,1676.26,0.133091,0.135195
1675,21.3,22.3,0.0657534246575342,0.005,1676.26,0.130888,0.133285
1680,18.7,24.6,0.0657534246575342,0.005,1676.26,0.129099,0.131209
1685,16.2,27.2,0.0657534246575342,0.005,1676.26,0.127089,0.129836
1690,13.9,29.9,0.0657534246575342,0.005,1676.26,0.125124,0.128245
1695,11.9,32.6,0.0657534246575342,0.005,1676.26,0.123826,0.125773
1700,10.1,35.7,0.0657534246575342,0.005,1676.26,0.122269,0.124305
1705,8.5,39.1,0.0657534246575342,0.005,1676.26,0.121139,0.12364
1710,7.1,42.6,0.0657534246575342,0.005,1676.26,0.120176,0.122471
1715,5.9,46.4,0.0657534246575342,0.005,1676.26,0.11948,0.121552
1720,4.8,50.4,0.0657534246575342,0.005,1676.26,0.118321,0.121021
1725,4,54.5,0.0657534246575342,0.005,1676.26,0.118127,0.121088
1730,3.2,58.7,0.0657534246575342,0.005,1676.26,0.117719,0.120478
1735,2.6,63.1,0.0657534246575342,0.005,1676.26,0.117164,0.120846
1740,2.15,67.5,0.0657534246575342,0.005,1676.26,0.117599,0.122677
1745,1.65,72.1,0.0657534246575342,0.005,1676.26,0.117275,0.123747
1750,1.4,76.7,0.0657534246575342,0.005,1676.26,0.117821,0.124703
1775,0.5,100.9,0.0657534246575342,0.005,1676.26,0.122955,0.136379
1785,0.3,110.7,0.0657534246575342,0.005,1676.26,0.127744,0.142756
1790,0.25,115.7,0.0657534246575342,0.005,1676.26,0.130151,0.146337
1795,0.2,120.6,0.0657534246575342,0.005,1676.26,0.130895,0.149752
1800,0.2,125.6,0.0657534246575342,0.005,1676.26,0.133903,0.152995
1825,0.1,150.4,0.0657534246575342,0.005,1676.26,0.148058,0.170801
1850,0,175.4,0.0657534246575342,0.005,1676.26,0.142613,0.19088
