K,C,P,T,rf,S,sigmaCall,sigmaPut
1600,197.1,1.75,0.0876712328767123,0.005,1800.9,0.151867,0.229535
1605,192.2,1.8,0.0876712328767123,0.005,1800.9,0.16042,0.226182
1610,187.3,1.9,0.0876712328767123,0.005,1800.9,0.164688,0.223276
1615,182.4,2,0.0876712328767123,0.005,1800.9,0.166947,0.220238
1620,177.5,2.1,0.0876712328767123,0.005,1800.9,0.167986,0.217075
1625,172.6,2.2,0.0876712328767123,0.005,1800.9,0.16818,0.213795
1630,167.7,2.3,0.0876712328767123,0.005,1800.9,0.167743,0.210402
1635,162.8,2.4,0.0876712328767123,0.005,1800.9,0.16681,0.2069
1640,158,2.5,0.0876712328767123,0.005,1800.9,0.167,0.203713
1645,153.1,2.65,0.0876712328767123,0.005,1800.9,0.166564,0.200792
1650,148.2,2.8,0.0876712328767123,0.005,1800.9,0.164387,0.197709
1655,143.4,2.95,0.0876712328767123,0.005,1800.9,0.16427,0.194836
1660,138.6,3.1,0.0876712328767123,0.005,1800.9,0.162558,0.191089
1665,133.7,3.3,0.0876712328767123,0.005,1800.9,0.160534,0.188234
1670,128.9,3.5,0.0876712328767123,0.005,1800.9,0.159127,0.185186
1675,124.2,3.7,0.0876712328767123,0.005,1800.9,0.158166,0.182561
1680,119.4,3.9,0.0876712328767123,0.005,1800.9,0.156761,0.17913
1685,114.7,4.2,0.0876712328767123,0.005,1800.9,0.154969,0.176636
1690,109.9,4.5,0.0876712328767123,0.005,1800.9,0.152835,0.173883
1695,105.2,4.8,0.0876712328767123,0.005,1800.9,0.151,0.170887
1700,100.6,5.1,0.0876712328767123,0.005,1800.9,0.14994,0.167657
1705,96,5.4,0.0876712328767123,0.005,1800.9,0.147885,0.164661
1710,91.4,5.8,0.0876712328767123,0.005,1800.9,0.14597,0.161844
1715,86.8,6.3,0.0876712328767123,0.005,1800.9,0.144136,0.159157
1720,82.3,6.7,0.0876712328767123,0.005,1800.9,0.142332,0.156161
1725,77.9,7.2,0.0876712328767123,0.005,1800.9,0.139694,0.153247
