K,C,P,T,rf,S,sigmaCall,sigmaPut
1425,263.1,0.25,0.0767123287671233,0.005,1691.42,0.195007,0.26554
1430,258.1,0.3,0.0767123287671233,0.005,1691.42,0.216718,0.26297
1460,227.8,0.45,0.0767123287671233,0.005,1691.42,0.163415,0.246228
1470,217.9,0.55,0.0767123287671233,0.005,1691.42,0.193698,0.2419
1475,213,0.6,0.0767123287671233,0.005,1691.42,0.197349,0.238102
1480,208,0.6,0.0767123287671233,0.005,1691.42,0.192827,0.234235
1490,198.1,0.75,0.0767123287671233,0.005,1691.42,0.199477,0.230748
1500,188.2,0.85,0.0767123287671233,0.005,1691.42,0.197304,0.224208
1505,183.3,0.9,0.0767123287671233,0.005,1691.42,0.195583,0.220739
1510,178.4,1,0.0767123287671233,0.005,1691.42,0.196225,0.218869
1515,173.5,1.05,0.0767123287671233,0.005,1691.42,0.196052,0.215891
1520,168.5,1.15,0.0767123287671233,0.005,1691.42,0.193137,0.213483
1525,163.6,1.2,0.0767123287671233,0.005,1691.42,0.192026,0.209401
1530,158.7,1.3,0.0767123287671233,0.005,1691.42,0.190457,0.206592
1535,153.8,1.4,0.0767123287671233,0.005,1691.42,0.188501,0.203564
1540,148.9,1.5,0.0767123287671233,0.005,1691.42,0.186211,0.200334
1545,144,1.65,0.0767123287671233,0.005,1691.42,0.183628,0.198047
1550,139.2,1.75,0.0767123287671233,0.005,1691.42,0.182079,0.194929
1555,134.8,1.9,0.0767123287671233,0.005,1691.42,0.185766,0.192095
1560,129.9,2.05,0.0767123287671233,0.005,1691.42,0.183045,0.189005
1565,125.1,2.2,0.0767123287671233,0.005,1691.42,0.180048,0.185679
1570,120.3,2.4,0.0767123287671233,0.005,1691.42,0.177692,0.182969
1575,115.1,2.6,0.0767123287671233,0.005,1691.42,0.171598,0.179959
1580,110.7,2.85,0.0767123287671233,0.005,1691.42,0.172761,0.177777
1585,106,3.1,0.0767123287671233,0.005,1691.42,0.170148,0.174521
1590,101.3,3.3,0.0767123287671233,0.005,1691.42,0.167866,0.171318
1595,96.6,3.6,0.0767123287671233,0.005,1691.42,0.165184,0.168436
1600,91.9,4.1,0.0767123287671233,0.005,1691.42,0.162135,0.166364
1605,87.3,4.4,0.0767123287671233,0.005,1691.42,0.159867,0.1633
1610,82.7,4.8,0.0767123287671233,0.005,1691.42,0.157151,0.160392
1615,78.3,5.3,0.0767123287671233,0.005,1691.42,0.155008,0.157577
1620,73.8,5.6,0.0767123287671233,0.005,1691.42,0.151904,0.153884
1625,69.4,6.1,0.0767123287671233,0.005,1691.42,0.15014,0.151142
1630,65,6.7,0.0767123287671233,0.005,1691.42,0.146972,0.14834
1635,60.6,7.4,0.0767123287671233,0.005,1691.42,0.144135,0.145826
1640,56.2,8.1,0.0767123287671233,0.005,1691.42,0.140784,0.1424
1645,52,8.9,0.0767123287671233,0.005,1691.42,0.138002,0.139194
1650,48.1,9.8,0.0767123287671233,0.005,1691.42,0.135316,0.137131
1655,43.9,10.8,0.0767123287671233,0.005,1691.42,0.132008,0.134397
1660,40.3,11.9,0.0767123287671233,0.005,1691.42,0.130264,0.131633
1665,36.4,13.1,0.0767123287671233,0.005,1691.42,0.126554,0.129077
1670,32.6,14.4,0.0767123287671233,0.005,1691.42,0.123326,0.126067
1675,29.1,15.9,0.0767123287671233,0.005,1691.42,0.121593,0.123138
1680,25.8,17.5,0.0767123287671233,0.005,1691.42,0.117861,0.12049
1685,22.6,19.3,0.0767123287671233,0.005,1691.42,0.116261,0.117766
1690,19.8,21.1,0.0767123287671233,0.005,1691.42,0.112578,0.114626
1695,16.9,23.3,0.0767123287671233,0.005,1691.42,0.109207,0.112093
1700,14.4,25.7,0.0767123287671233,0.005,1691.42,0.1069,0.109836
1705,12,28.3,0.0767123287671233,0.005,1691.42,0.104226,0.107537
1710,10,31.1,0.0767123287671233,0.005,1691.42,0.102295,0.105151
1715,8.1,34.2,0.0767123287671233,0.005,1691.42,0.099928,0.103267
1720,6.5,37.5,0.0767123287671233,0.005,1691.42,0.098054,0.101304
1725,5.1,41.1,0.0767123287671233,0.005,1691.42,0.096084,0.100001
1730,4,44.9,0.0767123287671233,0.005,1691.42,0.094466,0.098409
1735,3.1,48.9,0.0767123287671233,0.005,1691.42,0.09345,0.097426
1740,2.35,53.2,0.0767123287671233,0.005,1691.42,0.092115,0.096924
1745,1.8,57.6,0.0767123287671233,0.005,1691.42,0.091773,0.099535
1750,1.3,62.1,0.0767123287671233,0.005,1691.42,0.090619,0.100919
1755,1,66.7,0.0767123287671233,0.005,1691.42,0.091129,0.102146
1760,0.8,71.5,0.0767123287671233,0.005,1691.42,0.091463,0.10251
1765,0.55,76.3,0.0767123287671233,0.005,1691.42,0.091131,0.105365
1770,0.4,81.1,0.0767123287671233,0.005,1691.42,0.091542,0.107833
1775,0.35,86,0.0767123287671233,0.005,1691.42,0.093526,0.113897
