K,C,P,T,rf,S,sigmaCall,sigmaPut
1175,376.9,0,0.0821917808219178,0.005,1553.69,0.495762,0.351414
1200,352,0,0.0821917808219178,0.005,1553.69,0.467443,0.326925
1225,327,0,0.0821917808219178,0.005,1553.69,0.434919,0.3155
1250,302.1,0.05,0.0821917808219178,0.005,1553.69,0.406664,0.304103
1275,277.2,0.15,0.0821917808219178,0.005,1553.69,0.378224,0.288541
1300,252.3,0.35,0.0821917808219178,0.005,1553.69,0.349579,0.278913
1310,242.4,0.4,0.0821917808219178,0.005,1553.69,0.339851,0.271946
1320,232.5,0.5,0.0821917808219178,0.005,1553.69,0.329921,0.266167
1325,227.5,0.55,0.0821917808219178,0.005,1553.69,0.323506,0.263763
1330,222.6,0.55,0.0821917808219178,0.005,1553.69,0.319796,0.259727
1340,212.7,0.65,0.0821917808219178,0.005,1553.69,0.309481,0.253996
1350,202.8,0.75,0.0821917808219178,0.005,1553.69,0.298984,0.248647
1360,192.9,0.85,0.0821917808219178,0.005,1553.69,0.288304,0.241471
1370,183.1,1,0.0821917808219178,0.005,1553.69,0.279585,0.235565
1375,178.1,1.05,0.0821917808219178,0.005,1553.69,0.274033,0.232306
1380,173.2,1.15,0.0821917808219178,0.005,1553.69,0.269439,0.229647
1390,163.4,1.35,0.0821917808219178,0.005,1553.69,0.259944,0.222892
1400,153.7,1.55,0.0821917808219178,0.005,1553.69,0.250922,0.216047
1410,143.9,1.85,0.0821917808219178,0.005,1553.69,0.241403,0.211222
1420,134.3,2.15,0.0821917808219178,0.005,1553.69,0.232903,0.203698
1425,129.5,2.35,0.0821917808219178,0.005,1553.69,0.228756,0.201041
1430,124.7,2.55,0.0821917808219178,0.005,1553.69,0.224417,0.19892
1440,115.1,3,0.0821917808219178,0.005,1553.69,0.215192,0.192369
1450,105.7,3.5,0.0821917808219178,0.005,1553.69,0.207589,0.186424
1460,96.4,4.1,0.0821917808219178,0.005,1553.69,0.198413,0.179761
1470,87.2,4.9,0.0821917808219178,0.005,1553.69,0.190781,0.173972
1475,82.6,5.3,0.0821917808219178,0.005,1553.69,0.186487,0.170976
1480,78.2,5.8,0.0821917808219178,0.005,1553.69,0.183223,0.168032
1490,69.3,7,0.0821917808219178,0.005,1553.69,0.17547,0.162106
1500,60.8,8.4,0.0821917808219178,0.005,1553.69,0.168782,0.156238
1510,52.4,10.1,0.0821917808219178,0.005,1553.69,0.161553,0.15039
1520,44.5,12,0.0821917808219178,0.005,1553.69,0.154172,0.143816
1525,40.6,13.2,0.0821917808219178,0.005,1553.69,0.150378,0.140994
1530,37.2,14.4,0.0821917808219178,0.005,1553.69,0.147768,0.137433
1540,30,17.2,0.0821917808219178,0.005,1553.69,0.140277,0.130987
1550,23.5,20.6,0.0821917808219178,0.005,1553.69,0.133284,0.1242
1560,17.7,24.8,0.0821917808219178,0.005,1553.69,0.126477,0.117314
1570,12.7,29.7,0.0821917808219178,0.005,1553.69,0.119878,0.110546
1575,10.5,32.5,0.0821917808219178,0.005,1553.69,0.11634,0.106888
1580,8.6,35.2,0.0821917808219178,0.005,1553.69,0.113312,0.102561
1590,5.4,41.9,0.0821917808219178,0.005,1553.69,0.107571,0.095019
1600,3.1,49.6,0.0821917808219178,0.005,1553.69,0.102342,0.085894
1610,1.85,58.1,0.0821917808219178,0.005,1553.69,0.099605,0.070531
