K,C,P,T,rf,S,sigmaCall,sigmaPut
1425,263.6,0.2,0.0849315068493151,0.005,1692.39,0.201056,0.254703
1440,248.7,0.25,0.0849315068493151,0.005,1692.39,0.18865,0.244761
1450,238.7,0.3,0.0849315068493151,0.005,1692.39,0.180452,0.238948
1460,228.8,0.35,0.0849315068493151,0.005,1692.39,0.196915,0.232707
1470,218.6,0.4,0.0849315068493151,0.005,1692.39,0.179262,0.227477
1475,213.9,0.45,0.0849315068493151,0.005,1692.39,0.196456,0.222668
1480,208.7,0.5,0.0849315068493151,0.005,1692.39,0.18657,0.220427
1490,198.8,0.6,0.0849315068493151,0.005,1692.39,0.187738,0.215348
1500,188.9,0.7,0.0849315068493151,0.005,1692.39,0.186135,0.209596
1505,184.2,0.75,0.0849315068493151,0.005,1692.39,0.190257,0.206502
1510,179,0.8,0.0849315068493151,0.005,1692.39,0.182856,0.203277
1515,174.3,0.85,0.0849315068493151,0.005,1692.39,0.187705,0.200763
1520,169.3,0.95,0.0849315068493151,0.005,1692.39,0.182826,0.198044
1525,164.4,1,0.0849315068493151,0.005,1692.39,0.181889,0.195138
1530,159.5,1.1,0.0849315068493151,0.005,1692.39,0.180499,0.192061
1535,154.4,1.2,0.0849315068493151,0.005,1692.39,0.175471,0.189477
1540,149.7,1.3,0.0849315068493151,0.005,1692.39,0.176625,0.186673
1545,144.8,1.45,0.0849315068493151,0.005,1692.39,0.174238,0.183666
1550,139.7,1.55,0.0849315068493151,0.005,1692.39,0.170318,0.181552
1555,135.1,1.7,0.0849315068493151,0.005,1692.39,0.171037,0.179136
1560,130,1.85,0.0849315068493151,0.005,1692.39,0.158543,0.175977
1565,125.4,2,0.0849315068493151,0.005,1692.39,0.160227,0.173512
1570,120.6,2.2,0.0849315068493151,0.005,1692.39,0.158898,0.170762
1575,115.8,2.4,0.0849315068493151,0.005,1692.39,0.162345,0.168531
1580,111,2.6,0.0849315068493151,0.005,1692.39,0.159791,0.165966
1585,106.3,2.85,0.0849315068493151,0.005,1692.39,0.158389,0.164114
1590,101.3,3.1,0.0849315068493151,0.005,1692.39,0.154483,0.161543
1595,96.9,3.4,0.0849315068493151,0.005,1692.39,0.154226,0.158941
1600,92,3.8,0.0849315068493151,0.005,1692.39,0.147976,0.156561
1605,87.6,4.2,0.0849315068493151,0.005,1692.39,0.147993,0.154326
1610,83.1,4.6,0.0849315068493151,0.005,1692.39,0.146247,0.152172
1615,78.5,5.1,0.0849315068493151,0.005,1692.39,0.14545,0.150045
1620,74.3,5.6,0.0849315068493151,0.005,1692.39,0.142229,0.147464
1625,69.7,6.1,0.0849315068493151,0.005,1692.39,0.139503,0.14487
1630,65.4,6.8,0.0849315068493151,0.005,1692.39,0.137948,0.142613
1635,61.3,7.5,0.0849315068493151,0.005,1692.39,0.137309,0.140595
1640,57.1,8.3,0.0849315068493151,0.005,1692.39,0.13526,0.138032
1645,53,9.1,0.0849315068493151,0.005,1692.39,0.132978,0.135621
1650,49,10.1,0.0849315068493151,0.005,1692.39,0.131083,0.133608
1655,45.1,11.1,0.0849315068493151,0.005,1692.39,0.129166,0.131283
1660,41.3,12.3,0.0849315068493151,0.005,1692.39,0.126883,0.129217
1665,37.7,13.5,0.0849315068493151,0.005,1692.39,0.125072,0.126762
1670,34.2,14.9,0.0849315068493151,0.005,1692.39,0.123083,0.124452
1675,30.7,16.5,0.0849315068493151,0.005,1692.39,0.120879,0.122487
1680,27.5,18.2,0.0849315068493151,0.005,1692.39,0.118946,0.120265
1685,24.5,20.1,0.0849315068493151,0.005,1692.39,0.116961,0.118268
1690,21.6,22.2,0.0849315068493151,0.005,1692.39,0.114618,0.116699
1695,18.9,24.4,0.0849315068493151,0.005,1692.39,0.112387,0.114737
1700,16.4,26.8,0.0849315068493151,0.005,1692.39,0.110483,0.112866
1705,14.1,29.5,0.0849315068493151,0.005,1692.39,0.108885,0.111322
1710,12,32.3,0.0849315068493151,0.005,1692.39,0.107041,0.10956
1715,10.1,35.4,0.0849315068493151,0.005,1692.39,0.105489,0.108122
1720,8.4,38.7,0.0849315068493151,0.005,1692.39,0.103971,0.107056
1725,7,42.1,0.0849315068493151,0.005,1692.39,0.102841,0.105813
1730,5.7,45.8,0.0849315068493151,0.005,1692.39,0.101526,0.10509
1735,4.6,49.7,0.0849315068493151,0.005,1692.39,0.100431,0.104328
1740,3.7,53.8,0.0849315068493151,0.005,1692.39,0.099716,0.104837
1745,3,57.9,0.0849315068493151,0.005,1692.39,0.099633,0.103481
1750,2.4,62.3,0.0849315068493151,0.005,1692.39,0.09948,0.103787
1755,1.95,66.8,0.0849315068493151,0.005,1692.39,0.099683,0.104233
1760,1.55,71,0.0849315068493151,0.005,1692.39,0.099509,0.102413
1770,0.95,80.5,0.0849315068493151,0.005,1692.39,0.100358,0.10457
1775,0.7,85.3,0.0849315068493151,0.005,1692.39,0.100032,0.10591
1780,0.6,90.1,0.0849315068493151,0.005,1692.39,0.101022,0.109704
1785,0.4,95,0.0849315068493151,0.005,1692.39,0.101262,0.110103
1790,0.3,99.9,0.0849315068493151,0.005,1692.39,0.10225,0.112217
1795,0.25,104.8,0.0849315068493151,0.005,1692.39,0.104522,0.113975
1800,0.2,109.8,0.0849315068493151,0.005,1692.39,0.105416,0.116836
1810,0.1,119.7,0.0849315068493151,0.005,1692.39,0.1094,0.12681
1820,0.05,129.6,0.0849315068493151,0.005,1692.39,0.112057,0.131937
1825,0.05,134.6,0.0849315068493151,0.005,1692.39,0.11564,0.136016
1830,0.05,139.5,0.0849315068493151,0.005,1692.39,0.119199,0.136302
1850,0.05,159.5,0.0849315068493151,0.005,1692.39,0.13106,0.151941
1875,0.05,184.4,0.0849315068493151,0.005,1692.39,0.145284,0.165981
1900,0.05,209.3,0.0849315068493151,0.005,1692.39,0.150021,0.17786
