K,C,P,T,rf,S,sigmaCall,sigmaPut
1585,118.5,1.7,0.0876712328767123,0.005,1707.14,0.100341,0.158339
1590,113.7,1.85,0.0876712328767123,0.005,1707.14,0.110929,0.15546
1595,108.9,2.05,0.0876712328767123,0.005,1707.14,0.115128,0.153136
1600,104.1,2.3,0.0876712328767123,0.005,1707.14,0.118334,0.151225
1605,99.4,2.55,0.0876712328767123,0.005,1707.14,0.119665,0.148928
1610,94.7,2.85,0.0876712328767123,0.005,1707.14,0.120771,0.146916
1615,90.2,3.1,0.0876712328767123,0.005,1707.14,0.120772,0.144211
1620,85.4,3.5,0.0876712328767123,0.005,1707.14,0.119947,0.142008
1625,80.9,3.9,0.0876712328767123,0.005,1707.14,0.120445,0.140426
1630,76.4,4.3,0.0876712328767123,0.005,1707.14,0.120589,0.137867
1635,71.8,4.8,0.0876712328767123,0.005,1707.14,0.119352,0.135809
1640,67.5,5.4,0.0876712328767123,0.005,1707.14,0.118935,0.134116
1645,63.1,6,0.0876712328767123,0.005,1707.14,0.117749,0.132279
1650,58.8,6.7,0.0876712328767123,0.005,1707.14,0.116711,0.129902
1655,54.6,7.4,0.0876712328767123,0.005,1707.14,0.115721,0.127722
1660,50.5,8.3,0.0876712328767123,0.005,1707.14,0.114355,0.125989
1665,46.4,9.3,0.0876712328767123,0.005,1707.14,0.112618,0.123951
1670,42.5,10.3,0.0876712328767123,0.005,1707.14,0.111749,0.121898
1675,38.9,11.6,0.0876712328767123,0.005,1707.14,0.110372,0.120353
1680,35.2,12.8,0.0876712328767123,0.005,1707.14,0.1085,0.118093
1685,31.7,14.2,0.0876712328767123,0.005,1707.14,0.107212,0.11621
1690,28.3,15.8,0.0876712328767123,0.005,1707.14,0.105339,0.114354
1695,25.1,17.5,0.0876712328767123,0.005,1707.14,0.103897,0.112213
1700,22,19.5,0.0876712328767123,0.005,1707.14,0.102044,0.110508
1705,19.3,21.5,0.0876712328767123,0.005,1707.14,0.100497,0.109177
1710,16.6,23.8,0.0876712328767123,0.005,1707.14,0.0987,0.10717
1715,14.1,26.4,0.0876712328767123,0.005,1707.14,0.09686,0.105974
1720,11.9,29.1,0.0876712328767123,0.005,1707.14,0.095467,0.105083
1725,9.9,32,0.0876712328767123,0.005,1707.14,0.093997,0.103707
1730,8.2,35.1,0.0876712328767123,0.005,1707.14,0.092731,0.102645
1735,6.7,38.7,0.0876712328767123,0.005,1707.14,0.091732,0.102562
1740,5.4,42.3,0.0876712328767123,0.005,1707.14,0.090775,0.102407
1745,4.3,46.2,0.0876712328767123,0.005,1707.14,0.089951,0.102577
1750,3.4,50.2,0.0876712328767123,0.005,1707.14,0.089412,0.102857
1755,2.75,54.4,0.0876712328767123,0.005,1707.14,0.089635,0.103768
1760,2.2,58.7,0.0876712328767123,0.005,1707.14,0.089501,0.104711
1765,1.7,63.2,0.0876712328767123,0.005,1707.14,0.089324,0.106732
1770,1.35,67.8,0.0876712328767123,0.005,1707.14,0.089981,0.108688
1775,1.1,72.5,0.0876712328767123,0.005,1707.14,0.090864,0.111189
1780,0.85,77.3,0.0876712328767123,0.005,1707.14,0.091324,0.114431
1785,0.7,82.1,0.0876712328767123,0.005,1707.14,0.092939,0.117389
1790,0.6,87,0.0876712328767123,0.005,1707.14,0.095167,0.121352
1795,0.55,91.9,0.0876712328767123,0.005,1707.14,0.097664,0.125159
1800,0.45,96.8,0.0876712328767123,0.005,1707.14,0.099147,0.12881
1805,0.4,101.5,0.0876712328767123,0.005,1707.14,0.101744,0.130803
1810,0.35,106.5,0.0876712328767123,0.005,1707.14,0.104117,0.135644
1820,0.25,116.4,0.0876712328767123,0.005,1707.14,0.109133,0.143535
1825,0.2,121.4,0.0876712328767123,0.005,1707.14,0.110775,0.147345
1830,0.2,126.3,0.0876712328767123,0.005,1707.14,0.113324,0.151066
1840,0.15,136.3,0.0876712328767123,0.005,1707.14,0.117957,0.160141
1850,0.1,146.2,0.0876712328767123,0.005,1707.14,0.123537,0.167107
1875,0,171.2,0.0876712328767123,0.005,1707.14,0.132369,0.187614
1900,0,196.1,0.0876712328767123,0.005,1707.14,0.132387,0.207234
1925,0,221.1,0.0876712328767123,0.005,1707.14,0.146641,0.227358
