K,C,P,T,rf,S,sigmaCall,sigmaPut
1410,269.2,0.3,0.0794520547945206,0.005,1683.42,0.26155,0.27107
1420,258.8,0.35,0.0794520547945206,0.005,1683.42,0.219781,0.265639
1425,253.8,0.4,0.0794520547945206,0.005,1683.42,0.226536,0.264606
1430,248.9,0.45,0.0794520547945206,0.005,1683.42,0.230218,0.263204
1440,239.4,0.5,0.0794520547945206,0.005,1683.42,0.249907,0.256471
1450,229,0.55,0.0794520547945206,0.005,1683.42,0.228351,0.250804
1460,220.9,0.65,0.0794520547945206,0.005,1683.42,0.239209,0.244581
1465,215.9,0.7,0.0794520547945206,0.005,1683.42,0.23414,0.241882
1470,211,0.75,0.0794520547945206,0.005,1683.42,0.234192,0.239012
1475,206,0.8,0.0794520547945206,0.005,1683.42,0.229052,0.235986
1480,201.1,0.85,0.0794520547945206,0.005,1683.42,0.228442,0.232816
1485,196.2,0.9,0.0794520547945206,0.005,1683.42,0.227352,0.229512
1490,191.2,0.95,0.0794520547945206,0.005,1683.42,0.224001,0.226989
1495,186.3,1,0.0794520547945206,0.005,1683.42,0.220527,0.223401
1500,181.4,1.1,0.0794520547945206,0.005,1683.42,0.218631,0.221327
1505,176.5,1.2,0.0794520547945206,0.005,1683.42,0.216436,0.218976
1510,171.6,1.25,0.0794520547945206,0.005,1683.42,0.213975,0.21567
1515,166.7,1.4,0.0794520547945206,0.005,1683.42,0.211273,0.213556
1520,161.8,1.5,0.0794520547945206,0.005,1683.42,0.208354,0.210528
1525,156.9,1.6,0.0794520547945206,0.005,1683.42,0.205236,0.207904
1530,152,1.75,0.0794520547945206,0.005,1683.42,0.203084,0.205039
1535,147.2,1.9,0.0794520547945206,0.005,1683.42,0.200629,0.202478
1540,142.3,2.05,0.0794520547945206,0.005,1683.42,0.197901,0.199656
1545,137.5,2.25,0.0794520547945206,0.005,1683.42,0.194922,0.197519
1550,132.7,2.4,0.0794520547945206,0.005,1683.42,0.192608,0.195055
1555,127.9,2.65,0.0794520547945206,0.005,1683.42,0.189978,0.192293
1560,123.1,2.85,0.0794520547945206,0.005,1683.42,0.187847,0.189643
1565,118.4,3.1,0.0794520547945206,0.005,1683.42,0.18536,0.18742
1570,113.7,3.3,0.0794520547945206,0.005,1683.42,0.18324,0.183821
1575,109,3.7,0.0794520547945206,0.005,1683.42,0.180743,0.18258
1580,104.3,4,0.0794520547945206,0.005,1683.42,0.177901,0.179646
1585,99.7,4.4,0.0794520547945206,0.005,1683.42,0.175893,0.176971
1590,95.1,4.8,0.0794520547945206,0.005,1683.42,0.17346,0.174485
1595,90.5,5.1,0.0794520547945206,0.005,1683.42,0.170637,0.171614
1600,86,5.6,0.0794520547945206,0.005,1683.42,0.168418,0.169347
1605,81.6,6.1,0.0794520547945206,0.005,1683.42,0.166214,0.166644
1610,77.2,6.7,0.0794520547945206,0.005,1683.42,0.163984,0.164397
1615,72.8,7.3,0.0794520547945206,0.005,1683.42,0.16128,0.161678
1620,68.5,8,0.0794520547945206,0.005,1683.42,0.158913,0.159297
1625,64.3,8.8,0.0794520547945206,0.005,1683.42,0.15642,0.157162
1630,60.1,9.6,0.0794520547945206,0.005,1683.42,0.154132,0.154491
1635,56,10.5,0.0794520547945206,0.005,1683.42,0.151638,0.152325
1640,52.1,11.5,0.0794520547945206,0.005,1683.42,0.149243,0.149907
1645,48.2,12.6,0.0794520547945206,0.005,1683.42,0.14689,0.147534
