K,C,P,T,rf,S,sigmaCall,sigmaPut
1440,344.7,0.35,0.0657534246575342,0.005,1787.87,0.273088,0.360932
1450,334.8,0.4,0.0657534246575342,0.005,1787.87,0.290727,0.355508
1460,324.8,0.45,0.0657534246575342,0.005,1787.87,0.281542,0.347363
1465,319.8,0.45,0.0657534246575342,0.005,1787.87,0.276972,0.344311
1470,314.8,0.45,0.0657534246575342,0.005,1787.87,0.272416,0.339076
1475,309.9,0.5,0.0657534246575342,0.005,1787.87,0.292441,0.335898
1480,304.9,0.5,0.0657534246575342,0.005,1787.87,0.287668,0.332617
1485,299.9,0.5,0.0657534246575342,0.005,1787.87,0.282907,0.327362
1490,294.9,0.5,0.0657534246575342,0.005,1787.87,0.278158,0.322116
1495,289.9,0.55,0.0657534246575342,0.005,1787.87,0.273421,0.32049
1500,284.9,0.55,0.0657534246575342,0.005,1787.87,0.276542,0.315216
1505,280,0.6,0.0657534246575342,0.005,1787.87,0.271732,0.311637
1510,275,0.6,0.0657534246575342,0.005,1787.87,0.273414,0.30798
1515,270,0.6,0.0657534246575342,0.005,1787.87,0.268541,0.302687
1520,265,0.65,0.0657534246575342,0.005,1787.87,0.263679,0.300446
1525,260.1,0.65,0.0657534246575342,0.005,1787.87,0.26428,0.295126
1530,255.1,0.7,0.0657534246575342,0.005,1787.87,0.264177,0.292642
1535,250.1,0.7,0.0657534246575342,0.005,1787.87,0.259198,0.287296
1540,245.1,0.75,0.0657534246575342,0.005,1787.87,0.25423,0.284591
1545,240.2,0.75,0.0657534246575342,0.005,1787.87,0.253463,0.279219
1550,235.2,0.8,0.0657534246575342,0.005,1787.87,0.252253,0.276313
1555,230.2,0.8,0.0657534246575342,0.005,1787.87,0.247189,0.270915
1560,225.2,0.85,0.0657534246575342,0.005,1787.87,0.242132,0.267822
1565,220.3,0.9,0.0657534246575342,0.005,1787.87,0.243622,0.264586
1570,215.3,0.9,0.0657534246575342,0.005,1787.87,0.238473,0.260183
1575,210.3,0.95,0.0657534246575342,0.005,1787.87,0.233331,0.255733
1580,205.4,1,0.0657534246575342,0.005,1787.87,0.233725,0.252211
1585,200.4,1.05,0.0657534246575342,0.005,1787.87,0.228499,0.248572
1590,195.5,1.05,0.0657534246575342,0.005,1787.87,0.228123,0.243933
1595,190.5,1.1,0.0657534246575342,0.005,1787.87,0.22282,0.239253
1600,185.6,1.15,0.0657534246575342,0.005,1787.87,0.221821,0.23537
1605,180.6,1.2,0.0657534246575342,0.005,1787.87,0.216445,0.231388
1610,175.7,1.25,0.0657534246575342,0.005,1787.87,0.214925,0.22731
1615,170.7,1.3,0.0657534246575342,0.005,1787.87,0.209478,0.22314
1620,165.8,1.35,0.0657534246575342,0.005,1787.87,0.207512,0.218881
1625,160.8,1.45,0.0657534246575342,0.005,1787.87,0.201995,0.215884
1630,155.9,1.5,0.0657534246575342,0.005,1787.87,0.199635,0.211405
1635,151,1.55,0.0657534246575342,0.005,1787.87,0.19699,0.206846
1640,146,1.65,0.0657534246575342,0.005,1787.87,0.191337,0.203392
1645,141.1,1.75,0.0657534246575342,0.005,1787.87,0.18837,0.199198
1650,136.2,1.8,0.0657534246575342,0.005,1787.87,0.185171,0.194886
1655,131.3,1.9,0.0657534246575342,0.005,1787.87,0.181758,0.190972
1660,126.4,2,0.0657534246575342,0.005,1787.87,0.178145,0.1869
1665,121.5,2.1,0.0657534246575342,0.005,1787.87,0.174345,0.182676
1670,116.6,2.25,0.0657534246575342,0.005,1787.87,0.170368,0.178749
1675,111.8,2.4,0.0657534246575342,0.005,1787.87,0.168074,0.175056
1680,106.9,2.55,0.0657534246575342,0.005,1787.87,0.163675,0.171145
1685,102.1,2.7,0.0657534246575342,0.005,1787.87,0.160764,0.1674
1690,97.3,2.9,0.0657534246575342,0.005,1787.87,0.157523,0.164122
1695,92.5,3.1,0.0657534246575342,0.005,1787.87,0.153976,0.160207
1700,87.8,3.4,0.0657534246575342,0.005,1787.87,0.149467,0.156669
1705,83.1,3.7,0.0657534246575342,0.005,1787.87,0.14667,0.153413
1710,78.4,4,0.0657534246575342,0.005,1787.87,0.144045,0.150349
1715,73.8,4.3,0.0657534246575342,0.005,1787.87,0.140958,0.146358
1720,69.2,4.7,0.0657534246575342,0.005,1787.87,0.137959,0.143521
1725,64.7,5.2,0.0657534246575342,0.005,1787.87,0.135456,0.140203
1730,60.2,5.7,0.0657534246575342,0.005,1787.87,0.1324,0.137304
1735,55.8,6.4,0.0657534246575342,0.005,1787.87,0.130089,0.134693
1740,51.5,7.1,0.0657534246575342,0.005,1787.87,0.127141,0.131874
1745,47.3,7.8,0.0657534246575342,0.005,1787.87,0.125081,0.128816
1750,43.2,8.7,0.0657534246575342,0.005,1787.87,0.122987,0.126178
1755,39.2,9.7,0.0657534246575342,0.005,1787.87,0.119123,0.123497
1760,35.4,10.8,0.0657534246575342,0.005,1787.87,0.116201,0.121021
1765,31.9,12.1,0.0657534246575342,0.005,1787.87,0.114321,0.118342
1770,28.4,13.5,0.0657534246575342,0.005,1787.87,0.112397,0.115993
1775,25,15.1,0.0657534246575342,0.005,1787.87,0.109784,0.113578
1780,21.8,16.9,0.0657534246575342,0.005,1787.87,0.107293,0.111305
1785,18.8,18.9,0.0657534246575342,0.005,1787.87,0.105392,0.109653
1790,16.4,20.9,0.0657534246575342,0.005,1787.87,0.103722,0.106875
1795,13.7,23.3,0.0657534246575342,0.005,1787.87,0.101382,0.104584
1800,11.5,26,0.0657534246575342,0.005,1787.87,0.099743,0.104203
1805,9.4,28.9,0.0657534246575342,0.005,1787.87,0.097928,0.102578
1810,7.7,31.6,0.0657534246575342,0.005,1787.87,0.096551,0.099867
1815,6.3,35.3,0.0657534246575342,0.005,1787.87,0.09538,0.099628
1820,5,39,0.0657534246575342,0.005,1787.87,0.094153,0.098786
1825,4,43,0.0657534246575342,0.005,1787.87,0.0938,0.098899
1830,3.1,47.1,0.0657534246575342,0.005,1787.87,0.092885,0.0986
1835,2.5,51.2,0.0657534246575342,0.005,1787.87,0.093254,0.097887
1840,1.95,55.9,0.0657534246575342,0.005,1787.87,0.093214,0.100187
1845,1.55,60.1,0.0657534246575342,0.005,1787.87,0.093868,0.098565
1850,1.25,64.8,0.0657534246575342,0.005,1787.87,0.094556,0.100303
1855,1,69.5,0.0657534246575342,0.005,1787.87,0.095522,0.101249
1860,0.8,74.3,0.0657534246575342,0.005,1787.87,0.097128,0.103123
1865,0.65,79.1,0.0657534246575342,0.005,1787.87,0.098598,0.104326
1870,0.55,83.9,0.0657534246575342,0.005,1787.87,0.100753,0.104683
1875,0.45,88.8,0.0657534246575342,0.005,1787.87,0.102388,0.106857
1880,0.4,93.9,0.0657534246575342,0.005,1787.87,0.104327,0.113061
1890,0.3,103.6,0.0657534246575342,0.005,1787.87,0.110104,0.116021
1900,0.3,113.6,0.0657534246575342,0.005,1787.87,0.117498,0.12303
1910,0.2,123.5,0.0657534246575342,0.005,1787.87,0.120119,0.12956
1925,0.15,138.5,0.0657534246575342,0.005,1787.87,0.128306,0.139737
1950,0.05,163.5,0.0657534246575342,0.005,1787.87,0.139343,0.160154
