K,C,P,T,rf,S,sigmaCall,sigmaPut
1400,243.4,0.4,0.0684931506849315,0.005,1646.06,0.246253,0.279754
1410,233.4,0.45,0.0684931506849315,0.005,1646.06,0.236253,0.274338
1420,223.5,0.55,0.0684931506849315,0.005,1646.06,0.239256,0.268145
1425,218.6,0.55,0.0684931506849315,0.005,1646.06,0.261911,0.264064
1430,213.6,0.6,0.0684931506849315,0.005,1646.06,0.25631,0.262685
1440,203.7,0.75,0.0684931506849315,0.005,1646.06,0.250703,0.256398
1450,193.9,0.85,0.0684931506849315,0.005,1646.06,0.236735,0.249424
1460,184,1,0.0684931506849315,0.005,1646.06,0.23046,0.243802
1470,174.2,1.2,0.0684931506849315,0.005,1646.06,0.227541,0.238962
1475,169.3,1.25,0.0684931506849315,0.005,1646.06,0.225446,0.235321
1480,164.4,1.35,0.0684931506849315,0.005,1646.06,0.223002,0.232998
1485,159.5,1.45,0.0684931506849315,0.005,1646.06,0.22025,0.229659
1490,154.6,1.6,0.0684931506849315,0.005,1646.06,0.218692,0.227412
1495,149.8,1.75,0.0684931506849315,0.005,1646.06,0.216685,0.224209
1500,144.9,1.95,0.0684931506849315,0.005,1646.06,0.214289,0.221339
1505,140.1,2.1,0.0684931506849315,0.005,1646.06,0.211548,0.218179
1510,135.3,2.25,0.0684931506849315,0.005,1646.06,0.209586,0.215265
1515,130.5,2.45,0.0684931506849315,0.005,1646.06,0.207203,0.212526
1520,125.7,2.65,0.0684931506849315,0.005,1646.06,0.204445,0.209455
1525,120.9,2.85,0.0684931506849315,0.005,1646.06,0.201348,0.206081
1530,116.2,3.1,0.0684931506849315,0.005,1646.06,0.199604,0.203622
1535,111.4,3.4,0.0684931506849315,0.005,1646.06,0.196596,0.201139
1540,106.7,3.6,0.0684931506849315,0.005,1646.06,0.193973,0.197546
1545,102.1,4,0.0684931506849315,0.005,1646.06,0.191629,0.194989
1550,97.4,4.3,0.0684931506849315,0.005,1646.06,0.188835,0.192008
1555,92.8,4.7,0.0684931506849315,0.005,1646.06,0.186232,0.189226
1560,88.3,5.1,0.0684931506849315,0.005,1646.06,0.183747,0.186016
1565,83.8,5.6,0.0684931506849315,0.005,1646.06,0.181317,0.183463
1570,79.3,6.1,0.0684931506849315,0.005,1646.06,0.178386,0.180423
1575,75.1,6.7,0.0684931506849315,0.005,1646.06,0.176894,0.177874
1580,70.5,7.4,0.0684931506849315,0.005,1646.06,0.173413,0.175697
1585,66.2,8.1,0.0684931506849315,0.005,1646.06,0.170764,0.172939
1590,62.2,8.9,0.0684931506849315,0.005,1646.06,0.168778,0.170039
1595,58,9.7,0.0684931506849315,0.005,1646.06,0.166148,0.167356
1600,53.9,10.6,0.0684931506849315,0.005,1646.06,0.163279,0.16444
1605,50.1,11.6,0.0684931506849315,0.005,1646.06,0.161217,0.161623
1610,46,12.7,0.0684931506849315,0.005,1646.06,0.157759,0.158498
1615,42.4,13.9,0.0684931506849315,0.005,1646.06,0.155648,0.156034
1620,38.7,15.2,0.0684931506849315,0.005,1646.06,0.152771,0.153149
1625,34.9,16.6,0.0684931506849315,0.005,1646.06,0.148824,0.150448
1630,31.6,18.1,0.0684931506849315,0.005,1646.06,0.146267,0.147247
1635,28.3,19.8,0.0684931506849315,0.005,1646.06,0.14345,0.144418
1640,25.2,21.6,0.0684931506849315,0.005,1646.06,0.140623,0.141584
1645,22.2,23.6,0.0684931506849315,0.005,1646.06,0.137726,0.138391
1650,19.7,25.4,0.0684931506849315,0.005,1646.06,0.135298,0.135073
1655,17.1,27.8,0.0684931506849315,0.005,1646.06,0.132392,0.13247
1660,14.6,30.3,0.0684931506849315,0.005,1646.06,0.129552,0.129636
1665,12.4,32.9,0.0684931506849315,0.005,1646.06,0.126738,0.126509
1670,10.4,36,0.0684931506849315,0.005,1646.06,0.123913,0.124344
1675,8.6,39.1,0.0684931506849315,0.005,1646.06,0.121403,0.121511
1680,7,42.5,0.0684931506849315,0.005,1646.06,0.118889,0.11901
1685,5.6,46.1,0.0684931506849315,0.005,1646.06,0.116392,0.116941
1690,4.4,49.9,0.0684931506849315,0.005,1646.06,0.113968,0.114582
1695,3.5,54,0.0684931506849315,0.005,1646.06,0.112246,0.11345
1700,2.65,58.1,0.0684931506849315,0.005,1646.06,0.110191,0.111286
1705,2,62.5,0.0684931506849315,0.005,1646.06,0.108512,0.110464
1710,1.5,66.9,0.0684931506849315,0.005,1646.06,0.107258,0.107976
1715,1.1,71.5,0.0684931506849315,0.005,1646.06,0.106009,0.106881
1720,0.8,76.2,0.0684931506849315,0.005,1646.06,0.105109,0.106177
1725,0.55,81,0.0684931506849315,0.005,1646.06,0.104469,0.106482
1730,0.4,85.8,0.0684931506849315,0.005,1646.06,0.103793,0.105449
1735,0.25,90.7,0.0684931506849315,0.005,1646.06,0.102326,0.106596
1740,0.2,95.6,0.0684931506849315,0.005,1646.06,0.104324,0.106827
1745,0.1,100.6,0.0684931506849315,0.005,1646.06,0.104087,0.111411
