K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,551.9,0,0.0849315068493151,0.005,1833.32,0.602098,0.450706
1300,526.9,0.05,0.0849315068493151,0.005,1833.32,0.568352,0.440759
1325,502,0.05,0.0849315068493151,0.005,1833.32,0.542779,0.428051
1350,477,0.1,0.0849315068493151,0.005,1833.32,0.515071,0.396095
1370,457.1,0.2,0.0849315068493151,0.005,1833.32,0.497639,0.405444
1375,452.1,0.2,0.0849315068493151,0.005,1833.32,0.49217,0.400846
1380,447.1,0.2,0.0849315068493151,0.005,1833.32,0.49093,0.396261
1390,437.1,0.25,0.0849315068493151,0.005,1833.32,0.475852,0.392835
1400,427.1,0.25,0.0849315068493151,0.005,1833.32,0.471101,0.383642
1410,417.2,0.3,0.0849315068493151,0.005,1833.32,0.462162,0.379543
1420,407.2,0.3,0.0849315068493151,0.005,1833.32,0.447525,0.370345
1425,402.2,0.35,0.0849315068493151,0.005,1833.32,0.445926,0.370309
1430,397.2,0.35,0.0849315068493151,0.005,1833.32,0.44054,0.365692
1440,387.2,0.4,0.0849315068493151,0.005,1833.32,0.426144,0.360618
1450,377.3,0.4,0.0849315068493151,0.005,1833.32,0.41912,0.351376
1455,372.3,0.45,0.0849315068493151,0.005,1833.32,0.413795,0.350535
1460,367.3,0.45,0.0849315068493151,0.005,1833.32,0.408483,0.3459
1465,362.3,0.45,0.0849315068493151,0.005,1833.32,0.403181,0.341277
1470,357.3,0.5,0.0849315068493151,0.005,1833.32,0.397891,0.340111
1475,352.4,0.5,0.0849315068493151,0.005,1833.32,0.39914,0.33547
1480,347.4,0.5,0.0849315068493151,0.005,1833.32,0.390623,0.330838
1485,342.4,0.55,0.0849315068493151,0.005,1833.32,0.37168,0.329388
1490,337.4,0.55,0.0849315068493151,0.005,1833.32,0.380051,0.32474
1495,332.4,0.55,0.0849315068493151,0.005,1833.32,0.379378,0.320101
1500,327.5,0.6,0.0849315068493151,0.005,1833.32,0.371057,0.31695
1505,322.5,0.6,0.0849315068493151,0.005,1833.32,0.370229,0.313742
1510,317.5,0.6,0.0849315068493151,0.005,1833.32,0.364923,0.309096
1515,312.5,0.6,0.0849315068493151,0.005,1833.32,0.361035,0.305825
1520,307.6,0.65,0.0849315068493151,0.005,1833.32,0.35981,0.302501
1525,302.6,0.7,0.0849315068493151,0.005,1833.32,0.349058,0.299128
1530,297.6,0.7,0.0849315068493151,0.005,1833.32,0.343787,0.295708
1535,292.6,0.7,0.0849315068493151,0.005,1833.32,0.342517,0.291039
1540,287.7,0.75,0.0849315068493151,0.005,1833.32,0.335916,0.288731
1545,282.7,0.75,0.0849315068493151,0.005,1833.32,0.330636,0.285178
1550,277.7,0.8,0.0849315068493151,0.005,1833.32,0.329128,0.282664
1555,272.7,0.8,0.0849315068493151,0.005,1833.32,0.321354,0.279
1560,267.8,0.85,0.0849315068493151,0.005,1833.32,0.320894,0.275298
1565,262.8,0.9,0.0849315068493151,0.005,1833.32,0.317867,0.272537
1570,257.8,0.95,0.0849315068493151,0.005,1833.32,0.310247,0.269674
1575,252.9,0.95,0.0849315068493151,0.005,1833.32,0.307175,0.266716
1580,247.9,1,0.0849315068493151,0.005,1833.32,0.299622,0.262802
1585,242.9,1.05,0.0849315068493151,0.005,1833.32,0.299699,0.255382
1590,238,1.05,0.0849315068493151,0.005,1833.32,0.291173,0.255705
1595,233,1.1,0.0849315068493151,0.005,1833.32,0.290986,0.25247
1600,228,1.1,0.0849315068493151,0.005,1833.32,0.272955,0.248398
1605,223.1,1.15,0.0849315068493151,0.005,1833.32,0.280207,0.245039
1610,221.6,1.2,0.0849315068493151,0.005,1833.32,0.28045,0.241608
1615,216.9,1.25,0.0849315068493151,0.005,1833.32,0.275886,0.238108
1620,211.9,1.3,0.0849315068493151,0.005,1833.32,0.270413,0.234541
1625,207,1.35,0.0849315068493151,0.005,1833.32,0.266665,0.230909
1630,202,1.5,0.0849315068493151,0.005,1833.32,0.262841,0.229053
1635,196.8,1.45,0.0849315068493151,0.005,1833.32,0.255668,0.224057
1640,192.1,1.5,0.0849315068493151,0.005,1833.32,0.252598,0.220797
1645,187.2,1.6,0.0849315068493151,0.005,1833.32,0.2494,0.217439
1650,182.1,1.7,0.0849315068493151,0.005,1833.32,0.243059,0.214515
1655,177.1,1.75,0.0849315068493151,0.005,1833.32,0.239728,0.210446
1660,172.4,1.9,0.0849315068493151,0.005,1833.32,0.236278,0.207792
1665,167.2,1.95,0.0849315068493151,0.005,1833.32,0.229923,0.204044
1670,162.5,2.05,0.0849315068493151,0.005,1833.32,0.227022,0.201112
1675,157.6,2.15,0.0849315068493151,0.005,1833.32,0.221323,0.197603
1680,152.7,2.2,0.0849315068493151,0.005,1833.32,0.216917,0.19316
1685,147.8,2.4,0.0849315068493151,0.005,1833.32,0.213695,0.190269
1690,142.9,2.45,0.0849315068493151,0.005,1833.32,0.21032,0.187207
1695,138,2.55,0.0849315068493151,0.005,1833.32,0.204466,0.18253
1700,133.2,2.7,0.0849315068493151,0.005,1833.32,0.200888,0.178868
1705,128.3,2.9,0.0849315068493151,0.005,1833.32,0.197712,0.176092
1710,123.5,2.95,0.0849315068493151,0.005,1833.32,0.192245,0.171504
1715,118.5,3.1,0.0849315068493151,0.005,1833.32,0.187252,0.168092
1720,113.5,3.3,0.0849315068493151,0.005,1833.32,0.182187,0.16481
1725,108.7,3.5,0.0849315068493151,0.005,1833.32,0.178022,0.160209
1730,104.3,3.8,0.0849315068493151,0.005,1833.32,0.176503,0.159296
1735,99.6,4,0.0849315068493151,0.005,1833.32,0.169729,0.154897
1740,95,4.3,0.0849315068493151,0.005,1833.32,0.166005,0.152318
1745,90.3,4.5,0.0849315068493151,0.005,1833.32,0.162079,0.148521
1750,85.7,4.8,0.0849315068493151,0.005,1833.32,0.158355,0.145403
1755,81,5.2,0.0849315068493151,0.005,1833.32,0.154403,0.141591
1760,76.5,5.8,0.0849315068493151,0.005,1833.32,0.150225,0.139542
1765,71.9,6.2,0.0849315068493151,0.005,1833.32,0.145106,0.135945
1770,67.5,6.5,0.0849315068493151,0.005,1833.32,0.141875,0.132782
1775,63.1,7.1,0.0849315068493151,0.005,1833.32,0.138634,0.129957
1780,58.7,7.9,0.0849315068493151,0.005,1833.32,0.135662,0.127054
1785,54.5,8.3,0.0849315068493151,0.005,1833.32,0.131071,0.123105
1790,50.3,9.2,0.0849315068493151,0.005,1833.32,0.128793,0.120886
1795,46.2,10,0.0849315068493151,0.005,1833.32,0.124878,0.117555
1800,42.3,10.9,0.0849315068493151,0.005,1833.32,0.122699,0.114565
1805,38.4,12,0.0849315068493151,0.005,1833.32,0.119675,0.11182
1810,34.7,13.2,0.0849315068493151,0.005,1833.32,0.11583,0.109235
1815,31.1,14.6,0.0849315068493151,0.005,1833.32,0.113152,0.106731
1820,27.7,16,0.0849315068493151,0.005,1833.32,0.110283,0.104241
1825,24.5,17.7,0.0849315068493151,0.005,1833.32,0.108132,0.101699
1830,21.4,19.5,0.0849315068493151,0.005,1833.32,0.104947,0.099277
1835,18.6,21.7,0.0849315068493151,0.005,1833.32,0.102826,0.097389
1840,16,23.9,0.0849315068493151,0.005,1833.32,0.10076,0.094779
1845,13.6,26.4,0.0849315068493151,0.005,1833.32,0.098954,0.092595
1850,11.4,29.1,0.0849315068493151,0.005,1833.32,0.097396,0.090564
1855,9.4,31.8,0.0849315068493151,0.005,1833.32,0.095036,0.08759
1860,7.7,35.3,0.0849315068493151,0.005,1833.32,0.093139,0.086658
1865,6.3,38.4,0.0849315068493151,0.005,1833.32,0.092102,0.083847
1870,5.1,42,0.0849315068493151,0.005,1833.32,0.090858,0.081416
1875,4,45.9,0.0849315068493151,0.005,1833.32,0.090135,0.07958
1880,3.3,49.7,0.0849315068493151,0.005,1833.32,0.090197,0.076357
1885,2.6,53.9,0.0849315068493151,0.005,1833.32,0.088749,0.072758
1890,2.1,58.3,0.0849315068493151,0.005,1833.32,0.08991,0.069627
1895,1.7,62.3,0.0849315068493151,0.005,1833.32,0.090308,0.053605
