K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,450.9,0,0.0986301369863014,0.005,1733.15,0.362663,0.369474
1300,426,0.05,0.0986301369863014,0.005,1733.15,0.350192,0.356353
1325,401,0.15,0.0986301369863014,0.005,1733.15,0.335931,0.344735
1350,376.1,0.2,0.0986301369863014,0.005,1733.15,0.320415,0.330911
1375,351.2,0.3,0.0986301369863014,0.005,1733.15,0.308888,0.315557
1390,336.2,0.35,0.0986301369863014,0.005,1733.15,0.299969,0.306155
1400,326.2,0.35,0.0986301369863014,0.005,1733.15,0.291081,0.299063
1410,316.3,0.35,0.0986301369863014,0.005,1733.15,0.286103,0.290165
1430,296.4,0.45,0.0986301369863014,0.005,1733.15,0.275051,0.28015
1435,291.4,0.5,0.0986301369863014,0.005,1733.15,0.270566,0.277052
1440,286.4,0.55,0.0986301369863014,0.005,1733.15,0.269071,0.2765
1445,281.4,0.55,0.0986301369863014,0.005,1733.15,0.264569,0.273196
1450,276.5,0.6,0.0986301369863014,0.005,1733.15,0.262836,0.269842
1455,271.5,0.6,0.0986301369863014,0.005,1733.15,0.260913,0.267584
1460,266.5,0.65,0.0986301369863014,0.005,1733.15,0.25637,0.265188
1465,261.6,0.7,0.0986301369863014,0.005,1733.15,0.254253,0.262667
1470,256.6,0.75,0.0986301369863014,0.005,1733.15,0.251982,0.260028
1475,251.6,0.8,0.0986301369863014,0.005,1733.15,0.247402,0.257281
1480,246.7,0.85,0.0986301369863014,0.005,1733.15,0.24497,0.253525
1485,241.7,0.9,0.0986301369863014,0.005,1733.15,0.24241,0.251488
1490,237,0.95,0.0986301369863014,0.005,1733.15,0.239733,0.247618
1500,226.9,1,0.0986301369863014,0.005,1733.15,0.234056,0.240581
1505,221.9,1.05,0.0986301369863014,0.005,1733.15,0.231071,0.237363
1510,217,1.1,0.0986301369863014,0.005,1733.15,0.227994,0.234068
1515,212,1.15,0.0986301369863014,0.005,1733.15,0.224832,0.230701
1520,207.1,1.25,0.0986301369863014,0.005,1733.15,0.221588,0.228604
1525,202.4,1.3,0.0986301369863014,0.005,1733.15,0.219674,0.225052
1530,197.3,1.4,0.0986301369863014,0.005,1733.15,0.213487,0.222054
1535,192.3,1.45,0.0986301369863014,0.005,1733.15,0.177678,0.218949
1540,187.4,1.55,0.0986301369863014,0.005,1733.15,0.196732,0.216305
1545,182.6,1.65,0.0986301369863014,0.005,1733.15,0.20667,0.21298
1550,177.6,1.7,0.0986301369863014,0.005,1733.15,0.196947,0.209563
1555,175.7,1.8,0.0986301369863014,0.005,1733.15,0.20441,0.206555
1560,170.8,1.9,0.0986301369863014,0.005,1733.15,0.201354,0.203423
1565,165.8,2,0.0986301369863014,0.005,1733.15,0.197235,0.200627
1570,160.9,2.15,0.0986301369863014,0.005,1733.15,0.19665,0.197246
1575,156,2.25,0.0986301369863014,0.005,1733.15,0.191471,0.194588
1580,151.2,2.4,0.0986301369863014,0.005,1733.15,0.188776,0.191755
1585,146.4,2.55,0.0986301369863014,0.005,1733.15,0.186679,0.189133
1590,141.5,2.7,0.0986301369863014,0.005,1733.15,0.185064,0.185606
1595,136.7,2.9,0.0986301369863014,0.005,1733.15,0.182463,0.18299
1600,131.9,3.1,0.0986301369863014,0.005,1733.15,0.179658,0.180171
1605,127.1,3.3,0.0986301369863014,0.005,1733.15,0.176661,0.177777
1610,122.6,3.5,0.0986301369863014,0.005,1733.15,0.174073,0.174557
1615,117.6,3.7,0.0986301369863014,0.005,1733.15,0.171256,0.171727
1620,113.1,4,0.0986301369863014,0.005,1733.15,0.168759,0.168682
1625,108.4,4.3,0.0986301369863014,0.005,1733.15,0.166006,0.166448
1630,103.6,4.7,0.0986301369863014,0.005,1733.15,0.162528,0.163923
1635,99.2,5,0.0986301369863014,0.005,1733.15,0.159326,0.161126
1640,94.6,5.4,0.0986301369863014,0.005,1733.15,0.157227,0.158939
1645,90.1,5.8,0.0986301369863014,0.005,1733.15,0.154372,0.155598
1650,85.4,6.4,0.0986301369863014,0.005,1733.15,0.151239,0.153995
1655,80.9,6.9,0.0986301369863014,0.005,1733.15,0.148981,0.15161
1660,76.7,7.4,0.0986301369863014,0.005,1733.15,0.147084,0.148876
1665,72.4,8,0.0986301369863014,0.005,1733.15,0.145464,0.146152
1670,68.1,8.7,0.0986301369863014,0.005,1733.15,0.142739,0.14373
1675,63.7,9.5,0.0986301369863014,0.005,1733.15,0.13996,0.14154
1680,59.7,10.4,0.0986301369863014,0.005,1733.15,0.1383,0.139518
1685,55.7,11.3,0.0986301369863014,0.005,1733.15,0.135859,0.137035
1690,51.8,12.3,0.0986301369863014,0.005,1733.15,0.134076,0.134935
1695,47.9,13.4,0.0986301369863014,0.005,1733.15,0.131503,0.132606
1700,44.1,14.6,0.0986301369863014,0.005,1733.15,0.129218,0.130291
1705,40.5,15.9,0.0986301369863014,0.005,1733.15,0.1269,0.1282
1710,37,17.3,0.0986301369863014,0.005,1733.15,0.125005,0.125785
1715,33.6,18.9,0.0986301369863014,0.005,1733.15,0.122739,0.123749
1720,30.2,20.6,0.0986301369863014,0.005,1733.15,0.12032,0.122031
1725,27.2,22.5,0.0986301369863014,0.005,1733.15,0.119121,0.119408
1730,24.2,24.5,0.0986301369863014,0.005,1733.15,0.116506,0.117732
1735,21.4,26.7,0.0986301369863014,0.005,1733.15,0.114322,0.115789
1740,18.8,29.1,0.0986301369863014,0.005,1733.15,0.113007,0.114254
1745,16.4,31.6,0.0986301369863014,0.005,1733.15,0.110645,0.112397
1750,14.4,34.4,0.0986301369863014,0.005,1733.15,0.109364,0.110917
1755,12.3,37.3,0.0986301369863014,0.005,1733.15,0.10746,0.10907
1760,10.5,40.4,0.0986301369863014,0.005,1733.15,0.106183,0.107601
1765,8.8,43.7,0.0986301369863014,0.005,1733.15,0.104511,0.106289
1770,7.4,47,0.0986301369863014,0.005,1733.15,0.10358,0.104584
