K,C,P,T,rf,S,sigmaCall,sigmaPut
1420,264.3,0.35,0.0767123287671233,0.005,1687.99,0.206324,0.274317
1430,254.4,0.4,0.0767123287671233,0.005,1687.99,0.217808,0.27015
1440,244.4,0.45,0.0767123287671233,0.005,1687.99,0.220234,0.263506
1450,234.5,0.55,0.0767123287671233,0.005,1687.99,0.225771,0.257982
1460,225.5,0.65,0.0767123287671233,0.005,1687.99,0.253009,0.250517
1465,220.6,0.65,0.0767123287671233,0.005,1687.99,0.250279,0.246678
1470,215.6,0.7,0.0767123287671233,0.005,1687.99,0.245013,0.244012
1475,210.7,0.75,0.0767123287671233,0.005,1687.99,0.244317,0.241164
1480,205.7,0.8,0.0767123287671233,0.005,1687.99,0.241112,0.238152
1485,200.8,0.85,0.0767123287671233,0.005,1687.99,0.237772,0.23703
1490,195.8,0.9,0.0767123287671233,0.005,1687.99,0.234307,0.233625
1495,190.9,0.95,0.0767123287671233,0.005,1687.99,0.232504,0.230097
1500,186,1.05,0.0767123287671233,0.005,1687.99,0.228732,0.228172
1505,181,1.1,0.0767123287671233,0.005,1687.99,0.224859,0.224344
1510,176.1,1.2,0.0767123287671233,0.005,1687.99,0.222417,0.221955
1515,171.2,1.3,0.0767123287671233,0.005,1687.99,0.219729,0.219314
1520,166.3,1.4,0.0767123287671233,0.005,1687.99,0.216819,0.216446
1525,161.4,1.5,0.0767123287671233,0.005,1687.99,0.213705,0.213369
1530,156.5,1.6,0.0767123287671233,0.005,1687.99,0.210402,0.2101
1535,151.7,1.7,0.0767123287671233,0.005,1687.99,0.209172,0.207222
1540,146.8,1.85,0.0767123287671233,0.005,1687.99,0.205421,0.204116
1545,141.9,2,0.0767123287671233,0.005,1687.99,0.201521,0.201308
1550,137.1,2.15,0.0767123287671233,0.005,1687.99,0.199386,0.198726
1555,132.3,2.35,0.0767123287671233,0.005,1687.99,0.196913,0.19586
1560,127.5,2.5,0.0767123287671233,0.005,1687.99,0.193298,0.192732
1565,122.7,2.7,0.0767123287671233,0.005,1687.99,0.190284,0.189761
1570,117.9,2.95,0.0767123287671233,0.005,1687.99,0.187754,0.187273
1575,113.2,3.2,0.0767123287671233,0.005,1687.99,0.184895,0.184803
1580,108.5,3.5,0.0767123287671233,0.005,1687.99,0.182396,0.181655
1585,103.8,3.8,0.0767123287671233,0.005,1687.99,0.179541,0.179476
1590,99.1,4.1,0.0767123287671233,0.005,1687.99,0.176946,0.176303
1595,94.5,4.4,0.0767123287671233,0.005,1687.99,0.172864,0.17338
1600,89.9,4.9,0.0767123287671233,0.005,1687.99,0.170141,0.171161
1605,85.4,5.3,0.0767123287671233,0.005,1687.99,0.167531,0.168005
1610,80.9,5.8,0.0767123287671233,0.005,1687.99,0.164979,0.165433
1615,76.4,6.3,0.0767123287671233,0.005,1687.99,0.162435,0.16287
1620,72,6.9,0.0767123287671233,0.005,1687.99,0.160701,0.160275
1625,67.7,7.6,0.0767123287671233,0.005,1687.99,0.157207,0.15801
1630,63.4,8.3,0.0767123287671233,0.005,1687.99,0.154452,0.155222
1635,59.3,9.1,0.0767123287671233,0.005,1687.99,0.152288,0.152663
1640,55.1,9.9,0.0767123287671233,0.005,1687.99,0.149547,0.149909
1645,51.1,10.9,0.0767123287671233,0.005,1687.99,0.146917,0.147602
1650,47.2,11.9,0.0767123287671233,0.005,1687.99,0.144657,0.144359
1655,43.4,13,0.0767123287671233,0.005,1687.99,0.142057,0.142082
1660,39.6,14.2,0.0767123287671233,0.005,1687.99,0.139397,0.139425
1665,36,15.6,0.0767123287671233,0.005,1687.99,0.137208,0.136659
1670,32.5,17.1,0.0767123287671233,0.005,1687.99,0.133984,0.134303
1675,29.2,18.7,0.0767123287671233,0.005,1687.99,0.131402,0.131719
1680,26,20.4,0.0767123287671233,0.005,1687.99,0.128821,0.128862
1685,23,22.3,0.0767123287671233,0.005,1687.99,0.126185,0.126229
1690,20.1,24.4,0.0767123287671233,0.005,1687.99,0.123438,0.123486
1695,17.4,26.7,0.0767123287671233,0.005,1687.99,0.120799,0.120852
1700,15,29.1,0.0767123287671233,0.005,1687.99,0.118221,0.118279
1705,12.8,31.8,0.0767123287671233,0.005,1687.99,0.115952,0.115725
1710,10.8,34.7,0.0767123287671233,0.005,1687.99,0.113691,0.113458
1715,8.9,37.8,0.0767123287671233,0.005,1687.99,0.111422,0.111181
1720,7.3,41.5,0.0767123287671233,0.005,1687.99,0.109141,0.110251
1725,5.9,45.1,0.0767123287671233,0.005,1687.99,0.107602,0.108438
1730,4.8,48.5,0.0767123287671233,0.005,1687.99,0.106252,0.105148
1735,3.8,52.7,0.0767123287671233,0.005,1687.99,0.104791,0.104473
1740,3,56.8,0.0767123287671233,0.005,1687.99,0.1038,0.102938
1745,2.35,61.1,0.0767123287671233,0.005,1687.99,0.102759,0.106056
1750,1.8,65.5,0.0767123287671233,0.005,1687.99,0.101826,0.104987
1755,1.4,70.2,0.0767123287671233,0.005,1687.99,0.10166,0.106017
1760,1.1,74.9,0.0767123287671233,0.005,1687.99,0.101537,0.106979
1765,0.85,79.6,0.0767123287671233,0.005,1687.99,0.10171,0.107066
1770,0.6,84.4,0.0767123287671233,0.005,1687.99,0.100662,0.108165
1775,0.5,89.3,0.0767123287671233,0.005,1687.99,0.101775,0.109694
1780,0.35,94.2,0.0767123287671233,0.005,1687.99,0.102087,0.111948
1790,0.25,104.1,0.0767123287671233,0.005,1687.99,0.105422,0.116812
1800,0.15,113.9,0.0767123287671233,0.005,1687.99,0.107981,0.120287
1850,0,163.7,0.0767123287671233,0.005,1687.99,0.128743,0.150148
1875,0,188.7,0.0767123287671233,0.005,1687.99,0.139479,0.168945
