K,C,P,T,rf,S,sigmaCall,sigmaPut
1200,304.4,0.05,0.0849315068493151,0.005,1507.84,0.251277,0.320566
1225,279.5,0.1,0.0849315068493151,0.005,1507.84,0.267967,0.300294
1250,254.6,0.2,0.0849315068493151,0.005,1507.84,0.260481,0.28347
1260,244.6,0.25,0.0849315068493151,0.005,1507.84,0.250218,0.276788
1270,234.7,0.3,0.0849315068493151,0.005,1507.84,0.251573,0.269626
1275,229.7,0.3,0.0849315068493151,0.005,1507.84,0.246327,0.264171
1280,224.8,0.35,0.0849315068493151,0.005,1507.84,0.250007,0.262051
1290,214.8,0.4,0.0849315068493151,0.005,1507.84,0.239301,0.252618
1300,204.9,0.5,0.0849315068493151,0.005,1507.84,0.235699,0.245859
1310,195,0.6,0.0849315068493151,0.005,1507.84,0.230815,0.23976
1320,185.1,0.7,0.0849315068493151,0.005,1507.84,0.224955,0.231862
1325,180.1,0.75,0.0849315068493151,0.005,1507.84,0.22172,0.228277
1330,175.2,0.8,0.0849315068493151,0.005,1507.84,0.218309,0.223558
1340,165.3,0.9,0.0849315068493151,0.005,1507.84,0.211008,0.218434
1350,155.4,1.05,0.0849315068493151,0.005,1507.84,0.204874,0.20914
1360,145.6,1.2,0.0849315068493151,0.005,1507.84,0.199372,0.202433
1370,135.8,1.4,0.0849315068493151,0.005,1507.84,0.192797,0.195542
1375,130.9,1.6,0.0849315068493151,0.005,1507.84,0.189166,0.192944
1380,126,1.7,0.0849315068493151,0.005,1507.84,0.185328,0.19001
1390,116.3,1.95,0.0849315068493151,0.005,1507.84,0.179122,0.181818
1400,106.7,2.35,0.0849315068493151,0.005,1507.84,0.173535,0.175906
1410,97.1,2.8,0.0849315068493151,0.005,1507.84,0.166561,0.169793
1420,87.6,3.4,0.0849315068493151,0.005,1507.84,0.159751,0.163273
1425,83,3.7,0.0849315068493151,0.005,1507.84,0.157706,0.160378
1430,78.3,4,0.0849315068493151,0.005,1507.84,0.153941,0.15704
1440,69.2,4.9,0.0849315068493151,0.005,1507.84,0.148436,0.150666
1450,60.3,5.9,0.0849315068493151,0.005,1507.84,0.141824,0.144262
1460,51.7,7.3,0.0849315068493151,0.005,1507.84,0.136024,0.138602
1470,43.4,8.9,0.0849315068493151,0.005,1507.84,0.130294,0.132268
1475,39.4,10,0.0849315068493151,0.005,1507.84,0.127399,0.129628
1480,35.6,11.1,0.0849315068493151,0.005,1507.84,0.124711,0.126525
1490,28.5,13.7,0.0849315068493151,0.005,1507.84,0.119544,0.120637
1500,22,17,0.0849315068493151,0.005,1507.84,0.114371,0.115137
1510,16.3,21,0.0849315068493151,0.005,1507.84,0.109408,0.109598
1520,11.4,26.1,0.0849315068493151,0.005,1507.84,0.104655,0.105169
1525,9.4,29,0.0849315068493151,0.005,1507.84,0.1023,0.103162
1530,7.6,32.1,0.0849315068493151,0.005,1507.84,0.100369,0.100951
1540,4.7,39.2,0.0849315068493151,0.005,1507.84,0.09667,0.097378
1550,2.75,47.3,0.0849315068493151,0.005,1507.84,0.094391,0.09607
1560,1.6,56,0.0849315068493151,0.005,1507.84,0.093338,0.09561
1570,0.9,65.3,0.0849315068493151,0.005,1507.84,0.094555,0.09764
1575,0.7,70.3,0.0849315068493151,0.005,1507.84,0.094773,0.100451
1580,0.5,74.9,0.0849315068493151,0.005,1507.84,0.096263,0.100492
1590,0.2,84.6,0.0849315068493151,0.005,1507.84,0.097227,0.102418
1600,0.05,94.5,0.0849315068493151,0.005,1507.84,0.099217,0.106378
1625,0,119.3,0.0849315068493151,0.005,1507.84,0.11269,0.131202
1650,0,144.3,0.0849315068493151,0.005,1507.84,0.129273,0.153153
1675,0,169.2,0.0849315068493151,0.005,1507.84,0.147726,0.171575
1700,0,194.2,0.0849315068493151,0.005,1507.84,0.165648,0.191961
