K,C,P,T,rf,S,sigmaCall,sigmaPut
1560,133.8,1.65,0.0849315068493151,0.005,1697.37,0.110332,0.177985
1565,128.9,1.85,0.0849315068493151,0.005,1697.37,0.117826,0.175805
1570,124.1,2,0.0849315068493151,0.005,1697.37,0.126232,0.173316
1575,119.3,2.2,0.0849315068493151,0.005,1697.37,0.130063,0.170548
1580,114.5,2.4,0.0849315068493151,0.005,1697.37,0.131788,0.168294
1585,109.8,2.65,0.0849315068493151,0.005,1697.37,0.134686,0.165711
1590,105.1,2.9,0.0849315068493151,0.005,1697.37,0.134959,0.163166
1595,100.4,3.2,0.0849315068493151,0.005,1697.37,0.135292,0.160938
1600,95.7,3.5,0.0849315068493151,0.005,1697.37,0.13146,0.158933
1605,91.1,3.8,0.0849315068493151,0.005,1697.37,0.132827,0.155967
1610,86.5,4.2,0.0849315068493151,0.005,1697.37,0.134394,0.153737
1615,82,4.7,0.0849315068493151,0.005,1697.37,0.131333,0.152075
1620,77.5,5.2,0.0849315068493151,0.005,1697.37,0.130707,0.149463
1625,73,5.7,0.0849315068493151,0.005,1697.37,0.129879,0.147319
1630,68.6,6.3,0.0849315068493151,0.005,1697.37,0.128371,0.145115
1635,64.3,7,0.0849315068493151,0.005,1697.37,0.127972,0.143201
1640,60,7.7,0.0849315068493151,0.005,1697.37,0.126414,0.140758
1645,55.9,8.5,0.0849315068493151,0.005,1697.37,0.125339,0.13851
1650,51.8,9.4,0.0849315068493151,0.005,1697.37,0.123211,0.136382
1655,47.8,10.2,0.0849315068493151,0.005,1697.37,0.12179,0.133678
1660,43.9,11.4,0.0849315068493151,0.005,1697.37,0.120283,0.13163
1665,40.1,12.6,0.0849315068493151,0.005,1697.37,0.118942,0.129528
1670,36.5,13.8,0.0849315068493151,0.005,1697.37,0.117405,0.127325
1675,33,15.3,0.0849315068493151,0.005,1697.37,0.11481,0.125254
1680,29.6,16.9,0.0849315068493151,0.005,1697.37,0.113878,0.12325
1685,26.4,18.5,0.0849315068493151,0.005,1697.37,0.111541,0.120737
1690,23.3,20.4,0.0849315068493151,0.005,1697.37,0.109895,0.118719
1695,20.4,22.9,0.0849315068493151,0.005,1697.37,0.107833,0.118423
1700,17.7,24.9,0.0849315068493151,0.005,1697.37,0.106085,0.115679
1705,15.2,27.3,0.0849315068493151,0.005,1697.37,0.10409,0.113809
1710,12.9,30,0.0849315068493151,0.005,1697.37,0.102333,0.112812
1715,10.8,32.9,0.0849315068493151,0.005,1697.37,0.100531,0.111641
1720,9,36,0.0849315068493151,0.005,1697.37,0.098959,0.110571
1725,7.4,39.4,0.0849315068493151,0.005,1697.37,0.097663,0.109929
1730,6,42.9,0.0849315068493151,0.005,1697.37,0.096402,0.109503
1735,4.9,46.7,0.0849315068493151,0.005,1697.37,0.095612,0.109384
1740,3.9,50.7,0.0849315068493151,0.005,1697.37,0.094715,0.109707
1745,3.1,54.9,0.0849315068493151,0.005,1697.37,0.094249,0.110654
1750,2.5,59.2,0.0849315068493151,0.005,1697.37,0.093752,0.111627
1755,1.9,63.2,0.0849315068493151,0.005,1697.37,0.093081,0.111346
1760,1.5,68,0.0849315068493151,0.005,1697.37,0.093724,0.114555
1765,1.15,72.6,0.0849315068493151,0.005,1697.37,0.093757,0.11634
1770,0.9,77.1,0.0849315068493151,0.005,1697.37,0.094436,0.118141
1775,0.75,81.9,0.0849315068493151,0.005,1697.37,0.095757,0.121273
1780,0.6,86.8,0.0849315068493151,0.005,1697.37,0.096979,0.124763
1785,0.45,91.7,0.0849315068493151,0.005,1697.37,0.098193,0.12871
1790,0.35,96.6,0.0849315068493151,0.005,1697.37,0.099528,0.1325
1795,0.3,101.5,0.0849315068493151,0.005,1697.37,0.102045,0.136135
1800,0.25,106.4,0.0849315068493151,0.005,1697.37,0.103336,0.141904
1805,0.2,111.4,0.0849315068493151,0.005,1697.37,0.105199,0.146886
1810,0.15,116.4,0.0849315068493151,0.005,1697.37,0.106698,0.151031
1820,0.1,126.3,0.0849315068493151,0.005,1697.37,0.112913,0.159901
1825,0.05,131.3,0.0849315068493151,0.005,1697.37,0.113539,0.163815
1830,0.05,136.3,0.0849315068493151,0.005,1697.37,0.117155,0.16853
1840,0,146.2,0.0849315068493151,0.005,1697.37,0.12045,0.176931
1850,0,156.2,0.0849315068493151,0.005,1697.37,0.127348,0.185115
1875,0,181.1,0.0849315068493151,0.005,1697.37,0.138777,0.206291
1900,0,206.1,0.0849315068493151,0.005,1697.37,0.140975,0.226594
1925,0,231.1,0.0849315068493151,0.005,1697.37,0.146154,0.247341
