K,C,P,T,rf,S,sigmaCall,sigmaPut
1175,376.3,0,0.0767123287671233,0.005,1553.28,0.47628,0.354302
1200,351.2,0,0.0767123287671233,0.005,1553.28,0.440956,0.329508
1225,326.4,0,0.0767123287671233,0.005,1553.28,0.415688,0.313647
1250,301.3,0,0.0767123287671233,0.005,1553.28,0.384403,0.295629
1275,276.6,0.1,0.0767123287671233,0.005,1553.28,0.363417,0.288874
1300,251.7,0.2,0.0767123287671233,0.005,1553.28,0.336521,0.275032
1310,241.6,0.25,0.0767123287671233,0.005,1553.28,0.321963,0.269283
1320,231.8,0.3,0.0767123287671233,0.005,1553.28,0.31542,0.262852
1325,226.7,0.35,0.0767123287671233,0.005,1553.28,0.307267,0.261329
1330,221.7,0.4,0.0767123287671233,0.005,1553.28,0.302886,0.259425
1340,211.8,0.45,0.0767123287671233,0.005,1553.28,0.293871,0.251624
1350,201.9,0.55,0.0767123287671233,0.005,1553.28,0.284538,0.246255
1360,192,0.65,0.0767123287671233,0.005,1553.28,0.274909,0.239995
1370,182.3,0.8,0.0767123287671233,0.005,1553.28,0.267745,0.235121
1375,177.2,0.85,0.0767123287671233,0.005,1553.28,0.261281,0.23128
1380,172.4,0.9,0.0767123287671233,0.005,1553.28,0.258655,0.228236
1385,167.5,1,0.0767123287671233,0.005,1553.28,0.254553,0.225832
1390,162.6,1.1,0.0767123287671233,0.005,1553.28,0.249148,0.222306
1395,157.7,1.2,0.0767123287671233,0.005,1553.28,0.244804,0.219358
1400,152.8,1.3,0.0767123287671233,0.005,1553.28,0.241386,0.216151
1405,147.8,1.4,0.0767123287671233,0.005,1553.28,0.235707,0.21203
1410,142.9,1.55,0.0767123287671233,0.005,1553.28,0.230962,0.210305
1415,138,1.7,0.0767123287671233,0.005,1553.28,0.226092,0.206373
1420,133.1,1.85,0.0767123287671233,0.005,1553.28,0.222007,0.203375
1425,128.3,2,0.0767123287671233,0.005,1553.28,0.218589,0.200599
1430,123.5,2.2,0.0767123287671233,0.005,1553.28,0.214901,0.198454
1435,118.7,2.4,0.0767123287671233,0.005,1553.28,0.210962,0.194527
1440,113.9,2.6,0.0767123287671233,0.005,1553.28,0.206783,0.192082
1445,109.1,2.85,0.0767123287671233,0.005,1553.28,0.202376,0.188428
1450,104.4,3.1,0.0767123287671233,0.005,1553.28,0.199089,0.186367
1455,99.7,3.4,0.0767123287671233,0.005,1553.28,0.195462,0.18277
1460,95,3.7,0.0767123287671233,0.005,1553.28,0.191513,0.180173
1465,90.4,4,0.0767123287671233,0.005,1553.28,0.187831,0.175885
1470,86.1,4.4,0.0767123287671233,0.005,1553.28,0.18596,0.173079
1475,81.5,4.8,0.0767123287671233,0.005,1553.28,0.182008,0.16981
1480,77,5.3,0.0767123287671233,0.005,1553.28,0.178666,0.16715
1485,72.5,5.7,0.0767123287671233,0.005,1553.28,0.174885,0.16348
1490,68.1,6.3,0.0767123287671233,0.005,1553.28,0.171561,0.161228
1495,63.7,6.9,0.0767123287671233,0.005,1553.28,0.167749,0.158363
1500,59.4,7.5,0.0767123287671233,0.005,1553.28,0.164265,0.154097
1505,55.1,8.3,0.0767123287671233,0.005,1553.28,0.16025,0.150943
1510,51,9.1,0.0767123287671233,0.005,1553.28,0.156816,0.147932
1515,46.9,10,0.0767123287671233,0.005,1553.28,0.152425,0.144623
1520,42.9,11.1,0.0767123287671233,0.005,1553.28,0.148821,0.142018
1525,39.1,12.1,0.0767123287671233,0.005,1553.28,0.145527,0.138642
1530,35.3,13.4,0.0767123287671233,0.005,1553.28,0.141805,0.135462
1535,31.7,14.7,0.0767123287671233,0.005,1553.28,0.138241,0.131762
1540,28.3,16.2,0.0767123287671233,0.005,1553.28,0.135047,0.12841
1545,25,17.9,0.0767123287671233,0.005,1553.28,0.13123,0.125297
1550,21.8,19.7,0.0767123287671233,0.005,1553.28,0.127914,0.121734
1555,18.9,21.7,0.0767123287671233,0.005,1553.28,0.124412,0.118231
1560,16.1,23.8,0.0767123287671233,0.005,1553.28,0.121241,0.11439
1565,13.6,26.2,0.0767123287671233,0.005,1553.28,0.118027,0.110709
1570,11.2,28.9,0.0767123287671233,0.005,1553.28,0.114696,0.108708
1575,9.1,31.7,0.0767123287671233,0.005,1553.28,0.111503,0.104849
1580,7.3,34.9,0.0767123287671233,0.005,1553.28,0.108421,0.101637
1585,5.8,38.2,0.0767123287671233,0.005,1553.28,0.105846,0.097591
1590,4.4,41.9,0.0767123287671233,0.005,1553.28,0.103093,0.094716
1595,3.4,45.7,0.0767123287671233,0.005,1553.28,0.101152,0.090393
1600,2.5,49.8,0.0767123287671233,0.005,1553.28,0.098839,0.085138
1605,1.85,54.1,0.0767123287671233,0.005,1553.28,0.097177,0.081302
1610,1.3,58.6,0.0767123287671233,0.005,1553.28,0.095667,0.076279
1615,0.9,63.2,0.0767123287671233,0.005,1553.28,0.094296,0.061786
