K,C,P,T,rf,S,sigmaCall,sigmaPut
1175,324.1,0.05,0.0794520547945206,0.005,1502.42,0.332174,0.355015
1200,299.2,0.1,0.0794520547945206,0.005,1502.42,0.323239,0.337002
1225,274.3,0.4,0.0794520547945206,0.005,1502.42,0.313581,0.327766
1250,249.5,0.4,0.0794520547945206,0.005,1502.42,0.298027,0.304281
1275,224.7,0.7,0.0794520547945206,0.005,1502.42,0.284697,0.289491
1280,219.7,0.7,0.0794520547945206,0.005,1502.42,0.278741,0.284746
1290,209.8,0.75,0.0794520547945206,0.005,1502.42,0.271886,0.277373
1300,200,0.95,0.0794520547945206,0.005,1502.42,0.268649,0.271464
1310,190.1,1.1,0.0794520547945206,0.005,1502.42,0.260255,0.264695
1320,180.3,1.2,0.0794520547945206,0.005,1502.42,0.254823,0.257201
1325,175.3,1.3,0.0794520547945206,0.005,1502.42,0.250128,0.253212
1330,170.4,1.4,0.0794520547945206,0.005,1502.42,0.246866,0.249805
1335,165.5,1.5,0.0794520547945206,0.005,1502.42,0.243381,0.246874
1340,160.7,1.7,0.0794520547945206,0.005,1502.42,0.241031,0.244319
1345,155.8,1.8,0.0794520547945206,0.005,1502.42,0.237081,0.240232
1350,150.9,1.95,0.0794520547945206,0.005,1502.42,0.234155,0.23714
1355,146.1,2.05,0.0794520547945206,0.005,1502.42,0.23094,0.231573
1360,141.2,2.2,0.0794520547945206,0.005,1502.42,0.22746,0.228076
1365,136.4,2.4,0.0794520547945206,0.005,1502.42,0.223735,0.224834
1370,131.6,2.5,0.0794520547945206,0.005,1502.42,0.220734,0.22084
1375,126.8,2.75,0.0794520547945206,0.005,1502.42,0.217417,0.218422
1380,122,2.95,0.0794520547945206,0.005,1502.42,0.213809,0.214775
1385,117.2,3.2,0.0794520547945206,0.005,1502.42,0.210732,0.21205
1390,112.5,3.4,0.0794520547945206,0.005,1502.42,0.207316,0.207825
1395,107.8,3.7,0.0794520547945206,0.005,1502.42,0.204299,0.20479
1400,103.1,4,0.0794520547945206,0.005,1502.42,0.196803,0.201386
1405,98.4,4.3,0.0794520547945206,0.005,1502.42,0.193287,0.197639
1410,93.8,4.7,0.0794520547945206,0.005,1502.42,0.190667,0.194172
1415,89.2,5.1,0.0794520547945206,0.005,1502.42,0.187588,0.191479
1420,84.7,5.5,0.0794520547945206,0.005,1502.42,0.184634,0.187782
1425,80.2,6,0.0794520547945206,0.005,1502.42,0.181743,0.184729
1430,75.7,6.5,0.0794520547945206,0.005,1502.42,0.17837,0.181212
1435,71.3,7.1,0.0794520547945206,0.005,1502.42,0.175477,0.178179
1440,67,7.7,0.0794520547945206,0.005,1502.42,0.172503,0.175077
1445,62.7,8.4,0.0794520547945206,0.005,1502.42,0.169409,0.172285
1450,58.5,9.2,0.0794520547945206,0.005,1502.42,0.166161,0.168913
1455,54.3,10.1,0.0794520547945206,0.005,1502.42,0.163112,0.16613
1460,50.3,11,0.0794520547945206,0.005,1502.42,0.16018,0.163443
1465,46.3,12,0.0794520547945206,0.005,1502.42,0.156939,0.159732
1470,42.5,13.1,0.0794520547945206,0.005,1502.42,0.154048,0.156745
1475,38.7,14.3,0.0794520547945206,0.005,1502.42,0.150747,0.153694
1480,35.1,15.7,0.0794520547945206,0.005,1502.42,0.147652,0.150201
1485,31.5,17.2,0.0794520547945206,0.005,1502.42,0.144366,0.147174
1490,28.2,18.8,0.0794520547945206,0.005,1502.42,0.142369,0.144209
1495,25.1,20.5,0.0794520547945206,0.005,1502.42,0.138506,0.141239
1500,22,22.5,0.0794520547945206,0.005,1502.42,0.135175,0.138501
1505,19.2,24.6,0.0794520547945206,0.005,1502.42,0.132294,0.13533
1510,16.6,26.9,0.0794520547945206,0.005,1502.42,0.129498,0.132267
1515,14.2,28.9,0.0794520547945206,0.005,1502.42,0.126736,0.128007
1520,11.9,32,0.0794520547945206,0.005,1502.42,0.123961,0.126567
1525,9.9,34.9,0.0794520547945206,0.005,1502.42,0.120795,0.123863
1530,8.1,38.1,0.0794520547945206,0.005,1502.42,0.118218,0.121472
1535,6.6,41.5,0.0794520547945206,0.005,1502.42,0.116343,0.119075
1540,5.2,45.2,0.0794520547945206,0.005,1502.42,0.113707,0.117525
1545,4.1,49,0.0794520547945206,0.005,1502.42,0.112004,0.115769
1550,3.2,53.1,0.0794520547945206,0.005,1502.42,0.110109,0.114345
1555,2.45,57.3,0.0794520547945206,0.005,1502.42,0.109004,0.113518
1560,1.8,61.7,0.0794520547945206,0.005,1502.42,0.107525,0.113065
1565,1.4,66.2,0.0794520547945206,0.005,1502.42,0.10777,0.112604
1570,1.05,70.2,0.0794520547945206,0.005,1502.42,0.107127,0.106877
1575,0.8,74.9,0.0794520547945206,0.005,1502.42,0.107608,0.106185
1580,0.6,79.7,0.0794520547945206,0.005,1502.42,0.108162,0.1065
1585,0.4,84.5,0.0794520547945206,0.005,1502.42,0.108292,0.105448
1590,0.3,89.4,0.0794520547945206,0.005,1502.42,0.108948,0.106593
1595,0.2,94.3,0.0794520547945206,0.005,1502.42,0.109612,0.106795
1600,0.15,99.2,0.0794520547945206,0.005,1502.42,0.111851,0.105567
1610,0.05,109.1,0.0794520547945206,0.005,1502.42,0.114846,0.1058
1625,0.05,124.1,0.0794520547945206,0.005,1502.42,0.125739,0.111216
1630,0,129,0.0794520547945206,0.005,1502.42,0.125315,0.102358
1650,0,149,0.0794520547945206,0.005,1502.42,0.14125,0.117309
1675,0,174,0.0794520547945206,0.005,1502.42,0.15731,0.135745
1700,0,199,0.0794520547945206,0.005,1502.42,0.175812,0.153909
