K,C,P,T,rf,S,sigmaCall,sigmaPut
1350,446.9,0.05,0.0958904109589041,0.005,1804.76,0.347995,0.359221
1375,421.9,0.25,0.0958904109589041,0.005,1804.76,0.336148,0.355373
1440,357.1,0.3,0.0958904109589041,0.005,1804.76,0.305202,0.309594
1475,322.2,0.45,0.0958904109589041,0.005,1804.76,0.275387,0.288912
1480,317.2,0.45,0.0958904109589041,0.005,1804.76,0.261796,0.286214
1495,302.3,0.5,0.0958904109589041,0.005,1804.76,0.266154,0.276255
1525,272.5,0.7,0.0958904109589041,0.005,1804.76,0.252268,0.259026
1555,242.7,0.95,0.0958904109589041,0.005,1804.76,0.240756,0.24053
1560,237.7,0.95,0.0958904109589041,0.005,1804.76,0.238013,0.236941
1565,232.8,1,0.0958904109589041,0.005,1804.76,0.229912,0.234177
1570,227.8,1.05,0.0958904109589041,0.005,1804.76,0.179673,0.230495
1575,222.8,1.1,0.0958904109589041,0.005,1804.76,0.175865,0.227581
1580,217.9,1.15,0.0958904109589041,0.005,1804.76,0.181475,0.22458
1585,213,1.15,0.0958904109589041,0.005,1804.76,0.181305,0.220759
1590,209.4,1.25,0.0958904109589041,0.005,1804.76,0.210837,0.218337
1595,204.5,1.3,0.0958904109589041,0.005,1804.76,0.217747,0.215101
1600,199.9,1.35,0.0958904109589041,0.005,1804.76,0.196932,0.211794
1605,196.3,1.4,0.0958904109589041,0.005,1804.76,0.213224,0.208418
1610,191.4,1.45,0.0958904109589041,0.005,1804.76,0.209598,0.204975
1615,186.4,1.5,0.0958904109589041,0.005,1804.76,0.208076,0.202053
1620,181.5,1.55,0.0958904109589041,0.005,1804.76,0.20218,0.198463
1625,176.6,1.6,0.0958904109589041,0.005,1804.76,0.198391,0.194814
1630,171.6,1.7,0.0958904109589041,0.005,1804.76,0.194549,0.192146
1635,166.7,1.8,0.0958904109589041,0.005,1804.76,0.194408,0.189336
1640,161.8,1.85,0.0958904109589041,0.005,1804.76,0.189455,0.185922
1645,156.9,1.95,0.0958904109589041,0.005,1804.76,0.18624,0.182422
1650,152,2.05,0.0958904109589041,0.005,1804.76,0.182085,0.179705
1655,147.1,2.15,0.0958904109589041,0.005,1804.76,0.178688,0.17642
1660,142.2,2.25,0.0958904109589041,0.005,1804.76,0.175951,0.173024
1665,137.3,2.4,0.0958904109589041,0.005,1804.76,0.172319,0.170276
1670,132.4,2.55,0.0958904109589041,0.005,1804.76,0.16929,0.167356
1675,127.6,2.7,0.0958904109589041,0.005,1804.76,0.166109,0.164275
1680,122.7,2.85,0.0958904109589041,0.005,1804.76,0.16278,0.16104
1685,118,3,0.0958904109589041,0.005,1804.76,0.16052,0.157967
1690,113.2,3.2,0.0958904109589041,0.005,1804.76,0.157437,0.155017
1695,108.6,3.4,0.0958904109589041,0.005,1804.76,0.156332,0.151877
1700,103.9,3.7,0.0958904109589041,0.005,1804.76,0.153311,0.149616
1705,100.2,4,0.0958904109589041,0.005,1804.76,0.150565,0.147072
1710,95.5,4.3,0.0958904109589041,0.005,1804.76,0.148944,0.144265
1715,90.9,4.6,0.0958904109589041,0.005,1804.76,0.145659,0.141657
1720,86.3,5,0.0958904109589041,0.005,1804.76,0.14174,0.139192
1725,81.8,5.4,0.0958904109589041,0.005,1804.76,0.139225,0.136416
1730,77.3,5.9,0.0958904109589041,0.005,1804.76,0.136764,0.134109
1735,72.8,6.4,0.0958904109589041,0.005,1804.76,0.133962,0.131442
1740,68.4,7,0.0958904109589041,0.005,1804.76,0.13151,0.129123
1745,64.1,7.6,0.0958904109589041,0.005,1804.76,0.129003,0.126411
1750,59.9,8.3,0.0958904109589041,0.005,1804.76,0.127026,0.123944
1755,55.6,9.1,0.0958904109589041,0.005,1804.76,0.123999,0.121649
1760,51.5,9.9,0.0958904109589041,0.005,1804.76,0.121423,0.119177
1765,47.6,10.9,0.0958904109589041,0.005,1804.76,0.119739,0.11705
1770,43.6,12,0.0958904109589041,0.005,1804.76,0.116981,0.114918
1775,39.8,13.2,0.0958904109589041,0.005,1804.76,0.114723,0.112735
1780,36.2,14.5,0.0958904109589041,0.005,1804.76,0.112383,0.110458
1785,32.8,15.9,0.0958904109589041,0.005,1804.76,0.110154,0.108283
1790,29.7,17.5,0.0958904109589041,0.005,1804.76,0.108213,0.106151
1795,26.5,19.2,0.0958904109589041,0.005,1804.76,0.106267,0.104009
1800,23.4,21.2,0.0958904109589041,0.005,1804.76,0.104043,0.102035
1805,20.5,23.3,0.0958904109589041,0.005,1804.76,0.101954,0.100178
1810,17.8,25.5,0.0958904109589041,0.005,1804.76,0.100185,0.098628
1815,15.4,28.1,0.0958904109589041,0.005,1804.76,0.098476,0.09713
1820,13.2,30.7,0.0958904109589041,0.005,1804.76,0.097045,0.095665
1825,11.2,33.7,0.0958904109589041,0.005,1804.76,0.095653,0.094224
1830,9.4,36.8,0.0958904109589041,0.005,1804.76,0.094043,0.092545
1835,7.8,40.2,0.0958904109589041,0.005,1804.76,0.093018,0.090871
1840,6.5,43.8,0.0958904109589041,0.005,1804.76,0.091831,0.090128
1845,5.4,47.6,0.0958904109589041,0.005,1804.76,0.09146,0.088632
1850,4.4,51.6,0.0958904109589041,0.005,1804.76,0.090787,0.088042
1855,3.6,54.7,0.0958904109589041,0.005,1804.76,0.090586,0.082921
1860,3,59,0.0958904109589041,0.005,1804.76,0.090687,0.081526
1865,2.45,63.6,0.0958904109589041,0.005,1804.76,0.090584,0.081501
1870,2.05,67.9,0.0958904109589041,0.005,1804.76,0.090868,0.084984
1875,1.7,72.5,0.0958904109589041,0.005,1804.76,0.091209,0.084052
1880,1.4,77.2,0.0958904109589041,0.005,1804.76,0.092113,0.085182
1885,1.2,82.1,0.0958904109589041,0.005,1804.76,0.093141,0.08567
1890,1,86.9,0.0958904109589041,0.005,1804.76,0.09445,0.085295
1895,0.85,91.7,0.0958904109589041,0.005,1804.76,0.095745,0.08362
1900,0.75,96.6,0.0958904109589041,0.005,1804.76,0.097656,0.083778
1905,0.65,101.5,0.0958904109589041,0.005,1804.76,0.099252,0.082888
1910,0.55,106.4,0.0958904109589041,0.005,1804.76,0.100482,0.080078
1930,0.3,124.8,0.0958904109589041,0.005,1804.76,0.108453,0.087808
1950,0.2,145,0.0958904109589041,0.005,1804.76,0.121023,0.091272
1975,0.1,170,0.0958904109589041,0.005,1804.76,0.125621,0.114584
