K,C,P,T,rf,S,sigmaCall,sigmaPut
1470,120.2,2.8,0.0876712328767123,0.005,1593.61,0.13106,0.190579
1475,115.5,3,0.0876712328767123,0.005,1593.61,0.137859,0.187254
1480,110.6,3.3,0.0876712328767123,0.005,1593.61,0.137228,0.185077
1490,102,3.8,0.0876712328767123,0.005,1593.61,0.148003,0.179014
1500,92.7,4.5,0.0876712328767123,0.005,1593.61,0.14687,0.173451
1510,83.6,5.3,0.0876712328767123,0.005,1593.61,0.14496,0.168004
1520,74.5,6.3,0.0876712328767123,0.005,1593.61,0.13906,0.162379
1525,70,6.9,0.0876712328767123,0.005,1593.61,0.137453,0.159791
1530,65.7,7.6,0.0876712328767123,0.005,1593.61,0.13658,0.157137
1540,57.2,9,0.0876712328767123,0.005,1593.61,0.133115,0.151861
1550,49.2,10.8,0.0876712328767123,0.005,1593.61,0.130289,0.146553
1560,41.5,12.9,0.0876712328767123,0.005,1593.61,0.126214,0.14085
1570,34.3,15.5,0.0876712328767123,0.005,1593.61,0.122488,0.13587
1575,30.8,17,0.0876712328767123,0.005,1593.61,0.119985,0.133305
1580,27.5,18.7,0.0876712328767123,0.005,1593.61,0.118032,0.130805
1590,21.3,22.4,0.0876712328767123,0.005,1593.61,0.113263,0.125776
1600,15.9,27,0.0876712328767123,0.005,1593.61,0.109059,0.121717
1610,11.3,32.4,0.0876712328767123,0.005,1593.61,0.105046,0.118355
1620,7.7,38.7,0.0876712328767123,0.005,1593.61,0.101669,0.11628
1625,6.2,42.2,0.0876712328767123,0.005,1593.61,0.099919,0.115826
1630,5,45.9,0.0876712328767123,0.005,1593.61,0.09855,0.115333
1640,3.1,53.6,0.0876712328767123,0.005,1593.61,0.096477,0.115274
1650,1.95,62.1,0.0876712328767123,0.005,1593.61,0.095902,0.120098
1660,1.2,71.5,0.0876712328767123,0.005,1593.61,0.096733,0.126149
1670,0.8,80.8,0.0876712328767123,0.005,1593.61,0.099451,0.129855
1675,0.65,85.6,0.0876712328767123,0.005,1593.61,0.100844,0.136853
1680,0.55,90.5,0.0876712328767123,0.005,1593.61,0.102926,0.136127
1690,0.4,100.3,0.0876712328767123,0.005,1593.61,0.106486,0.147785
1700,0.3,110.1,0.0876712328767123,0.005,1593.61,0.11115,0.157797
1725,0.15,135,0.0876712328767123,0.005,1593.61,0.123177,0.182047
1750,0.05,160,0.0876712328767123,0.005,1593.61,0.133232,0.205804
