K,C,P,T,rf,S,sigmaCall,sigmaPut
1390,169.4,1.45,0.0876712328767123,0.005,1562.5,0.16375,0.226338
1400,159.6,1.75,0.0876712328767123,0.005,1562.5,0.173317,0.22153
1410,149.9,2,0.0876712328767123,0.005,1562.5,0.175153,0.215666
1420,140.2,2.35,0.0876712328767123,0.005,1562.5,0.175158,0.209862
1425,135.4,2.45,0.0876712328767123,0.005,1562.5,0.175488,0.205919
1430,130.6,2.7,0.0876712328767123,0.005,1562.5,0.17501,0.203522
1440,121.1,3.1,0.0876712328767123,0.005,1562.5,0.174251,0.19778
1450,111.6,3.6,0.0876712328767123,0.005,1562.5,0.171047,0.191606
1460,102.3,4.3,0.0876712328767123,0.005,1562.5,0.168913,0.18674
1470,93.1,5,0.0876712328767123,0.005,1562.5,0.165232,0.180956
1475,88.6,5.4,0.0876712328767123,0.005,1562.5,0.164089,0.177791
1480,84.1,5.9,0.0876712328767123,0.005,1562.5,0.161821,0.175241
1490,75.2,7,0.0876712328767123,0.005,1562.5,0.158242,0.170186
1500,66.6,8.3,0.0876712328767123,0.005,1562.5,0.154197,0.164541
1510,58.2,9.9,0.0876712328767123,0.005,1562.5,0.149839,0.159228
1520,50.1,11.8,0.0876712328767123,0.005,1562.5,0.144883,0.153836
1525,46.4,12.8,0.0876712328767123,0.005,1562.5,0.142952,0.150923
1530,42.6,14,0.0876712328767123,0.005,1562.5,0.140637,0.148335
1540,35.3,16.7,0.0876712328767123,0.005,1562.5,0.135093,0.142945
1550,28.4,19.9,0.0876712328767123,0.005,1562.5,0.129695,0.137248
1560,22.2,23.6,0.0876712328767123,0.005,1562.5,0.124228,0.131664
1570,16.7,28.1,0.0876712328767123,0.005,1562.5,0.118763,0.126865
1575,14.3,30.3,0.0876712328767123,0.005,1562.5,0.115957,0.123374
1580,12,33.1,0.0876712328767123,0.005,1562.5,0.113715,0.121363
1590,8.2,39.1,0.0876712328767123,0.005,1562.5,0.108824,0.116928
1595,6.7,42.5,0.0876712328767123,0.005,1562.5,0.106807,0.115467
1600,5.3,46.2,0.0876712328767123,0.005,1562.5,0.104431,0.114192
1610,3.2,54.1,0.0876712328767123,0.005,1562.5,0.100758,0.113085
1620,1.95,62.7,0.0876712328767123,0.005,1562.5,0.099356,0.113924
1625,1.45,67.2,0.0876712328767123,0.005,1562.5,0.098253,0.114793
1630,1.1,71.9,0.0876712328767123,0.005,1562.5,0.098477,0.117291
1640,0.65,81.4,0.0876712328767123,0.005,1562.5,0.098993,0.122172
1650,0.4,91.1,0.0876712328767123,0.005,1562.5,0.101398,0.128473
1660,0.2,101,0.0876712328767123,0.005,1562.5,0.103527,0.137267
1675,0.05,115.6,0.0876712328767123,0.005,1562.5,0.107395,0.146517
1700,0,140.5,0.0876712328767123,0.005,1562.5,0.119485,0.168071
1725,0,165.4,0.0876712328767123,0.005,1562.5,0.129764,0.188153
