K,C,P,T,rf,S,sigmaCall,sigmaPut
1275,330.8,0.15,0.0821917808219178,0.005,1608.9,0.336504,0.33278
1300,306,0.3,0.0821917808219178,0.005,1608.9,0.325636,0.32334
1325,281.1,0.45,0.0821917808219178,0.005,1608.9,0.310562,0.310808
1350,256.4,0.75,0.0821917808219178,0.005,1608.9,0.300663,0.299801
1370,236.6,1,0.0821917808219178,0.005,1608.9,0.28734,0.287801
1375,231.7,1.05,0.0821917808219178,0.005,1608.9,0.285682,0.285175
1380,226.8,1.15,0.0821917808219178,0.005,1608.9,0.283721,0.282355
1390,216.9,1.3,0.0821917808219178,0.005,1608.9,0.277379,0.276194
1400,207.1,1.5,0.0821917808219178,0.005,1608.9,0.271954,0.270941
1410,197.3,1.7,0.0821917808219178,0.005,1608.9,0.265755,0.265561
1420,187.6,2,0.0821917808219178,0.005,1608.9,0.260112,0.260585
1425,182.7,2.15,0.0821917808219178,0.005,1608.9,0.257561,0.258028
1430,177.9,2.3,0.0821917808219178,0.005,1608.9,0.254769,0.254685
1440,168.2,2.65,0.0821917808219178,0.005,1608.9,0.24952,0.248985
1450,158.6,3,0.0821917808219178,0.005,1608.9,0.244209,0.243312
1460,149,3.4,0.0821917808219178,0.005,1608.9,0.237912,0.237125
1470,139.5,3.9,0.0821917808219178,0.005,1608.9,0.232217,0.231529
1475,134.8,4.2,0.0821917808219178,0.005,1608.9,0.229671,0.22903
1480,130.1,4.5,0.0821917808219178,0.005,1608.9,0.226823,0.226223
1490,120.8,5.2,0.0821917808219178,0.005,1608.9,0.22149,0.220967
1500,111.6,6,0.0821917808219178,0.005,1608.9,0.216031,0.215575
1510,102.7,7,0.0821917808219178,0.005,1608.9,0.210298,0.210392
1520,93.9,8,0.0821917808219178,0.005,1608.9,0.20552,0.20472
1525,89.5,8.6,0.0821917808219178,0.005,1608.9,0.202757,0.201998
1530,85.2,9.3,0.0821917808219178,0.005,1608.9,0.200435,0.199715
1540,76.7,10.8,0.0821917808219178,0.005,1608.9,0.195273,0.194623
1550,68.6,12.5,0.0821917808219178,0.005,1608.9,0.190529,0.189586
1560,60.6,14.6,0.0821917808219178,0.005,1608.9,0.18555,0.185009
1570,53,17,0.0821917808219178,0.005,1608.9,0.180441,0.179942
1575,49.4,18.2,0.0821917808219178,0.005,1608.9,0.178141,0.177659
1580,45.9,19.7,0.0821917808219178,0.005,1608.9,0.174964,0.175089
1590,39.1,22.8,0.0821917808219178,0.005,1608.9,0.169745,0.169875
1600,32.7,26.2,0.0821917808219178,0.005,1608.9,0.164481,0.164339
1610,27,30.1,0.0821917808219178,0.005,1608.9,0.159725,0.15904
1620,21.6,34.8,0.0821917808219178,0.005,1608.9,0.154384,0.15426
1625,19.1,37.3,0.0821917808219178,0.005,1608.9,0.151586,0.151465
1630,16.9,40,0.0821917808219178,0.005,1608.9,0.149339,0.14922
1640,12.8,45.8,0.0821917808219178,0.005,1608.9,0.144433,0.144316
1650,9.4,52.3,0.0821917808219178,0.005,1608.9,0.139596,0.140166
1660,6.6,59.3,0.0821917808219178,0.005,1608.9,0.134888,0.135161
1670,4.5,67.1,0.0821917808219178,0.005,1608.9,0.131105,0.130504
1675,3.6,71.1,0.0821917808219178,0.005,1608.9,0.128733,0.129122
1680,2.9,75.3,0.0821917808219178,0.005,1608.9,0.127184,0.127042
1690,1.85,84.2,0.0821917808219178,0.005,1608.9,0.124442,0.123898
1700,1.1,93.5,0.0821917808219178,0.005,1608.9,0.122199,0.122018
1710,0.6,103,0.0821917808219178,0.005,1608.9,0.119561,0.120817
1720,0.35,112.8,0.0821917808219178,0.005,1608.9,0.119747,0.121534
1725,0.35,117.7,0.0821917808219178,0.005,1608.9,0.121818,0.12161
1730,0.3,122.6,0.0821917808219178,0.005,1608.9,0.123553,0.12066
1740,0.2,132.5,0.0821917808219178,0.005,1608.9,0.123993,0.121961
1750,0.1,142.4,0.0821917808219178,0.005,1608.9,0.125191,0.125154
1760,0.05,152.4,0.0821917808219178,0.005,1608.9,0.129683,0.126649
1770,0.05,162.3,0.0821917808219178,0.005,1608.9,0.136751,0.124882
1775,0.05,167.3,0.0821917808219178,0.005,1608.9,0.13683,0.128335
1780,0.05,172.3,0.0821917808219178,0.005,1608.9,0.143738,0.10735
1800,0.05,192.3,0.0821917808219178,0.005,1608.9,0.157483,0.12285
