K,C,P,T,rf,S,sigmaCall,sigmaPut
1300,479.6,0.15,0.063013698630137,0.005,1781.37,0.596887,0.470368
1325,454.7,0.15,0.063013698630137,0.005,1781.37,0.567939,0.450324
1350,429.7,0.2,0.063013698630137,0.005,1781.37,0.539105,0.429555
1375,404.7,0.25,0.063013698630137,0.005,1781.37,0.507626,0.416583
1400,379.8,0.3,0.063013698630137,0.005,1781.37,0.481726,0.397287
1410,369.8,0.3,0.063013698630137,0.005,1781.37,0.469299,0.389873
1420,359.8,0.35,0.063013698630137,0.005,1781.37,0.456929,0.382226
1425,354.9,0.35,0.063013698630137,0.005,1781.37,0.453147,0.376907
1430,349.9,0.35,0.063013698630137,0.005,1781.37,0.446972,0.37437
1440,339.9,0.4,0.063013698630137,0.005,1781.37,0.436921,0.366325
1450,329.9,0.4,0.063013698630137,0.005,1781.37,0.424613,0.358108
1460,320,0.45,0.063013698630137,0.005,1781.37,0.414473,0.349735
1465,315,0.45,0.063013698630137,0.005,1781.37,0.408337,0.346578
1470,310,0.45,0.063013698630137,0.005,1781.37,0.402212,0.341216
1475,305,0.5,0.063013698630137,0.005,1781.37,0.398109,0.33793
1480,300,0.5,0.063013698630137,0.005,1781.37,0.391982,0.33454
1485,295,0.5,0.063013698630137,0.005,1781.37,0.385866,0.329156
1490,290,0.55,0.063013698630137,0.005,1781.37,0.379759,0.325654
1495,285.1,0.55,0.063013698630137,0.005,1781.37,0.375546,0.32206
1500,280.1,0.55,0.063013698630137,0.005,1781.37,0.371263,0.316655
1505,275.1,0.6,0.063013698630137,0.005,1781.37,0.365139,0.314621
1510,270.1,0.6,0.063013698630137,0.005,1781.37,0.359024,0.309188
1515,265.1,0.65,0.063013698630137,0.005,1781.37,0.352917,0.306876
1520,260.2,0.65,0.063013698630137,0.005,1781.37,0.348524,0.301415
1525,255.2,0.7,0.063013698630137,0.005,1781.37,0.344068,0.297423
1530,250.2,0.7,0.063013698630137,0.005,1781.37,0.337938,0.293366
1535,245.2,0.75,0.063013698630137,0.005,1781.37,0.331816,0.289245
1540,240.3,0.75,0.063013698630137,0.005,1781.37,0.327266,0.285064
1545,235.3,0.8,0.063013698630137,0.005,1781.37,0.322656,0.28207
1550,230.3,0.85,0.063013698630137,0.005,1781.37,0.316507,0.277734
1555,225.3,0.85,0.063013698630137,0.005,1781.37,0.310362,0.273345
1560,220.4,0.9,0.063013698630137,0.005,1781.37,0.305659,0.268904
1565,215.4,0.9,0.063013698630137,0.005,1781.37,0.300897,0.264414
1570,210.4,0.95,0.063013698630137,0.005,1781.37,0.29472,0.260916
1575,205.5,1,0.063013698630137,0.005,1781.37,0.289883,0.25729
1580,200.5,1,0.063013698630137,0.005,1781.37,0.284988,0.251633
1585,195.6,1.05,0.063013698630137,0.005,1781.37,0.280037,0.247858
1590,190.6,1.1,0.063013698630137,0.005,1781.37,0.27503,0.24397
1595,185.6,1.15,0.063013698630137,0.005,1781.37,0.268777,0.239975
1600,180.7,1.15,0.063013698630137,0.005,1781.37,0.263694,0.235057
1605,175.7,1.25,0.063013698630137,0.005,1781.37,0.258556,0.231682
1610,170.8,1.25,0.063013698630137,0.005,1781.37,0.253363,0.226636
1615,165.8,1.35,0.063013698630137,0.005,1781.37,0.248114,0.223011
1620,160.9,1.4,0.063013698630137,0.005,1781.37,0.242811,0.218541
1625,155.9,1.45,0.063013698630137,0.005,1781.37,0.237452,0.213986
1630,151,1.5,0.063013698630137,0.005,1781.37,0.233014,0.209346
1635,146.1,1.6,0.063013698630137,0.005,1781.37,0.227515,0.20524
1640,141.2,1.65,0.063013698630137,0.005,1781.37,0.222874,0.201002
1645,136.2,1.75,0.063013698630137,0.005,1781.37,0.217236,0.196638
1650,131.3,1.8,0.063013698630137,0.005,1781.37,0.212395,0.19215
1655,126.4,1.9,0.063013698630137,0.005,1781.37,0.207439,0.188055
1660,121.5,2,0.063013698630137,0.005,1781.37,0.202369,0.183797
1665,116.6,2.1,0.063013698630137,0.005,1781.37,0.197186,0.179844
1670,111.7,2.25,0.063013698630137,0.005,1781.37,0.19189,0.175693
1675,106.9,2.4,0.063013698630137,0.005,1781.37,0.187186,0.171769
1680,102,2.55,0.063013698630137,0.005,1781.37,0.182314,0.16762
1685,97.2,2.75,0.063013698630137,0.005,1781.37,0.177918,0.163997
1690,92.4,2.95,0.063013698630137,0.005,1781.37,0.173301,0.160088
1695,87.7,3.1,0.063013698630137,0.005,1781.37,0.169053,0.155577
1700,82.9,3.4,0.063013698630137,0.005,1781.37,0.164537,0.152395
